,Fi,H_nodes
0,56.56854,5.03218
1,60.04245,5.03743
2,63.27459,5.04110
3,66.25194,5.04427
4,68.96252,5.04772
5,71.39542,5.05008
6,73.54082,5.05227
7,75.39011,5.05435
8,76.93583,5.05640
9,78.17175,5.05727
10,79.09290,5.05822
11,79.69558,5.05830
12,79.97734,5.05806
13,79.93707,5.05722
14,79.57492,5.05612
15,78.89235,5.05472
16,77.89211,5.05225
17,76.57822,5.05067
18,74.95598,5.04685
19,73.03192,5.04431
20,70.81378,5.04060
21,68.31050,5.03740
22,65.53216,5.03415
23,62.48995,5.03010
24,59.19611,5.02656
25,55.66391,5.02236
26,51.90757,5.01915
27,47.94221,5.01540
28,43.78381,5.01204
29,39.44911,5.00955
30,34.95556,5.00579
31,30.32126,5.00376
32,25.56486,5.00213
33,20.70552,5.00048
34,15.76281,4.99906
35,10.75663,4.99891
36,5.70713,4.99863
37,0.63466,4.99926
38,-4.44037,5.00001
39,-9.49753,5.00137
40,-14.51643,5.00253
41,-19.47689,5.00518
42,-24.35892,5.00721
43,-29.14286,5.00962
44,-33.80946,5.01334
45,-38.33992,5.01728
46,-42.71600,5.02026
47,-46.92007,5.02455
48,-50.93521,5.02767
49,-54.74526,5.03144
50,-58.33487,5.03532
51,-61.68958,5.03889
52,-64.79589,5.04282
53,-67.64129,5.04588
54,-70.21432,5.04855
55,-72.50462,5.05110
56,-74.50298,5.05358
57,-76.20133,5.05546
58,-77.59285,5.05673
59,-78.67193,5.05763
60,-79.43423,5.05870
61,-79.87667,5.05826
62,-79.99748,5.05755
63,-79.79617,5.05660
64,-79.27354,5.05498
65,-78.43171,5.05405
66,-77.27407,5.05130
67,-75.80526,5.04855
68,-74.03122,5.04530
69,-71.95908,5.04271
70,-69.59718,5.03908
71,-66.95504,5.03574
72,-64.04330,5.03288
73,-60.87368,5.02748
74,-57.45894,5.02398
75,-53.81283,5.02047
76,-49.95004,5.01699
77,-45.88611,5.01351
78,-41.63742,5.01041
79,-37.22108,5.00811
80,-32.65485,5.00514
81,-27.95713,5.00327
82,-23.14685,5.00147
83,-18.24335,4.99973
84,-13.26640,4.99884
85,-8.23603,4.99862
86,-3.17249,4.99844
87,1.90382,5.00030
88,6.97246,5.00011
89,12.01303,5.00179
90,17.00522,5.00391
91,21.92894,5.00613
92,26.76437,5.00870
93,31.49202,5.01141
94,36.09286,5.01516
95,40.54837,5.01889
96,44.84061,5.02293
97,48.95229,5.02665
98,52.86685,5.02983
99,-41.01242,5.02172
100,-37.71713,5.01801
101,-42.88813,5.02179
102,-39.21109,5.01843
103,-70.92503,5.06437
104,-75.22144,5.06048
105,-71.87976,5.06312
106,-75.95643,5.05978
107,3.71560,4.43555
108,4.20427,4.55595
109,3.61311,4.44933
110,4.46034,4.58720
111,4.06895,4.50403
112,-9.13679,5.47233
113,-8.65829,5.53082
114,-9.15259,5.55948
115,-9.74051,5.50677
116,3.09236,4.33199
117,2.69251,4.21353
118,2.68722,4.21405
119,3.11096,4.31658
120,4.98070,5.38684
121,4.57877,5.33838
122,4.83714,5.28257
123,4.67647,5.42778
124,4.88590,5.51062
125,-4.95315,5.70124
126,-4.83666,5.62524
127,-5.15613,5.62929
128,-5.00532,5.55159
129,-5.53076,4.99199
130,-5.67674,4.96803
131,-5.40387,4.94871
132,-5.49874,4.91622
133,-2.37060,4.30170
134,-2.49522,4.32550
135,-2.46161,4.35503
136,-2.58045,4.40157
137,-2.67919,4.39523
138,-6.21521,6.57973
139,-6.43475,6.52026
140,-6.43554,6.55182
141,-6.17822,6.63160
142,-2.28327,4.21417
143,-2.26042,4.23970
144,-2.18724,4.18677
145,-2.16708,4.14509
146,6.25947,6.84017
147,6.40734,6.79998
148,6.34853,6.82071
149,6.48484,6.78800
150,6.62172,6.74695
151,-4.97622,6.44799
152,-5.01325,6.39541
153,-5.11929,6.40867
154,-4.89468,6.43906
155,-4.86637,6.42034
156,-4.93843,6.37318
157,6.69888,6.33859
158,6.68803,6.35935
159,6.78723,6.34083
160,6.80328,6.31775
161,6.93896,6.30789
162,6.85625,6.41624
163,6.77644,6.44383
164,6.89868,6.42971
165,6.99710,6.40088
166,6.98139,6.38837
167,-5.79741,6.75989
168,-5.72108,6.75990
169,-5.88593,6.71856
170,-5.80858,6.71069
171,1.74836,3.90519
172,1.70301,3.89008
173,1.65003,3.84977
174,1.66886,3.84555
175,-5.98275,6.83983
176,-6.13586,6.80350
177,-6.00549,6.84194
178,-6.14634,6.81034
179,-6.18375,5.73042
180,-6.16380,5.70394
181,-6.07350,5.22972
182,-6.45211,5.97270
183,-6.38260,5.61099
184,-6.52674,5.98114
185,-6.36138,5.50248
186,-2.27847,4.33890
187,-2.25703,4.30237
188,-2.36517,4.34033
189,-2.23301,4.05142
190,-2.17512,4.10064
191,6.18351,6.85462
192,6.09186,6.31358
193,6.19083,6.85152
194,6.12000,6.52271
195,-3.27065,4.13143
196,-3.28955,4.14848
197,-3.35383,4.16087
198,-3.26736,3.99915
199,-3.35204,4.17541
200,5.87763,5.34335
201,5.78883,5.32012
202,5.72138,5.33867
