,W,Psi,T
0,1.42857,0.49233,0.00146
1,0.82426,0.83328,0.00138
2,0.58627,0.50387,0.00136
3,0.45563,0.36543,0.00134
4,0.37410,0.28502,0.00138
5,0.31933,0.23338,0.00146
6,0.27994,0.19696,0.00162
7,0.25033,0.17009,0.00185
8,0.22688,0.14931,0.00215
9,0.20770,0.13283,0.00251
10,0.19151,0.11937,0.00293
11,0.17758,0.10821,0.00338
12,0.16539,0.09877,0.00387
13,0.15459,0.09070,0.00439
14,0.14494,0.08370,0.00493
15,0.13625,0.07758,0.00549
16,0.12838,0.07217,0.00606
17,0.12120,0.06736,0.00664
18,0.11464,0.06304,0.00722
19,0.10861,0.05915,0.00780
20,0.10306,0.05561,0.00837
21,0.09792,0.05239,0.00893
22,0.09317,0.04943,0.00947
23,0.08877,0.04670,0.00999
24,0.08468,0.04417,0.01048
25,0.08087,0.04182,0.01093
26,0.07733,0.03963,0.01134
27,0.07404,0.03757,0.01171
28,0.07098,0.03563,0.01203
29,0.06814,0.03380,0.01229
30,0.06549,0.03207,0.01249
31,0.06304,0.03042,0.01263
32,0.06076,0.02885,0.01271
33,0.05864,0.02734,0.01272
34,0.05667,0.02590,0.01268
35,0.05484,0.02451,0.01257
36,0.05313,0.02317,0.01241
37,0.05153,0.02187,0.01220
38,0.05003,0.02062,0.01195
39,0.04862,0.01940,0.01166
40,0.04728,0.01822,0.01134
41,0.04601,0.01708,0.01100
42,0.04479,0.01597,0.01065
43,0.04364,0.01489,0.01029
44,0.04253,0.01384,0.00992
45,0.04147,0.01282,0.00956
46,0.04047,0.01185,0.00921
47,0.03952,0.01090,0.00886
48,0.03864,0.01000,0.00852
49,0.03782,0.00914,0.00818
50,0.03708,0.00834,0.00786
51,0.03642,0.00758,0.00753
52,0.03585,0.00690,0.00721
53,0.03537,0.00629,0.00690
54,0.03498,0.00577,0.00659
55,0.03468,0.00535,0.00628
56,0.03447,0.00503,0.00598
57,0.03434,0.00484,0.00569
58,0.03428,0.00476,0.00541
59,0.03427,0.00479,0.00514
60,0.03431,0.00491,0.00488
61,0.03438,0.00510,0.00465
62,0.03446,0.00535,0.00443
63,0.03455,0.00563,0.00423
64,0.03464,0.00593,0.00404
65,0.03470,0.00625,0.00388
66,0.03474,0.00656,0.00373
67,0.03475,0.00688,0.00360
68,0.03473,0.00719,0.00348
69,0.03467,0.00748,0.00337
70,0.03457,0.00777,0.00327
71,0.03443,0.00804,0.00318
72,0.03426,0.00830,0.00309
73,0.03405,0.00854,0.00301
74,0.03381,0.00877,0.00293
75,0.03353,0.00899,0.00286
76,0.03323,0.00918,0.00279
77,0.03290,0.00937,0.00273
78,0.03254,0.00953,0.00267
79,0.03216,0.00968,0.00261
80,0.03176,0.00982,0.00256
81,0.03133,0.00993,0.00251
82,0.03088,0.01004,0.00247
83,0.03042,0.01012,0.00243
84,0.02993,0.01019,0.00240
85,0.02943,0.01024,0.00237
86,0.02892,0.01027,0.00234
87,0.02839,0.01028,0.00231
88,0.02785,0.01027,0.00229
89,0.02730,0.01025,0.00227
90,0.02675,0.01021,0.00225
91,0.02619,0.01014,0.00224
92,0.02563,0.01006,0.00222
93,0.02508,0.00996,0.00220
94,0.02453,0.00985,0.00218
95,0.02399,0.00971,0.00216
96,0.02345,0.00955,0.00214
97,0.02293,0.00938,0.00212
98,0.02243,0.00919,0.00209
99,0.02194,0.00898,0.00206
100,0.02147,0.00876,0.00203
101,0.02102,0.00852,0.00199
102,0.02058,0.00827,0.00195
103,0.02017,0.00800,0.00191
104,0.01977,0.00773,0.00187
105,0.01939,0.00744,0.00182
106,0.01903,0.00714,0.00177
107,0.01868,0.00684,0.00172
108,0.01835,0.00653,0.00167
109,0.01803,0.00622,0.00162
110,0.01772,0.00590,0.00156
111,0.01742,0.00559,0.00151
112,0.01712,0.00528,0.00145
113,0.01683,0.00497,0.00139
114,0.01654,0.00468,0.00134
115,0.01626,0.00440,0.00129
116,0.01598,0.00413,0.00124
117,0.01569,0.00389,0.00119
118,0.01541,0.00366,0.00115
119,0.01513,0.00347,0.00111
120,0.01485,0.00330,0.00108
121,0.01457,0.00317,0.00105
122,0.01429,0.00308,0.00103
123,0.01401,0.00301,0.00101
124,0.01374,0.00299,0.00100
125,0.01347,0.00299,0.00099
126,0.01320,0.00302,0.00099
127,0.01295,0.00307,0.00100
128,0.01270,0.00314,0.00101
129,0.01246,0.00323,0.00102
130,0.01222,0.00331,0.00103
131,0.01200,0.00341,0.00104
132,0.01179,0.00350,0.00106
133,0.01159,0.00359,0.00107
134,0.01140,0.00368,0.00109
135,0.01123,0.00376,0.00110
136,0.01106,0.00384,0.00111
137,0.01090,0.00390,0.00113
138,0.01076,0.00396,0.00113
139,0.01062,0.00401,0.00114
140,0.01050,0.00404,0.00115
141,0.01038,0.00407,0.00115
142,0.01026,0.00409,0.00115
143,0.01016,0.00409,0.00115
144,0.01005,0.00409,0.00115
145,0.00995,0.00407,0.00114
146,0.00985,0.00405,0.00113
147,0.00975,0.00401,0.00112
148,0.00965,0.00397,0.00111
149,0.00955,0.00392,0.00110
150,0.00944,0.00386,0.00109
151,0.00934,0.00380,0.00107
152,0.00922,0.00372,0.00105
153,0.00911,0.00364,0.00104
154,0.00899,0.00356,0.00102
155,0.00886,0.00346,0.00100
156,0.00873,0.00337,0.00098
157,0.00860,0.00326,0.00096
158,0.00846,0.00316,0.00094
159,0.00831,0.00305,0.00092
160,0.00816,0.00293,0.00090
161,0.00801,0.00282,0.00087
162,0.00785,0.00270,0.00085
163,0.00769,0.00258,0.00083
164,0.00753,0.00246,0.00081
165,0.00737,0.00234,0.00079
166,0.00720,0.00222,0.00077
167,0.00704,0.00210,0.00075
168,0.00687,0.00199,0.00073
169,0.00671,0.00187,0.00070
170,0.00656,0.00176,0.00068
171,0.00640,0.00165,0.00066
172,0.00625,0.00155,0.00064
173,0.00611,0.00145,0.00063
174,0.00597,0.00136,0.00061
175,0.00584,0.00128,0.00059
176,0.00572,0.00121,0.00057
177,0.00561,0.00115,0.00056
178,0.00550,0.00111,0.00054
179,0.00541,0.00107,0.00053
180,0.00532,0.00105,0.00051
181,0.00524,0.00105,0.00050
182,0.00517,0.00105,0.00049
183,0.00511,0.00107,0.00048
184,0.00506,0.00109,0.00048
185,0.00501,0.00112,0.00047
186,0.00497,0.00116,0.00046
187,0.00494,0.00120,0.00046
188,0.00491,0.00124,0.00045
189,0.00488,0.00129,0.00045
190,0.00485,0.00133,0.00045
191,0.00483,0.00138,0.00045
192,0.00481,0.00142,0.00045
193,0.00479,0.00146,0.00045
194,0.00477,0.00150,0.00045
195,0.00475,0.00153,0.00045
196,0.00472,0.00156,0.00045
197,0.00470,0.00159,0.00045
198,0.00467,0.00161,0.00045
199,0.00464,0.00163,0.00045
200,0.00460,0.00165,0.00045
201,0.00456,0.00166,0.00045
202,0.00452,0.00166,0.00045
203,0.00448,0.00166,0.00044
204,0.00443,0.00166,0.00044
205,0.00438,0.00166,0.00044
206,0.00433,0.00165,0.00044
207,0.00427,0.00163,0.00043
208,0.00421,0.00162,0.00043
209,0.00415,0.00159,0.00042
210,0.00408,0.00157,0.00042
211,0.00402,0.00154,0.00041
212,0.00395,0.00151,0.00041
213,0.00388,0.00147,0.00040
214,0.00380,0.00143,0.00039
215,0.00373,0.00139,0.00038
216,0.00366,0.00135,0.00037
217,0.00358,0.00131,0.00037
218,0.00351,0.00126,0.00036
219,0.00343,0.00121,0.00035
220,0.00336,0.00116,0.00034
221,0.00328,0.00111,0.00033
222,0.00321,0.00106,0.00032
223,0.00314,0.00100,0.00031
224,0.00306,0.00095,0.00030
225,0.00299,0.00090,0.00029
226,0.00293,0.00085,0.00028
227,0.00286,0.00080,0.00027
228,0.00280,0.00075,0.00026
229,0.00273,0.00070,0.00025
230,0.00267,0.00065,0.00024
231,0.00262,0.00061,0.00023
232,0.00256,0.00057,0.00023
233,0.00251,0.00054,0.00022
234,0.00246,0.00051,0.00021
235,0.00241,0.00048,0.00021
236,0.00237,0.00047,0.00020
237,0.00232,0.00046,0.00020
238,0.00228,0.00045,0.00019
239,0.00225,0.00045,0.00019
240,0.00221,0.00046,0.00019
241,0.00218,0.00047,0.00018
242,0.00215,0.00048,0.00018
243,0.00212,0.00050,0.00018
244,0.00210,0.00051,0.00018
245,0.00207,0.00053,0.00018
246,0.00205,0.00055,0.00018
247,0.00203,0.00057,0.00018
248,0.00201,0.00059,0.00018
249,0.00199,0.00061,0.00018
250,0.00197,0.00063,0.00019
251,0.00195,0.00064,0.00019
252,0.00193,0.00065,0.00019
253,0.00192,0.00067,0.00019
254,0.00190,0.00068,0.00019
255,0.00188,0.00069,0.00019
256,0.00187,0.00069,0.00019
257,0.00185,0.00070,0.00019
258,0.00183,0.00070,0.00019
259,0.00181,0.00070,0.00019
260,0.00179,0.00070,0.00019
261,0.00177,0.00070,0.00019
262,0.00175,0.00070,0.00019
263,0.00173,0.00069,0.00019
264,0.00171,0.00068,0.00019
265,0.00169,0.00068,0.00018
266,0.00167,0.00066,0.00018
267,0.00164,0.00065,0.00018
268,0.00162,0.00064,0.00018
269,0.00159,0.00062,0.00017
270,0.00157,0.00061,0.00017
271,0.00154,0.00059,0.00017
272,0.00152,0.00057,0.00016
273,0.00149,0.00056,0.00016
274,0.00146,0.00054,0.00016
275,0.00143,0.00052,0.00015
276,0.00140,0.00050,0.00015
277,0.00137,0.00047,0.00014
278,0.00135,0.00045,0.00014
279,0.00132,0.00043,0.00014
280,0.00129,0.00041,0.00013
281,0.00126,0.00039,0.00013
282,0.00123,0.00037,0.00012
283,0.00120,0.00034,0.00012
284,0.00118,0.00032,0.00012
285,0.00115,0.00030,0.00011
286,0.00112,0.00028,0.00011
287,0.00110,0.00026,0.00010
288,0.00108,0.00025,0.00010
289,0.00105,0.00023,0.00010
290,0.00103,0.00022,0.00009
291,0.00101,0.00021,0.00009
292,0.00099,0.00020,0.00009
293,0.00097,0.00019,0.00009
294,0.00096,0.00018,0.00008
295,0.00094,0.00018,0.00008
296,0.00093,0.00018,0.00008
297,0.00091,0.00019,0.00008
298,0.00090,0.00019,0.00008
299,0.00089,0.00020,0.00008
300,0.00088,0.00020,0.00008
