,H,Mu
0,5.00744,1.00000
1,5.55976,1.00000
2,5.29819,1.00000
3,5.19511,1.00000
4,5.19890,1.00000
5,5.37619,1.00000
6,5.47393,1.00000
7,4.01848,1.00000
8,4.02405,1.00000
9,4.76131,1.00000
10,4.84533,1.00000
11,4.83317,1.00000
12,4.37743,1.00000
13,4.38720,1.00000
14,6.02065,1.00000
15,5.97687,1.00000
16,5.96795,1.00000
17,5.31529,1.00000
18,5.28994,1.00000
19,3.89133,1.00000
20,3.89219,1.00000
21,5.85041,1.00000
22,5.85800,1.00000
23,3.19042,1.00000
24,3.23289,1.00000
25,3.81728,1.00000
26,3.80159,1.00000
27,3.15179,1.00000
28,3.14345,1.00000
29,7.25976,1.00000
30,7.26428,1.00000
31,4.51290,1.00000
32,4.54750,1.00000
33,6.80761,1.00000
34,6.84918,1.00000
35,3.15576,1.00000
36,3.15299,1.00000
37,5.39180,1.00000
38,5.42114,1.00000
39,5.86989,1.00000
40,5.90872,1.00000
41,5.40174,1.00000
42,5.39415,1.00000
43,6.13227,1.00000
44,6.20118,1.00000
45,6.68678,1.00000
46,6.58650,1.00000
47,4.79963,1.00000
48,6.04112,1.00000
49,5.98132,1.00000
50,5.57395,1.00000
51,5.57773,1.00000
52,4.72146,1.00000
53,4.81388,1.00000
54,4.54902,1.00000
55,4.60344,1.00000
56,5.93775,1.00000
57,5.81202,1.00000
58,5.82490,1.00000
59,4.71321,1.00000
60,4.80923,1.00000
61,4.44792,1.00000
62,4.56034,1.00000
63,6.23534,1.00000
64,6.19060,1.00000
65,6.19212,1.00000
66,5.11979,1.00000
67,3.86899,1.00000
68,3.89782,1.00000
69,5.11242,1.00000
70,5.12436,1.00000
71,5.20711,1.00000
72,5.27757,1.00000
73,6.48977,1.00000
74,5.50796,1.00000
75,5.48821,1.00000
76,5.52528,1.00000
77,5.58543,1.00000
78,6.70016,1.00000
79,5.37819,1.00000
80,5.39570,1.00000
81,5.52580,1.00000
82,5.48941,1.00000
83,5.53661,1.00000
84,5.69449,1.00000
85,5.75188,1.00000
86,3.68321,1.00000
87,5.85647,1.00000
88,5.83345,1.00000
89,5.37895,1.00000
90,5.35422,1.00000
91,5.37316,1.00000
92,5.85845,1.00000
93,5.88152,1.00000
94,5.89855,1.00000
95,3.63642,1.00000
96,3.67610,1.00000
97,3.69090,1.00000
98,5.28767,1.00000
99,5.33837,1.00000
100,5.55417,1.00000
101,7.15196,1.00000
102,7.16018,1.00000
103,7.16994,1.00000
104,4.32448,1.00000
105,4.36588,1.00000
106,4.35325,1.00000
107,5.93897,1.00000
108,5.93951,1.00000
109,5.44122,1.00000
110,5.47416,1.00000
111,5.46397,1.00000
112,4.47024,1.00000
113,4.51113,1.00000
114,5.50498,1.00000
115,5.47165,1.00000
116,5.51729,1.00000
117,7.13324,1.00000
118,7.10445,1.00000
119,3.80784,1.00000
120,3.85001,1.00000
121,5.39272,1.00000
122,5.42835,1.00000
123,6.86140,1.00000
124,6.81141,1.00000
125,3.19074,1.00000
126,3.17035,1.00000
127,5.13178,1.00000
128,5.11247,1.00000
129,6.31046,1.00000
130,6.33859,1.00000
131,5.64784,1.00000
132,5.61525,1.00000
133,7.28678,1.00000
134,7.23076,1.00000
135,3.12307,1.00000
136,3.20348,1.00000
137,5.91252,1.00000
138,5.94061,1.00000
139,5.00272,1.00000
140,5.00514,1.00000
141,4.97627,1.00000
142,4.95226,1.00000
143,7.31472,1.00000
144,7.30232,1.00000
145,4.69142,1.00000
