,Fi,H_nodes
0,0.00000,4.99736
1,3.17120,4.99814
2,6.32962,4.99907
3,9.46256,5.00304
4,12.55740,5.00645
5,15.60167,5.01335
6,18.58312,5.02041
7,21.48975,5.02759
8,24.30984,5.03423
9,27.03204,5.04511
10,29.64540,5.05509
11,32.13938,5.06407
12,34.50395,5.07539
13,36.72959,5.08695
14,38.80732,5.09663
15,40.72880,5.10486
16,42.48627,5.11611
17,44.07267,5.12524
18,45.48160,5.13324
19,46.70739,5.14049
20,47.74511,5.14559
21,48.59058,5.15201
22,49.24039,5.15552
23,49.69192,5.15869
24,49.94337,5.16162
25,49.99371,5.16082
26,49.84274,5.15990
27,49.49107,5.15714
28,48.94012,5.15375
29,48.19211,5.14972
30,47.25004,5.14290
31,46.11771,5.13739
32,44.79969,5.12937
33,43.30127,5.12145
34,41.62849,5.11030
35,39.78809,5.10242
36,37.78748,5.08995
37,35.63471,5.07953
38,33.33845,5.07054
39,30.90795,5.06196
40,28.35299,5.05011
41,25.68387,5.04005
42,22.91133,5.03241
43,20.04653,5.02319
44,17.10101,5.01591
45,14.08663,5.00955
46,11.01553,5.00427
47,7.90007,5.00067
48,4.75280,4.99834
49,1.58640,4.99789
50,-1.58640,4.99719
51,-4.75280,4.99911
52,-7.90007,5.00081
53,-11.01553,5.00486
54,-14.08663,5.01183
55,-17.10101,5.01780
56,-20.04653,5.02307
57,-22.91133,5.02923
58,-25.68387,5.04090
59,-28.35299,5.05031
60,-30.90795,5.06035
61,-33.33845,5.06970
62,-35.63471,5.08302
63,-37.78748,5.09036
64,-39.78809,5.10112
65,-41.62849,5.11080
66,-43.30127,5.12084
67,-44.79969,5.12919
68,-46.11771,5.13715
69,-47.25004,5.14428
70,-48.19211,5.14968
71,-48.94012,5.15552
72,-49.49107,5.15712
73,-49.84274,5.15973
74,-49.99371,5.16064
75,-49.94337,5.16010
76,-49.69192,5.15932
77,-49.24039,5.15667
78,-48.59058,5.15339
79,-47.74511,5.14570
80,-46.70739,5.14062
81,-45.48160,5.13473
82,-44.07267,5.12509
83,-42.48627,5.11566
84,-40.72880,5.10598
85,-38.80732,5.09565
86,-36.72959,5.08526
87,-34.50395,5.07496
88,-32.13938,5.06618
89,-29.64540,5.05377
90,-27.03204,5.04572
91,-24.30984,5.03889
92,-21.48975,5.02668
93,-18.58312,5.02034
94,-15.60167,5.01368
95,-12.55740,5.00802
96,-9.46256,5.00429
97,-6.32962,4.99991
98,-3.17120,4.99805
99,11.35927,4.93999
100,13.68253,5.03673
101,12.04009,5.02510
102,16.48352,5.53297
103,14.60061,5.61938
104,15.40087,5.48510
105,10.48900,5.20361
106,11.36094,5.29926
107,10.41014,5.30879
108,9.77744,5.26865
109,9.31203,5.18953
110,9.68885,5.10346
111,10.70967,5.38532
112,10.11776,5.45950
113,9.70543,5.35902
114,9.23778,5.49807
115,0.57433,3.91976
116,0.41952,4.01253
117,0.97914,4.02325
118,0.85485,4.10804
119,-5.26465,4.81816
120,-5.47297,4.78756
121,-5.13518,4.73817
122,-5.73418,4.85599
123,-5.57366,4.90281
124,-3.37787,4.37134
125,-3.52743,4.38928
126,-3.38455,4.33852
127,-3.55788,4.42339
128,-5.74643,5.98028
129,-5.61326,6.02302
130,-5.74509,6.03974
131,-5.87198,6.00985
132,-5.93055,5.96467
133,-5.80501,5.93829
134,4.86620,5.32229
135,4.87752,5.28393
136,5.01083,5.31806
137,5.01064,5.27280
138,2.16668,3.86870
139,2.17282,3.86785
140,2.25707,3.90323
141,2.30507,3.91929
142,5.33096,5.85588
143,5.40553,5.87561
144,5.43422,5.82979
145,5.54198,5.85623
146,0.45700,3.22759
147,0.48534,3.19823
148,0.41517,3.18583
149,0.52591,3.23383
150,2.04529,3.81928
151,2.08556,3.73545
152,2.02121,3.65603
153,1.95671,3.68611
154,2.01037,3.80318
155,0.16003,3.15171
156,0.12357,3.16394
157,0.12291,3.14058
158,0.06764,3.14833
159,0.09822,3.10894
160,6.15935,7.28259
161,6.18408,7.28165
162,6.26841,7.24527
163,6.18925,7.26597
164,3.40179,4.52323
165,3.29186,4.30113
166,3.35028,4.15938
167,3.40827,4.35593
168,3.47506,4.55171
169,-6.03528,6.84276
