,W,Psi,T
0,1.42857,0.49608,0.00146
1,0.82425,0.83331,0.00138
2,0.58627,0.50387,0.00138
3,0.45563,0.36543,0.00141
4,0.37409,0.28502,0.00155
5,0.31931,0.23339,0.00182
6,0.27992,0.19696,0.00222
7,0.25031,0.17009,0.00274
8,0.22686,0.14931,0.00337
9,0.20768,0.13282,0.00407
10,0.19150,0.11936,0.00485
11,0.17757,0.10819,0.00568
12,0.16539,0.09875,0.00655
13,0.15460,0.09066,0.00746
14,0.14497,0.08364,0.00839
15,0.13629,0.07750,0.00934
16,0.12844,0.07206,0.01029
17,0.12129,0.06721,0.01123
18,0.11477,0.06285,0.01214
19,0.10880,0.05891,0.01302
20,0.10333,0.05531,0.01385
21,0.09831,0.05201,0.01462
22,0.09371,0.04896,0.01530
23,0.08950,0.04614,0.01590
24,0.08565,0.04350,0.01639
25,0.08215,0.04103,0.01677
26,0.07897,0.03871,0.01703
27,0.07608,0.03650,0.01717
28,0.07346,0.03441,0.01718
29,0.07109,0.03241,0.01708
30,0.06894,0.03050,0.01688
31,0.06697,0.02866,0.01660
32,0.06516,0.02689,0.01624
33,0.06348,0.02519,0.01584
34,0.06189,0.02354,0.01540
35,0.06038,0.02194,0.01496
36,0.05893,0.02040,0.01452
37,0.05752,0.01892,0.01408
38,0.05615,0.01749,0.01366
39,0.05484,0.01611,0.01325
40,0.05358,0.01480,0.01284
41,0.05240,0.01356,0.01243
42,0.05132,0.01240,0.01202
43,0.05035,0.01132,0.01159
44,0.04951,0.01033,0.01115
45,0.04882,0.00945,0.01069
46,0.04826,0.00869,0.01021
47,0.04785,0.00806,0.00972
48,0.04757,0.00756,0.00922
49,0.04739,0.00720,0.00873
50,0.04730,0.00697,0.00825
51,0.04725,0.00687,0.00778
52,0.04723,0.00688,0.00734
53,0.04720,0.00696,0.00692
54,0.04714,0.00712,0.00654
55,0.04703,0.00731,0.00619
56,0.04686,0.00754,0.00586
57,0.04662,0.00778,0.00556
58,0.04631,0.00803,0.00529
59,0.04593,0.00828,0.00504
60,0.04549,0.00853,0.00480
61,0.04500,0.00877,0.00458
62,0.04447,0.00901,0.00437
63,0.04391,0.00925,0.00418
64,0.04333,0.00948,0.00400
65,0.04273,0.00971,0.00383
66,0.04213,0.00993,0.00368
67,0.04152,0.01014,0.00354
68,0.04092,0.01035,0.00342
69,0.04031,0.01055,0.00331
70,0.03970,0.01075,0.00322
71,0.03909,0.01093,0.00315
72,0.03846,0.01111,0.00309
73,0.03783,0.01128,0.00305
74,0.03718,0.01143,0.00302
75,0.03651,0.01157,0.00300
76,0.03583,0.01170,0.00300
77,0.03513,0.01181,0.00300
78,0.03441,0.01190,0.00300
79,0.03368,0.01198,0.00301
80,0.03295,0.01203,0.00302
81,0.03221,0.01207,0.00304
82,0.03148,0.01209,0.00305
83,0.03076,0.01209,0.00306
84,0.03006,0.01207,0.00307
85,0.02939,0.01203,0.00307
86,0.02875,0.01197,0.00307
87,0.02815,0.01189,0.00306
88,0.02760,0.01179,0.00305
89,0.02708,0.01167,0.00302
90,0.02662,0.01153,0.00299
91,0.02620,0.01137,0.00295
92,0.02582,0.01119,0.00290
93,0.02548,0.01100,0.00285
94,0.02517,0.01079,0.00278
95,0.02489,0.01057,0.00271
96,0.02464,0.01033,0.00264
97,0.02439,0.01008,0.00255
98,0.02416,0.00982,0.00247
99,0.02392,0.00955,0.00238
100,0.02368,0.00927,0.00229
101,0.02343,0.00899,0.00220
102,0.02317,0.00870,0.00212
103,0.02288,0.00842,0.00204
104,0.02258,0.00813,0.00196
105,0.02225,0.00784,0.00189
106,0.02189,0.00756,0.00183
107,0.02151,0.00728,0.00177
108,0.02111,0.00701,0.00173
109,0.02068,0.00675,0.00170
110,0.02023,0.00649,0.00168
111,0.01976,0.00624,0.00166
112,0.01928,0.00601,0.00166
113,0.01879,0.00579,0.00166
114,0.01829,0.00558,0.00167
115,0.01778,0.00539,0.00168
116,0.01729,0.00521,0.00169
117,0.01680,0.00506,0.00170
118,0.01632,0.00492,0.00171
119,0.01586,0.00479,0.00172
120,0.01542,0.00469,0.00172
121,0.01501,0.00461,0.00173
122,0.01463,0.00454,0.00172
123,0.01427,0.00449,0.00172
124,0.01396,0.00446,0.00170
125,0.01367,0.00444,0.00169
126,0.01342,0.00444,0.00167
127,0.01321,0.00444,0.00165
128,0.01302,0.00445,0.00162
129,0.01287,0.00447,0.00159
130,0.01275,0.00450,0.00157
131,0.01265,0.00453,0.00154
132,0.01257,0.00455,0.00150
133,0.01251,0.00458,0.00147
134,0.01247,0.00461,0.00145
135,0.01243,0.00463,0.00142
136,0.01241,0.00464,0.00139
137,0.01239,0.00466,0.00137
138,0.01237,0.00466,0.00135
139,0.01236,0.00466,0.00133
140,0.01234,0.00465,0.00131
141,0.01231,0.00463,0.00130
142,0.01228,0.00460,0.00129
143,0.01224,0.00456,0.00128
144,0.01218,0.00452,0.00127
145,0.01212,0.00446,0.00126
146,0.01204,0.00440,0.00126
147,0.01194,0.00432,0.00126
148,0.01184,0.00424,0.00125
149,0.01171,0.00415,0.00125
150,0.01157,0.00406,0.00124
151,0.01142,0.00395,0.00123
152,0.01125,0.00384,0.00123
153,0.01107,0.00372,0.00122
154,0.01088,0.00360,0.00121
155,0.01068,0.00347,0.00119
156,0.01046,0.00333,0.00118
157,0.01024,0.00320,0.00116
158,0.01002,0.00306,0.00115
159,0.00979,0.00293,0.00112
160,0.00956,0.00279,0.00110
161,0.00933,0.00266,0.00108
162,0.00911,0.00253,0.00105
163,0.00889,0.00240,0.00103
164,0.00868,0.00228,0.00100
165,0.00848,0.00218,0.00097
166,0.00829,0.00208,0.00094
167,0.00811,0.00199,0.00092
168,0.00794,0.00192,0.00089
169,0.00779,0.00186,0.00086
170,0.00766,0.00182,0.00084
171,0.00754,0.00179,0.00081
172,0.00743,0.00178,0.00079
173,0.00733,0.00178,0.00077
174,0.00725,0.00180,0.00075
175,0.00717,0.00182,0.00074
176,0.00711,0.00185,0.00073
177,0.00705,0.00189,0.00071
178,0.00700,0.00194,0.00071
179,0.00695,0.00198,0.00070
180,0.00691,0.00203,0.00069
181,0.00687,0.00208,0.00069
182,0.00683,0.00213,0.00069
183,0.00679,0.00217,0.00068
184,0.00675,0.00221,0.00068
185,0.00671,0.00225,0.00068
186,0.00667,0.00228,0.00068
187,0.00662,0.00230,0.00068
188,0.00658,0.00232,0.00067
189,0.00653,0.00234,0.00067
190,0.00648,0.00235,0.00067
191,0.00642,0.00235,0.00066
192,0.00636,0.00235,0.00066
193,0.00630,0.00234,0.00065
194,0.00624,0.00233,0.00065
195,0.00617,0.00231,0.00064
196,0.00610,0.00228,0.00063
197,0.00602,0.00225,0.00063
198,0.00594,0.00222,0.00062
199,0.00586,0.00218,0.00061
200,0.00578,0.00213,0.00060
201,0.00569,0.00208,0.00059
202,0.00561,0.00203,0.00057
203,0.00551,0.00197,0.00056
204,0.00542,0.00191,0.00055
205,0.00533,0.00185,0.00053
206,0.00523,0.00178,0.00052
207,0.00513,0.00171,0.00051
208,0.00503,0.00164,0.00049
209,0.00493,0.00158,0.00048
210,0.00483,0.00151,0.00047
211,0.00472,0.00144,0.00045
212,0.00462,0.00137,0.00044
213,0.00452,0.00131,0.00043
214,0.00441,0.00125,0.00041
215,0.00431,0.00119,0.00040
216,0.00421,0.00114,0.00039
217,0.00411,0.00109,0.00038
218,0.00402,0.00105,0.00037
219,0.00392,0.00102,0.00037
220,0.00383,0.00099,0.00036
221,0.00374,0.00097,0.00035
222,0.00365,0.00095,0.00035
223,0.00357,0.00094,0.00035
224,0.00349,0.00094,0.00034
225,0.00342,0.00094,0.00034
226,0.00335,0.00095,0.00034
227,0.00329,0.00096,0.00034
228,0.00323,0.00097,0.00034
229,0.00318,0.00099,0.00034
230,0.00313,0.00101,0.00034
231,0.00309,0.00102,0.00034
232,0.00306,0.00104,0.00034
233,0.00302,0.00106,0.00034
234,0.00299,0.00107,0.00034
235,0.00297,0.00109,0.00034
236,0.00295,0.00110,0.00034
237,0.00293,0.00111,0.00034
238,0.00292,0.00112,0.00034
239,0.00290,0.00113,0.00034
240,0.00289,0.00113,0.00034
241,0.00288,0.00113,0.00033
242,0.00287,0.00113,0.00033
243,0.00285,0.00112,0.00033
244,0.00284,0.00112,0.00032
245,0.00283,0.00111,0.00032
246,0.00281,0.00110,0.00032
247,0.00280,0.00108,0.00031
248,0.00278,0.00107,0.00031
249,0.00276,0.00105,0.00030
250,0.00274,0.00103,0.00030
251,0.00271,0.00100,0.00029
252,0.00268,0.00098,0.00029
253,0.00265,0.00096,0.00028
254,0.00262,0.00093,0.00028
255,0.00258,0.00090,0.00027
256,0.00255,0.00087,0.00026
257,0.00251,0.00084,0.00026
258,0.00247,0.00081,0.00025
259,0.00242,0.00078,0.00025
260,0.00238,0.00075,0.00024
261,0.00233,0.00072,0.00024
262,0.00228,0.00068,0.00023
263,0.00223,0.00065,0.00022
264,0.00218,0.00062,0.00022
265,0.00213,0.00059,0.00021
266,0.00208,0.00057,0.00021
267,0.00203,0.00054,0.00020
268,0.00199,0.00052,0.00020
269,0.00194,0.00050,0.00019
270,0.00189,0.00048,0.00019
271,0.00185,0.00046,0.00019
272,0.00180,0.00045,0.00018
273,0.00176,0.00044,0.00018
274,0.00172,0.00043,0.00018
275,0.00169,0.00043,0.00017
276,0.00166,0.00043,0.00017
277,0.00163,0.00043,0.00017
278,0.00160,0.00044,0.00017
279,0.00157,0.00044,0.00017
280,0.00155,0.00045,0.00016
281,0.00153,0.00046,0.00016
282,0.00152,0.00047,0.00016
