,Fi,H_nodes
0,0.00000,4.99928
1,-5.07391,4.99892
2,-10.12740,5.00042
3,-15.14010,5.00193
4,-20.09184,5.00214
5,-24.96268,5.00403
6,-29.73300,5.00645
7,-34.38359,5.00897
8,-38.89574,5.01190
9,-43.25127,5.01470
10,-47.43263,5.01770
11,-51.42301,5.02110
12,-55.20632,5.02573
13,-58.76734,5.02861
14,-62.09172,5.03175
15,-65.16608,5.03501
16,-67.97803,5.03848
17,-70.51627,5.04170
18,-72.77056,5.04427
19,-74.73183,5.04615
20,-76.39218,5.04809
21,-77.74493,5.05064
22,-78.78462,5.05179
23,-79.50708,5.05262
24,-79.90939,5.05313
25,-79.98993,5.05343
26,-79.74838,5.05269
27,-79.18572,5.05228
28,-78.30420,5.05089
29,-77.10737,5.04924
30,-75.60007,5.04717
31,-73.78834,5.04514
32,-71.67950,5.04272
33,-69.28203,5.03970
34,-66.60559,5.03653
35,-63.66095,5.03335
36,-60.45997,5.03009
37,-57.01553,5.02700
38,-53.34152,5.02331
39,-49.45272,5.01973
40,-45.36479,5.01671
41,-41.09419,5.01417
42,-36.65812,5.01021
43,-32.07444,5.00750
44,-27.36161,5.00539
45,-22.53860,5.00332
46,-17.62484,5.00203
47,-12.64011,5.00025
48,-7.60448,4.99961
49,-2.53823,4.99941
50,2.53823,4.99933
51,7.60448,4.99961
52,12.64011,5.00036
53,17.62484,5.00148
54,22.53860,5.00320
55,27.36161,5.00579
56,32.07444,5.00794
57,36.65812,5.01062
58,41.09419,5.01317
59,45.36479,5.01662
60,49.45272,5.01977
61,53.34152,5.02294
62,57.01553,5.02699
63,60.45997,5.02968
64,63.66095,5.03322
65,66.60559,5.03696
66,69.28203,5.04026
67,71.67950,5.04271
68,73.78834,5.04529
69,75.60007,5.04731
70,77.10737,5.04921
71,78.30420,5.05146
72,79.18572,5.05249
73,79.74838,5.05322
74,79.98993,5.05333
75,79.90939,5.05283
76,79.50708,5.05273
77,78.78462,5.05161
78,77.74493,5.05063
79,76.39218,5.04862
80,74.73183,5.04562
81,72.77056,5.04366
82,70.51627,5.04224
83,67.97803,5.03891
84,65.16608,5.03516
85,62.09172,5.03221
86,58.76734,5.02774
87,55.20632,5.02524
88,51.42301,5.02171
89,47.43263,5.01785
90,43.25127,5.01527
91,38.89574,5.01209
92,34.38359,5.00995
93,29.73300,5.00703
94,24.96268,5.00339
95,20.09184,5.00338
96,15.14010,5.00086
97,10.12740,5.00005
98,5.07391,4.99931
99,-4.80495,4.97929
100,-4.88502,4.95478
101,-5.00417,5.02355
102,-5.14657,4.98482
103,5.80750,5.57559
104,5.98885,5.58216
105,5.84420,5.61905
106,5.67977,5.64896
107,5.70643,5.60754
108,-5.85479,5.63936
109,-5.65932,5.65549
110,-5.73449,5.67942
111,-5.69936,5.61472
112,2.12941,3.88383
113,2.17023,3.90104
114,2.08864,3.86862
115,2.16502,3.89597
116,2.04813,3.84898
117,-0.33131,3.32194
118,-0.29502,3.34716
119,-0.37498,3.36533
120,-0.46632,3.36556
121,-0.39647,3.32429
122,2.39940,4.00326
123,2.49683,4.02757
124,2.37194,3.98327
125,-2.72654,4.19688
126,-2.77126,4.21984
127,-2.80495,4.21877
128,-2.83151,4.24865
129,-2.89923,4.25712
130,4.47954,5.12887
131,4.54790,5.15775
132,4.45167,5.15461
133,4.50425,5.18106
134,4.60466,5.18658
135,-6.23610,6.19579
136,-6.26209,6.16847
137,-6.18293,6.18189
138,-6.35024,6.16983
139,-6.13730,5.68497
140,-6.16387,5.72119
141,-0.44739,3.31787
142,-0.48732,3.29918
143,-0.44157,3.28470
144,-0.50587,3.33746
145,-0.54303,3.32139
146,-4.86272,5.39571
147,-4.91095,5.41863
148,-4.97340,5.39127
149,-5.01445,5.42861
150,-5.42833,5.62330
151,-5.55196,5.60010
152,-5.41053,5.59045
153,-6.29206,6.22091
154,-6.33230,6.19494
155,-6.24084,6.21231
156,-6.41505,6.20180
157,-0.40237,3.29184
158,-6.17648,6.16635
159,-6.11024,5.73130
160,6.33921,6.26679
161,6.32396,6.25438
162,6.41266,6.24568
163,6.40841,6.26706
164,-0.60108,3.33714
165,-0.57114,3.35492
166,-0.63595,3.37685
167,-0.66502,3.35304
168,6.82116,6.33359
169,7.00519,6.30047
170,6.85043,6.31145
171,6.68793,6.34605
172,6.67915,6.36454
173,1.89409,3.79438
174,1.95308,3.82618
175,1.82441,3.77740
176,1.76852,3.74373
177,1.84322,3.76943
178,-7.71152,6.40266
179,-7.52330,6.44790
180,-7.49202,6.45026
181,-7.54557,6.43794
182,-7.83814,6.38351
183,-4.69919,4.72915
184,-4.41746,4.69968
185,-4.47471,4.67597
186,-4.20381,4.63285
187,-4.36581,4.62464
188,-6.49836,5.38020
189,-6.83317,5.33783
190,-6.81659,5.41903
191,-7.21576,5.38480
192,-4.66829,4.76847
193,-4.50945,4.77542
194,-5.79993,5.43801
195,-5.66799,5.47825
196,-5.84447,5.49004
197,-5.56485,5.45130
198,-5.61117,5.40219
199,5.92647,5.53243
200,6.12567,5.54020
201,6.19435,5.58562
202,-2.47466,4.01943
203,-2.55357,4.03860
204,-2.36130,3.97951
205,-2.45140,4.00745
206,2.27197,3.94106
207,2.27792,3.94125
208,2.16132,3.90289
209,2.14614,3.89439
210,-7.11251,6.52853
211,-7.19838,6.50009
212,-7.05010,6.53477
213,-7.26101,6.49383
214,-7.37340,6.46826
215,-4.18856,4.86349
216,-4.10200,4.87535
217,-4.06239,4.84003
218,-4.22191,4.90261
219,-7.04152,6.42140
220,-7.19887,6.37469
221,-7.24838,6.38796
222,-5.42846,5.65552
223,-5.52057,5.66949
224,-5.54399,5.63804
225,-6.80070,6.41673
226,-6.93235,6.38691
227,-6.83118,6.39692
228,-6.98044,6.36007
229,6.99070,6.52393
230,6.85664,6.55395
231,6.89437,6.54348
232,6.87964,6.55455
233,7.00390,6.52950
234,3.76603,4.77299
235,3.81368,4.79029
236,3.83326,4.76922
237,3.87756,4.80025
238,3.73149,4.72772
239,3.72643,4.74875
240,6.39278,6.16660
241,6.45887,6.17852
242,6.34021,6.20167
243,6.53757,6.14995
244,1.66897,3.67469
245,1.72021,3.70060
246,1.66238,3.67764
247,1.59668,3.64509
248,1.62093,3.65160
249,1.59561,3.65265
250,-7.06339,6.44768
251,-7.16145,6.44373
252,-6.98264,6.47900
253,6.39069,6.28655
254,6.51755,6.26551
255,6.51412,6.24126
256,3.03022,4.33241
257,2.95723,4.29552
258,3.05161,4.31448
259,6.94384,6.46914
260,7.10817,6.43903
261,6.99163,6.47343
262,4.70404,5.30501
263,4.73839,5.33331
264,4.80676,5.31522
265,4.66466,4.90897
266,0.74834,3.35070
267,0.81508,3.36699
268,0.78195,3.30935
269,-3.88551,4.83301
270,-3.93604,4.86962
271,-3.85551,4.55981
272,2.34672,4.00019
273,2.37968,4.00733
274,2.30421,3.97896
275,-3.84571,4.80081
276,-3.75428,4.56805
277,-3.77301,4.77551
278,-3.70327,4.53092
279,-4.82057,4.95736
280,-4.86392,5.13585
281,-4.94955,5.44029
282,-6.44050,6.32770
283,-6.35749,5.95440
284,-6.37931,5.93174
285,-6.47703,6.33360
286,-6.53046,6.31549
287,4.27148,4.77484
288,4.29608,5.07726
289,4.33470,5.09552
290,4.39061,5.08536
291,4.39943,5.11475
292,3.58699,4.67780
293,3.57350,4.44653
294,3.52160,4.41933
295,3.55433,4.65264
296,0.64656,3.31817
297,0.62330,3.33748
298,0.68824,3.34443
299,0.69422,3.32660
300,0.66618,3.28506
301,-6.72327,6.47549
302,-6.78406,6.45436
303,-6.69055,6.47307
304,-6.70438,6.46038
305,-6.61352,5.98883
306,-4.36324,5.06523
307,-4.34876,5.09411
308,-4.28224,5.06133
309,-4.30938,5.03777
310,-0.05868,3.31003
311,0.02218,3.29703
312,-0.00479,3.33490
313,-0.06213,3.35131
314,-0.12649,3.32999
315,-1.91065,3.78773
