,W,Psi,T
0,22.2222307,0.0361780,0.0268005
1,20.6813032,0.0189277,0.0161743
2,19.1608955,0.0139167,0.0121164
3,17.5113045,0.0113478,0.0098488
4,15.8640135,0.0097345,0.0083669
5,14.2053372,0.0086205,0.0073076
6,12.5939237,0.0078133,0.0065053
7,11.0786497,0.0072126,0.0058731
8,9.7484432,0.0067609,0.0053601
9,8.7242353,0.0064218,0.0049347
10,8.1528026,0.0061708,0.0045755
11,8.1451585,0.0059905,0.0042679
12,8.6985925,0.0058681,0.0040013
13,9.6932429,0.0057934,0.0037679
14,10.9674788,0.0057586,0.0035617
15,12.3785435,0.0057573,0.0033781
16,13.8181074,0.0057841,0.0032135
17,15.2074558,0.0058346,0.0030652
18,16.4903495,0.0059051,0.0029306
19,17.6281565,0.0059925,0.0028080
20,18.5968441,0.0060941,0.0026957
21,19.3847694,0.0062077,0.0025925
22,19.9905890,0.0063314,0.0024973
23,20.4210570,0.0064636,0.0024092
24,20.6887705,0.0066029,0.0023274
25,20.8100379,0.0067481,0.0022511
26,20.8030318,0.0068983,0.0021799
27,20.6863351,0.0070526,0.0021133
28,20.4778903,0.0072103,0.0020507
29,20.1943270,0.0073707,0.0019919
30,19.8505938,0.0075334,0.0019365
31,19.4598125,0.0076978,0.0018842
32,19.0332985,0.0078635,0.0018347
33,18.5806638,0.0080302,0.0017878
34,18.1099766,0.0081975,0.0017433
35,17.6279426,0.0083652,0.0017010
36,17.1400905,0.0085330,0.0016608
37,16.6509422,0.0087007,0.0016225
38,16.1641679,0.0088680,0.0015860
39,15.6827236,0.0090348,0.0015510
40,15.2089691,0.0092009,0.0015177
41,14.7447679,0.0093662,0.0014857
42,14.2915711,0.0095305,0.0014552
43,13.8504880,0.0096936,0.0014258
44,13.4223454,0.0098555,0.0013977
45,13.0077361,0.0100160,0.0013706
46,12.6070584,0.0101749,0.0013446
47,12.2205501,0.0103323,0.0013196
48,11.8483161,0.0104879,0.0012955
49,11.4903506,0.0106418,0.0012723
50,11.1465565,0.0107937,0.0012499
51,10.8167615,0.0109436,0.0012283
52,10.5007305,0.0110913,0.0012074
53,10.1981774,0.0112369,0.0011873
54,9.9087742,0.0113803,0.0011678
55,9.6321590,0.0115212,0.0011490
56,9.3679432,0.0116598,0.0011307
57,9.1157174,0.0117958,0.0011131
58,8.8750563,0.0119292,0.0010960
59,8.6455236,0.0120600,0.0010794
60,8.4266758,0.0121881,0.0010633
61,8.2180656,0.0123133,0.0010477
62,8.0192451,0.0124357,0.0010325
63,7.8297683,0.0125553,0.0010178
64,7.6491939,0.0126718,0.0010035
65,7.4770870,0.0127853,0.0009896
66,7.3130210,0.0128958,0.0009761
67,7.1565797,0.0130031,0.0009629
68,7.0073578,0.0131073,0.0009501
69,6.8649628,0.0132083,0.0009377
70,6.7290158,0.0133061,0.0009255
71,6.5991518,0.0134006,0.0009137
72,6.4750209,0.0134918,0.0009022
73,6.3562881,0.0135797,0.0008909
74,6.2426344,0.0136642,0.0008800
75,6.1337558,0.0137455,0.0008693
76,6.0293643,0.0138233,0.0008588
77,5.9291871,0.0138978,0.0008487
78,5.8329668,0.0139689,0.0008387
79,5.7404608,0.0140366,0.0008290
80,5.6514413,0.0141010,0.0008195
81,5.5656943,0.0141620,0.0008102
82,5.4830195,0.0142197,0.0008011
83,5.4032297,0.0142740,0.0007922
