,W,Psi
0,891934.8628860001,0.0018778470296424673
1,1512466.7751933997,0.8036410799705573
2,491284.41799364024,0.5034228269841352
3,223394.0415435421,0.35371970188246127
4,120401.23998378908,0.2652301583702823
5,80591.43820994683,0.20777989470449593
6,67892.65413204375,0.16810151728857295
7,63649.1920938927,0.1396536340775093
8,60835.339478426205,0.11856164305366473
9,57822.36679784912,0.10245644577581249
10,54668.99307882571,0.08986524706412002
11,51369.30445161767,0.07979728775339547
12,48166.139388447795,0.07154837652119093
13,45226.445156703485,0.06466298347391033
14,1.517580998465545e+16,0.05884980255915013
15,43497894771947.59,0.053881697345873295
16,2659260326902.344,0.04960071995641867
17,319470267919.00476,0.0458856130905257
18,56248838381.5134,0.04263808251486953
19,12823618604.00814,0.03977970461726424
20,3535831019.284116,0.03725034901458496
21,1129287723.304367,0.034997137774362586
22,406162803.4525846,0.03297796339018802
23,161156358.39400843,0.031161091088492115
24,69469729.79331832,0.029520450574461687
25,32139899.843604993,0.028033716063593252
26,15812170.479719728,0.026680394647687056
27,8210596.207081873,0.025444154556787613
28,4472759.31340786,0.024311256341544154
29,2543261.99972386,0.02326975814694475
30,1502389.505153825,0.022310297681355395
31,918206.3029111569,0.021424164739634707
32,578706.581996372,0.020603507333284733
33,375147.11440062826,0.019841595199892006
34,249555.83078944727,0.019132910922165396
35,169996.8468227294,0.018472545426351617
36,118346.51644018549,0.017856140873017467
37,84054.8826949867,0.017279686358106987
38,60815.449296437975,0.016739636014751993
39,44759.82569870382,0.01623286208503662
40,33467.02471408108,0.015756480197871056
41,25391.001979405795,0.015307856216779861
42,19526.64211144604,0.014884590188821302
43,15206.489511918375,0.014484586055500967
44,11981.277544030925,0.014106017653968426
45,9541.81971463131,0.013747323346933285
46,7674.311498983623,0.013407042814195861
47,6229.484868370147,0.013083857158094988
48,5100.103406186546,0.01277662445496326
49,4209.515419921443,0.01248420713119082
50,3501.4688898530617,0.012205633616123538
51,2933.9346040489504,0.011940044426119536
52,2475.6291925922437,0.011686642894278869
53,2102.679186973614,0.01144468166466718
54,1797.0868962880966,0.011213434338569934
55,1545.063560053558,0.010992227272333146
56,1335.936476277296,0.010780444353110225
57,1161.3645993196444,0.010577562624708105
58,1014.727758345563,0.0103830846536378
59,890.817661219069,0.010196525331406732
60,785.5453487028219,0.010017411877208457
61,695.6639100751246,0.009845306036299151
62,618.5490073827965,0.009679804855888955
63,552.0718601516561,0.009520534441713632
64,494.5095699046894,0.009367141907900852
65,444.4577826065191,0.009219295516519385
66,400.74764953726253,0.009076696245634534
67,362.45724055186776,0.008939064859329455
68,328.80519904615664,0.008806130324031457
69,299.1342117495348,0.008677656189336882
70,272.8902667887808,0.008553430579142684
71,249.6029463899136,0.00843324985019106
72,228.87207880287312,0.008316921616930895
73,210.36013359323798,0.00820426338504265
74,193.7837585359282,0.008095100121038928
75,178.89519915607895,0.007989271910688104
76,165.4921753706643,0.007886613238197672
77,153.3973996583108,0.007786978348072516
78,142.45521904534814,0.007690235824326366
79,132.53079224505092,0.007596260150945348
80,123.5121358452467,0.007504920974047571
81,115.30023288361504,0.007416095657837558
82,107.80708741528467,0.007329679209905086
83,100.95693932282155,0.007245568314665519
84,94.68369377638597,0.007163662125620546
85,88.92928747424435,0.007083862601648179
86,83.64310017561286,0.007006074599224894
87,78.77992875472977,0.0069302087158154575
88,74.30035726928834,0.006856178881510242
89,70.16928456228653,0.006783905869769372
90,66.35543066295263,0.006713315872987906
91,62.83092077938845,0.006644338667483738
92,59.57089354853262,0.006576906494840236
93,56.5530954276185,0.006510954175603684
94,53.75752932634758,0.006446419222578162
95,51.1662174207938,0.006383242281594535
96,48.76292652962697,0.006321367356370448
97,46.53263884084843,0.006260741958817286
98,44.46166844553606,0.00620131642064815
99,42.53839098345128,0.00614304286030811
100,40.75151677108311,0.00608587440321092
101,39.091279380123524,0.0060297677583380895
102,37.548346124392765,0.005974680063731991
103,36.114000607948576,0.0059205711581571275
104,34.7802452620637,0.005867403604190292
105,33.53977683229472,0.00581514244950133
106,32.385895009374714,0.005763754809250636
107,31.31238561227636,0.0057132096792256075
108,30.313462121471243,0.005663477660380594
109,29.383756132918627,0.005614530892361868
110,28.51830774415837,0.005566342849697795
111,27.71253722273692,0.005518888225782841
112,26.96221572691273,0.005472142815822907
113,26.263430425783167,0.005426083557113806
114,25.612553671602104,0.005380688528484612
115,25.006212701350417,0.0053359369848987965
116,24.441266421793856,0.005291809311224812
117,23.914782614267022,0.005248287007336886
118,23.424018869772254,0.005205352633152401
119,22.966402878978073,0.005162989791987239
120,22.539517673559576,0.005121183077736942
121,22.141089195660903,0.005079918032722841
122,21.768978439875657,0.0050391810593545285
123,21.421172144178673,0.004998959336575335
124,21.095772976113757,0.004959240717293782
125,20.79098677102609,0.004920013657790083
126,20.505111252549955,0.004881267159696269
127,20.236527092753303,0.004842990751135181
128,19.983702637200786,0.004805174468199457
129,19.74529515386935,0.0047678087748235275
130,19.519795393847666,0.004730884058873605
131,19.305881414880858,0.0046943923999788525
132,19.102375310843914,0.004658325377666081
133,18.908046552711596,0.0046226746921108975
134,18.721705965073475,0.004587432432716642
135,18.542207212256137,0.004552591026461254
136,18.36844039915983,0.004518143233824016
137,18.199350435930867,0.004484082227242436
138,18.033981741808145,0.004450401593615371
139,17.871437714530817,0.004417095067858226
140,17.710821213362436,0.004384156489238192
141,17.55125398132936,0.004351579902390103
142,17.39189963771852,0.004319359548266769
143,17.231965524464727,0.004287489831382928
144,17.07070084916273,0.00425596534690557
145,16.907395800196316,0.00422478088703762
146,16.741382450578435,0.004193931444022635
147,16.572035863405727,0.004163412183246333
148,16.398775616880272,0.004133218420294868
149,16.221067478257652,0.00410334558892653
150,16.038426737280744,0.00407378923232744
151,15.85042188426703,0.004044545007809196
152,15.656678228046953,0.004015608709651451
153,15.456883366268212,0.003986976277264067
154,15.250794298440963,0.003958643788129334
155,15.038241887615548,0.003930607429611521
156,14.81913277029108,0.0039028634713582015
157,14.593449378214096,0.003875408240671637
158,14.36124854372878,0.0038482381055688153
159,14.122660534184414,0.0038213494579368056
160,13.877890025494555,0.0037947387047747175
161,13.627214941828202,0.003768402266926777
162,13.370982104051185,0.003742336585235738
163,13.109601610454382,0.003716538126074018
164,12.843540943317919,0.00369100338609278
165,12.573318236118219,0.003665728893632497
166,12.29949492801893,0.003640711208843378
167,12.022667773329923,0.0036159469216644484
168,11.74346061662644,0.0035914326492621257
169,11.462515819608688,0.0035671650325319894
170,11.180485677280354,0.0035431407334340476
171,10.898023829126574,0.003519356434019956
172,10.615777156225544,0.0034958088388742205
173,10.334378235987298,0.003472494680833292
174,10.054438542263496,0.003449410728814676
175,9.776541806081728,0.0034265537953296218
176,9.501237526080988,0.003403920741933384
177,9.2290367425265,0.0033815084826408566
178,8.960412894691302,0.0033593139860280874
179,8.69580259668887,0.0033373342755028596
180,8.435602009110056,0.0033155664264557607
181,8.180163359711601,0.003294007562028053
182,7.929794455796849,0.003272654849281605
183,7.684759849625467,0.0032515054966107716
184,7.445282566453514,0.0032305567515076372
185,7.211545935687533,0.003209805898732093
186,6.983695541060266,0.0031892502586500417
187,6.7618412088918705,0.0031688871867866404
188,6.546059195604234,0.00314871407473673
189,6.336394577264389,0.003128728353047033
190,6.132863933035727,0.003108927495038782
191,5.935458160153969,0.003089309021004312
192,5.744145330683677,0.0030698705012518505
193,5.558873388540271,0.003050609557986123
194,5.3795726993192865,0.0030315238656476624
195,5.20615848866634,0.003012611150714912
196,5.038533433075066,0.0029938691909281822
197,4.876590012119961,0.0029752958145208295
198,4.720210523807416,0.002956888898723531
199,4.5692661869758755,0.0029386463688886953
200,4.423621470005787,0.002920566199482885
201,4.283137946020795,0.0029026464158155457
202,4.147674443261937,0.002884885093995462
203,4.0170871882845764,0.002867280360344347
204,3.891230650357918,0.002849830390471024
205,3.7699584621029683,0.0028325334086474765
206,3.6531242477075123,0.002815387686957052
207,3.540582315013553,0.002798391544627927
208,3.432188258079798,0.002781543347058891
209,3.327799464302272,0.0027648415049422175
210,3.2272755568952873,0.0027482844729808478
211,3.1304787571363843,0.0027318707485230933
212,3.0372741887868986,0.0027155988695599835
213,2.9475301229527497,0.002699467412397296
214,2.8611181848395018,0.002683474988717483
215,2.7779134690185714,0.002667620242992846
216,2.697794522871369,0.0026519018510377653
217,2.6206432185952813,0.0026363185215506025
218,2.5463446908668383,0.0026208690007603138
219,2.4747874995643264,0.002605552078122296
220,2.40586398231296,0.0025903665877560086
221,2.3394705254255936,0.002575311402727303
222,2.2755075702327217,0.002560385423961747
223,2.2138793951631683,0.0025455875694406238
224,2.1544938475177657,0.0025309167671465085
225,2.0972621334679813,0.0025163719525262826
226,2.042098698405618,0.002501952068669273
227,1.9889211634887358,0.0024876560677330795
228,1.9376502853430742,0.002473482912174668
229,1.8882099061848867,0.0024594315755810474
230,1.8405268901854903,0.0024455010428246593
231,1.7945310477048477,0.0024316903099740154
232,1.7501550880906156,0.0024179983838832227
233,1.7073345469493706,0.0024044242816243285
234,1.666007131721445,0.0023909670287749025
235,1.6261136793206128,0.0023776256627590447
236,1.5875969520959439,0.0023643992281324067
237,1.5504019427850966,0.0023512867754076697
