,W,Psi,T
0,22.2324039,0.0019688,0.0001434
1,21.6205181,0.0019117,0.0001410
2,21.0122610,0.0018886,0.0001402
3,20.4285206,0.0018692,0.0001397
4,19.8630159,0.0018524,0.0001393
5,19.3158914,0.0018370,0.0001390
6,18.7855589,0.0018227,0.0001387
7,18.2709551,0.0018091,0.0001384
8,17.7709499,0.0017961,0.0001381
9,17.2845917,0.0017837,0.0001378
10,16.8110408,0.0017717,0.0001376
11,16.3495834,0.0017601,0.0001373
12,15.8996092,0.0017488,0.0001371
13,15.4605981,0.0017379,0.0001369
14,15.0321047,0.0017272,0.0001367
15,14.6137460,0.0017168,0.0001365
16,14.2051902,0.0017066,0.0001363
17,13.8061476,0.0016967,0.0001360
18,13.4163638,0.0016870,0.0001359
19,13.0356131,0.0016774,0.0001357
20,12.6636939,0.0016680,0.0001355
21,12.3004249,0.0016589,0.0001353
22,11.9456413,0.0016498,0.0001351
23,11.5991929,0.0016409,0.0001349
24,11.2609414,0.0016322,0.0001348
25,10.9307588,0.0016236,0.0001346
26,10.6085261,0.0016152,0.0001344
27,10.2941316,0.0016069,0.0001343
28,9.9874706,0.0015987,0.0001341
29,9.6884439,0.0015906,0.0001339
30,9.3969575,0.0015827,0.0001338
31,9.1129216,0.0015748,0.0001336
32,8.8362504,0.0015671,0.0001335
33,8.5668615,0.0015595,0.0001333
34,8.3046754,0.0015520,0.0001332
35,8.0496153,0.0015445,0.0001330
36,7.8016068,0.0015372,0.0001329
37,7.5605771,0.0015300,0.0001328
38,7.3264554,0.0015229,0.0001326
39,7.0991723,0.0015158,0.0001325
40,6.8786593,0.0015089,0.0001323
41,6.6648491,0.0015020,0.0001322
42,6.4576749,0.0014952,0.0001321
43,6.2570700,0.0014886,0.0001319
44,6.0629683,0.0014819,0.0001318
45,5.8753031,0.0014754,0.0001317
46,5.6940073,0.0014690,0.0001315
47,5.5190132,0.0014626,0.0001314
48,5.3502519,0.0014563,0.0001313
49,5.1876529,0.0014500,0.0001312
50,5.0311442,0.0014439,0.0001310
51,4.8806515,0.0014378,0.0001309
52,4.7360979,0.0014318,0.0001308
53,4.5974037,0.0014259,0.0001307
54,4.4644858,0.0014200,0.0001306
55,4.3372574,0.0014142,0.0001304
56,4.2156275,0.0014084,0.0001303
57,4.0995009,0.0014027,0.0001302
58,3.9887770,0.0013971,0.0001301
59,3.8833506,0.0013916,0.0001300
60,3.7831105,0.0013861,0.0001299
61,3.6879402,0.0013807,0.0001298
62,3.5977170,0.0013753,0.0001296
63,3.5123126,0.0013700,0.0001295
64,3.4315924,0.0013648,0.0001294
65,3.3554161,0.0013596,0.0001293
66,3.2836378,0.0013544,0.0001292
67,3.2161061,0.0013494,0.0001291
68,3.1526649,0.0013444,0.0001290
69,3.0931533,0.0013394,0.0001289
70,3.0374069,0.0013345,0.0001288
71,2.9852581,0.0013296,0.0001287
72,2.9365368,0.0013248,0.0001286
73,2.8910715,0.0013201,0.0001285
74,2.8486899,0.0013154,0.0001284
75,2.8092199,0.0013108,0.0001283
76,2.7724905,0.0013062,0.0001282
77,2.7383325,0.0013016,0.0001281
78,2.7065795,0.0012972,0.0001280
79,2.6770685,0.0012927,0.0001279
80,2.6496407,0.0012883,0.0001278
81,2.6241422,0.0012840,0.0001277
82,2.6004244,0.0012797,0.0001276
83,2.5783444,0.0012755,0.0001275
84,2.5577658,0.0012713,0.0001274
85,2.5385584,0.0012671,0.0001273
86,2.5205988,0.0012630,0.0001272
87,2.5037706,0.0012589,0.0001271
88,2.4879639,0.0012549,0.0001270
89,2.4730760,0.0012510,0.0001269
90,2.4590109,0.0012470,0.0001268
91,2.4456794,0.0012432,0.0001267
92,2.4329986,0.0012393,0.0001266
93,2.4208921,0.0012355,0.0001265
94,2.4092895,0.0012318,0.0001264
95,2.3981264,0.0012281,0.0001263
96,2.3873438,0.0012244,0.0001263
97,2.3768880,0.0012208,0.0001262
98,2.3667106,0.0012172,0.0001261
99,2.3567676,0.0012136,0.0001260
100,2.3470194,0.0012101,0.0001259
101,2.3374309,0.0012067,0.0001258
102,2.3279706,0.0012033,0.0001257
103,2.3186106,0.0011999,0.0001256
104,2.3093264,0.0011965,0.0001255
105,2.3000965,0.0011932,0.0001255
106,2.2909024,0.0011900,0.0001254
107,2.2817280,0.0011867,0.0001253
108,2.2725597,0.0011835,0.0001252
109,2.2633861,0.0011804,0.0001251
110,2.2541976,0.0011773,0.0001250
111,2.2449867,0.0011742,0.0001249
112,2.2357472,0.0011711,0.0001249
113,2.2264747,0.0011681,0.0001248
114,2.2171658,0.0011651,0.0001247
115,2.2078185,0.0011622,0.0001246
116,2.1984318,0.0011593,0.0001245
117,2.1890057,0.0011564,0.0001244
118,2.1795407,0.0011536,0.0001244
119,2.1700385,0.0011508,0.0001243
120,2.1605011,0.0011480,0.0001242
121,2.1509312,0.0011453,0.0001241
122,2.1413319,0.0011426,0.0001240
123,2.1317066,0.0011400,0.0001239
124,2.1220593,0.0011373,0.0001239
125,2.1123940,0.0011347,0.0001238
126,2.1027151,0.0011322,0.0001237
127,2.0930271,0.0011296,0.0001236
128,2.0833345,0.0011271,0.0001235
129,2.0736421,0.0011246,0.0001235
130,2.0639547,0.0011222,0.0001234
131,2.0542770,0.0011198,0.0001233
132,2.0446137,0.0011174,0.0001232
133,2.0349696,0.0011151,0.0001231
134,2.0253494,0.0011127,0.0001231
135,2.0157576,0.0011105,0.0001230
136,2.0061988,0.0011082,0.0001229
137,1.9966773,0.0011060,0.0001228
138,1.9871973,0.0011038,0.0001228
139,1.9777629,0.0011016,0.0001227
140,1.9683783,0.0010995,0.0001226
141,1.9590471,0.0010973,0.0001225
142,1.9497730,0.0010953,0.0001225
143,1.9405596,0.0010932,0.0001224
144,1.9314101,0.0010912,0.0001223
