,W,Psi,T
0,20.00004,0.05059,0.03753
1,18.33040,0.02721,0.02283
2,16.81772,0.02087,0.01721
3,15.02991,0.01773,0.01405
4,13.32938,0.01579,0.01198
5,11.57340,0.01446,0.01048
6,9.95486,0.01348,0.00933
7,8.56036,0.01272,0.00843
8,7.63409,0.01212,0.00769
9,7.42256,0.01163,0.00708
10,8.02465,0.01122,0.00656
11,9.29942,0.01088,0.00612
12,10.98814,0.01059,0.00573
13,12.88079,0.01034,0.00539
14,14.82410,0.01013,0.00510
15,16.71395,0.00994,0.00483
16,18.47370,0.00978,0.00459
17,20.05008,0.00964,0.00438
18,21.40784,0.00952,0.00418
19,22.52875,0.00942,0.00401
20,23.40884,0.00933,0.00385
21,24.05588,0.00926,0.00370
22,24.48607,0.00920,0.00356
23,24.72099,0.00915,0.00343
24,24.78478,0.00912,0.00331
25,24.70205,0.00909,0.00320
26,24.49637,0.00907,0.00310
27,24.18937,0.00907,0.00300
28,23.80024,0.00907,0.00291
29,23.34570,0.00907,0.00283
30,22.84000,0.00909,0.00275
31,22.29517,0.00911,0.00267
32,21.72127,0.00914,0.00260
33,21.12669,0.00917,0.00253
34,20.51834,0.00921,0.00247
35,19.90199,0.00926,0.00240
36,19.28237,0.00931,0.00235
37,18.66345,0.00936,0.00229
38,18.04849,0.00942,0.00224
39,17.44023,0.00948,0.00219
40,16.84096,0.00955,0.00214
41,16.25262,0.00961,0.00209
42,15.67681,0.00968,0.00205
43,15.11492,0.00976,0.00200
44,14.56811,0.00983,0.00196
45,14.03734,0.00991,0.00192
46,13.52344,0.00999,0.00188
47,13.02706,0.01007,0.00185
48,12.54876,0.01016,0.00181
49,12.08894,0.01024,0.00178
50,11.64790,0.01033,0.00175
51,11.22585,0.01041,0.00171
52,10.82286,0.01050,0.00168
53,10.43890,0.01058,0.00165
54,10.07387,0.01067,0.00163
55,9.72754,0.01076,0.00160
56,9.39960,0.01085,0.00157
57,9.08966,0.01093,0.00155
58,8.79724,0.01102,0.00152
59,8.52177,0.01110,0.00150
60,8.26264,0.01119,0.00147
61,8.01916,0.01127,0.00145
62,7.79060,0.01135,0.00143
63,7.57619,0.01143,0.00141
64,7.37513,0.01151,0.00139
65,7.18661,0.01159,0.00137
66,7.00981,0.01167,0.00135
67,6.84389,0.01174,0.00133
68,6.68807,0.01182,0.00131
69,6.54154,0.01189,0.00129
70,6.40354,0.01195,0.00127
71,6.27336,0.01202,0.00126
72,6.15029,0.01208,0.00124
73,6.03370,0.01215,0.00122
74,5.92298,0.01220,0.00121
75,5.81756,0.01226,0.00119
76,5.71694,0.01231,0.00118
77,5.62064,0.01236,0.00116
78,5.52825,0.01241,0.00115
79,5.43938,0.01245,0.00113
80,5.35368,0.01250,0.00112
81,5.27086,0.01253,0.00111
82,5.19065,0.01257,0.00109
83,5.11280,0.01260,0.00108
84,5.03712,0.01263,0.00107
85,4.96341,0.01266,0.00106
86,4.89154,0.01268,0.00105
87,4.82135,0.01270,0.00103
88,4.75274,0.01272,0.00102
89,4.68561,0.01273,0.00101
90,4.61988,0.01274,0.00100
91,4.55548,0.01275,0.00099
92,4.49234,0.01275,0.00098
93,4.43042,0.01276,0.00097
94,4.36968,0.01276,0.00096
95,4.31009,0.01275,0.00095
96,4.25161,0.01274,0.00094
97,4.19423,0.01273,0.00093
98,4.13792,0.01272,0.00092
99,4.08266,0.01271,0.00091
100,4.02845,0.01269,0.00091
101,3.97527,0.01267,0.00090
102,3.92311,0.01265,0.00089
103,3.87196,0.01262,0.00088
104,3.82180,0.01259,0.00087
105,3.77264,0.01256,0.00087
106,3.72446,0.01253,0.00086
107,3.67725,0.01250,0.00085
108,3.63100,0.01246,0.00084
109,3.58571,0.01243,0.00084
