,W,Psi,T
0,1.42857,0.52087,0.02893
1,0.86222,0.83330,0.01427
2,0.60867,0.50400,0.00970
3,0.47060,0.36101,0.00756
4,0.38511,0.27871,0.00692
5,0.31995,0.22618,0.00765
6,0.27422,0.18959,0.00918
7,0.23738,0.16292,0.01091
8,0.20978,0.14251,0.01259
9,0.18673,0.12643,0.01407
10,0.16848,0.11332,0.01532
11,0.15281,0.10239,0.01641
12,0.14020,0.09307,0.01736
13,0.12942,0.08498,0.01823
14,0.12088,0.07785,0.01902
15,0.11367,0.07149,0.01971
16,0.10805,0.06577,0.02030
17,0.10331,0.06057,0.02072
18,0.09957,0.05581,0.02097
19,0.09620,0.05143,0.02103
20,0.09317,0.04738,0.02091
21,0.09002,0.04362,0.02065
22,0.08680,0.04011,0.02030
23,0.08339,0.03682,0.01987
24,0.07992,0.03373,0.01935
25,0.07643,0.03082,0.01872
26,0.07307,0.02810,0.01796
27,0.06991,0.02555,0.01709
28,0.06709,0.02318,0.01616
29,0.06472,0.02099,0.01521
30,0.06291,0.01896,0.01430
31,0.06163,0.01711,0.01346
32,0.06079,0.01543,0.01273
33,0.06020,0.01391,0.01211
34,0.05970,0.01255,0.01157
35,0.05914,0.01132,0.01106
36,0.05848,0.01023,0.01053
37,0.05767,0.00926,0.00998
38,0.05678,0.00841,0.00939
39,0.05584,0.00768,0.00881
40,0.05496,0.00709,0.00822
41,0.05415,0.00665,0.00770
42,0.05347,0.00637,0.00723
43,0.05292,0.00623,0.00686
44,0.05247,0.00622,0.00657
45,0.05200,0.00633,0.00635
46,0.05139,0.00653,0.00621
47,0.05056,0.00680,0.00614
48,0.04975,0.00712,0.00622
49,0.04903,0.00747,0.00641
50,0.04863,0.00785,0.00674
51,0.04843,0.00822,0.00724
52,0.04838,0.00859,0.00782
53,0.04837,0.00893,0.00854
54,0.04813,0.00924,0.00932
55,0.04780,0.00952,0.01014
56,0.04727,0.00975,0.01088
57,0.04713,0.00993,0.01145
58,0.04739,0.01006,0.01177
59,0.04764,0.01014,0.01184
60,0.04848,0.01018,0.01169
61,0.04891,0.01019,0.01141
62,0.04913,0.01018,0.01119
63,0.04960,0.01015,0.01125
64,0.04942,0.01011,0.01173
65,0.05092,0.01008,0.01266
66,0.05196,0.01004,0.01400
67,0.05561,0.01001,0.01585
68,0.05806,0.00999,0.01822
69,0.06309,0.00997,0.02113
70,0.06603,0.00996,0.02449
71,0.06928,0.00994,0.02816
72,0.07039,0.00994,0.03201
73,0.07237,0.00994,0.03572
74,0.07503,0.00995,0.03909
75,0.07872,0.00996,0.04200
76,0.08151,0.00999,0.04446
77,0.08259,0.01001,0.04640
78,0.08363,0.01003,0.04726
79,0.08447,0.01004,0.04682
80,0.08677,0.01002,0.04475
81,0.09022,0.01000,0.04150
82,0.09380,0.00996,0.03784
83,0.09683,0.00992,0.03465
84,0.09696,0.00990,0.03239
85,0.09292,0.00985,0.03071
86,0.08554,0.00983,0.02921
87,0.07964,0.00977,0.02770
88,0.07830,0.00969,0.02677
89,0.08701,0.00958,0.02697
90,0.10062,0.00947,0.02816
91,0.11529,0.00935,0.02963
92,0.12584,0.00926,0.03072
93,0.13003,0.00920,0.03120
94,0.12883,0.00915,0.03111
95,0.12424,0.00911,0.03079
96,0.11793,0.00907,0.03029
97,0.11187,0.00901,0.02949
98,0.10428,0.00894,0.02815
99,0.09585,0.00882,0.02614
100,0.08543,0.00868,0.02364
101,0.07514,0.00847,0.02102
102,0.06378,0.00825,0.01875
103,0.05601,0.00795,0.01696
104,0.05085,0.00766,0.01554
105,0.04845,0.00734,0.01433
106,0.04764,0.00703,0.01331
107,0.04756,0.00671,0.01251
108,0.04735,0.00643,0.01194
109,0.04755,0.00615,0.01162
110,0.04792,0.00589,0.01138
111,0.04816,0.00565,0.01104
112,0.04777,0.00543,0.01051
113,0.04614,0.00523,0.00982
114,0.04376,0.00503,0.00903
115,0.04068,0.00484,0.00827
116,0.03777,0.00466,0.00761
117,0.03480,0.00448,0.00704
118,0.03244,0.00430,0.00652
119,0.03000,0.00413,0.00599
120,0.02803,0.00397,0.00547
121,0.02581,0.00382,0.00496
122,0.02397,0.00368,0.00450
123,0.02187,0.00355,0.00407
124,0.02026,0.00344,0.00369
125,0.01852,0.00333,0.00334
126,0.01726,0.00324,0.00301
127,0.01586,0.00317,0.00271
128,0.01484,0.00311,0.00244
129,0.01369,0.00306,0.00219
130,0.01292,0.00303,0.00200
131,0.01206,0.00301,0.00185
132,0.01146,0.00301,0.00174
133,0.01084,0.00302,0.00165
134,0.01038,0.00304,0.00159
135,0.00997,0.00306,0.00155
136,0.00962,0.00310,0.00154
137,0.00938,0.00314,0.00153
138,0.00910,0.00318,0.00153
139,0.00895,0.00323,0.00152
140,0.00872,0.00327,0.00152
141,0.00863,0.00332,0.00151
142,0.00840,0.00336,0.00150
143,0.00835,0.00340,0.00148
144,0.00815,0.00343,0.00146
145,0.00814,0.00346,0.00143
146,0.00797,0.00348,0.00141
147,0.00802,0.00350,0.00138
148,0.00788,0.00350,0.00136
149,0.00798,0.00350,0.00134
150,0.00788,0.00348,0.00132
151,0.00802,0.00346,0.00131
152,0.00795,0.00342,0.00129
153,0.00811,0.00338,0.00128
154,0.00806,0.00332,0.00126
155,0.00819,0.00325,0.00124
156,0.00816,0.00317,0.00123
157,0.00827,0.00308,0.00121
158,0.00824,0.00298,0.00118
159,0.00830,0.00288,0.00116
160,0.00826,0.00276,0.00113
161,0.00829,0.00264,0.00110
162,0.00824,0.00251,0.00107
163,0.00822,0.00238,0.00103
164,0.00815,0.00224,0.00099
165,0.00810,0.00211,0.00095
166,0.00801,0.00197,0.00091
167,0.00793,0.00184,0.00087
168,0.00783,0.00172,0.00082
169,0.00772,0.00160,0.00078
170,0.00760,0.00150,0.00074
171,0.00746,0.00141,0.00070
172,0.00733,0.00134,0.00066
173,0.00719,0.00130,0.00062
174,0.00704,0.00128,0.00059
175,0.00689,0.00129,0.00055
176,0.00675,0.00132,0.00052
177,0.00659,0.00137,0.00050
178,0.00645,0.00143,0.00048
179,0.00629,0.00150,0.00046
180,0.00615,0.00158,0.00045
181,0.00601,0.00167,0.00044
182,0.00587,0.00176,0.00044
183,0.00573,0.00184,0.00044
184,0.00561,0.00193,0.00045
185,0.00549,0.00200,0.00046
186,0.00538,0.00208,0.00047
187,0.00526,0.00214,0.00048
188,0.00517,0.00220,0.00049
189,0.00507,0.00226,0.00050
190,0.00499,0.00230,0.00052
191,0.00491,0.00234,0.00053
192,0.00484,0.00236,0.00054
193,0.00477,0.00238,0.00055
194,0.00472,0.00239,0.00056
195,0.00467,0.00239,0.00057
196,0.00463,0.00239,0.00058
197,0.00459,0.00237,0.00058
198,0.00456,0.00235,0.00059
