,Fi
203,-4883356812448488084781366728660664090361856.00000
204,-1896127745069729310682780404885381701435392.00000
205,-2495347098746489512719760696634826903519232.00000
206,2742488339058746036577063962276186292224.00000
207,5176371255526567443634604743366096715776.00000
208,-8162875767473031384408492035217458987008.00000
209,-2993440935953271374939901163977570254848.00000
210,-137315606303819285505982181229218234368.00000
211,-498368763575842216972939863489332528545792.00000
212,20885967940689230893532899531123658326016.00000
213,12830393142670557670932010717586356747370496.00000
214,3550379735102578838230377808195524384260096.00000
215,-4378185883518066741974338463234580933509120.00000
216,-1985580796801662624891717740216120208523264.00000
217,-318281911630040475921613528766019958472704.00000
218,77043653470263211944989105266263347691520.00000
219,-56782730364099475114259483362019254468608.00000
220,60185910921868954083828418687287185899520.00000
221,9395848536720384024539489992605366747136.00000
222,-7742108520113444978228695050927319547904.00000
223,-265529654127004573420457915139480161878016.00000
224,435879670760265197264724324240386835873792.00000
225,-6498841135773590792677411350162131625443328.00000
226,383591379323454596868662280135201540538368.00000
227,2524801407189859392243264149359604315193344.00000
228,-2008747189001726298514715625951552618889216.00000
229,40558581333776636037618576369983529418752.00000
230,-69718111073348952159288783732996684382208.00000
231,-89343551617213754744506259526786136145920.00000
232,22749899883219791621549305010561273036800.00000
233,-5491558449698201097516736863482977189888.00000
234,-11463016387284641410728712132194367176704.00000
235,45819547589555305163376303668594695208960.00000
236,1667713042445011027149065526799818098212864.00000
237,551899866261624372065785866656795328512.00000
238,-320795720187531533628341875601898995712.00000
239,4637599699858299533020270778373780799488.00000
240,-2815380828677200048348217613728174047232.00000
241,-12222824171786809200400709173153015791616.00000
242,18544449097279775742568023053262049509376.00000
243,-23907855726093577900055247207754991927296.00000
244,336183388518830209619371370237609759473664.00000
245,-279927956360701390765111586694815836798976.00000
246,-25511501454371604237032468626151110082560.00000
247,21739820227221386607920489160507392.00000
248,11340636022328837325641058548187136.00000
249,-496448003285685406089237421767327219712.00000
250,1918574617405694392978381748512497860608.00000
251,826194419441106588974006857734419382272.00000
252,-11911947058303418764311105164590404599808.00000
253,-376986856263885521803431046000256927924224.00000
254,298840389814172484573904381351296571015168.00000
255,-8426940316196295131073296163228686932246528.00000
256,-35324925938367216768494645572332065342357504.00000
257,13776258474889371627588863291989063419035648.00000
258,-4750050969679722411962603986651932862185472.00000
259,-8093771405175445406661839301841154190868480.00000
260,4140057259275858366066460999282335353405440.00000
261,2454195370068687742418625764480807986003968.00000
262,-10871073357710933265477219376346317319045120.00000
263,3163502145580026225250992039390342885146624.00000
264,-2065298933891036823135599185849260596789248.00000
265,-756831883937044364571915898008933974933504.00000
266,63685539533806533585300951972014874366574592.00000
267,-52617727829291680199040022524798599358840832.00000
268,35091587044519800743615066957941267933167616.00000
269,65601209967654542530352402085536648933670912.00000
270,520809709226263375544572263472008074887168.00000
271,683514932548449448078750733630700108382208.00000
272,-918351097334254091445787816281282906685440.00000
273,-1035293939641173978279584026701100484657152.00000
274,1508409957570017200079362048041717084454912.00000
275,207378151633995366156770027690490429702144.00000
276,-81570250044054197778341164226899118915584.00000
277,22332281135595903557041753967768941625344.00000
278,-44784851843563985171709136046302846517248.00000
279,153525894311019208990627811670900978221056.00000
280,-8526919352765068938202237283672340299776.00000
281,-879474553055950050259273463070034231296.00000
282,1381156305818050043415983143566439408992256.00000
283,-2143060421775317709981161426293172314570752.00000
284,1787283444475892150583112175481125125226496.00000
285,19545427166700079594746823687423980994560.00000
286,34009591700001143860009146095204053286912.00000
287,-36473099111923719511426827470549603581952.00000
288,-969859776662899411332930294770372182016.00000
289,-6647278549657884147144530180986749583360.00000
290,2143329122236211792456192731416753917132800.00000
291,-380467281689354208223017629615306565484544.00000
292,-645489678051221606961260288518942686707712.00000
293,-1628365194382730226163701782949777708679168.00000
294,271182388799792684280148855077248144769024.00000
295,18684475951251584349862136477986167193600.00000
296,22370135488883426566608666162647967727616.00000
297,6695248240744801732289649890693444796416.00000
298,-113874851005871583365755607112622503100416.00000
299,-28003683280097865915372946023795163922432.00000
300,-1589427252289984405834717542299678497832960.00000
301,1366251716062577267196442503834509827375104.00000
302,4551425617752306052918316261018945309376512.00000
303,-3160231334473748759769303750934764961398784.00000
304,1560619722195196586251621026866887699464192.00000
305,-1631296230870849596768597059638769246797824.00000
306,6860713754454047228582753003228668769599488.00000
307,-1719374225121043187660543804891560786526208.00000
308,-2722360647132551957292322623386106044874752.00000
309,169482902927076206984143360051229883367424.00000
310,73690838816662205266843888148094933532672.00000
311,-48429183809143700145270314744473196691456.00000
312,-313841103794197652313468913690794212196352.00000
313,764205829617615112723887685031638197075968.00000
314,754354243347550168127155659651044868096.00000
315,-245706595073000532955199139040626475008.00000
316,417653134544902233032363550846876647424.00000
317,-710298781052015719453066607760395730944.00000
318,-1372602633189472660470012162197839413248.00000
319,-214373093540133199500702434226238002298880.00000
320,246408439203369415769947643928576306184192.00000
321,72552421037985826591244165128058398834688.00000
322,-64270409983539310280366052686844890447872.00000
323,270692967974745173689934092261002749935616.00000
324,-19328425721788766722393185204624834877718528.00000
325,-121511874733920705635003398060036216324096.00000
326,1855632403038684517343923873373974683451392.00000
327,-2994923726309535242373188690859497218899968.00000
328,-3207629356938356987123277221413763451715584.00000
329,7055899423603266053868986217639188325466112.00000
330,-15412410821189986642716866554833025829437440.00000
331,3838717353203917457955493536830122503438336.00000
332,-9008553254209950118933649486185491307954176.00000
333,4721925821086564739562863141217706897833984.00000
334,-158469696113184142692342337214324783710208.00000
335,-831039221033363881436055824280226099101696.00000
336,503607208187107959691640148912863126224896.00000
337,499997036018134363294645460152867643981824.00000
338,266158434636540301002050454876425325379584.00000
339,68508321618893507365910871022567067484160.00000
340,-79113176444074489477325883444407719428096.00000
341,-381815104066202152193919266221289115746304.00000
342,-324436666970997381672190064494649389613056.00000
343,146254606700542931629019361553816798363648.00000
344,-207102135634912994634986623992733632561152.00000
345,-1186329285915270288489812258645457066000384.00000
346,735653132155719107705650047754265010634752.00000
347,-893561708632832412083494930016707859709952.00000
348,3100061230341653503147093631072425337683968.00000
349,-788743620594066290123839332165828904747008.00000
350,95775958483974172705860270185027997794304.00000
351,340505160038387271898792739303808359727104.00000
352,-1282241818121557758055077816740980035944448.00000
353,8697270652465152035429787563670276654759936.00000
354,-14309971607938025639056153436837121760428032.00000
355,9035881042142029456620717062131531382784.00000
356,6124547185562310919260575171417215074304.00000
357,-633698001054791744086488609511727693824.00000
358,-29203976662283734340546105259889088528384.00000
359,-19366553710016186684362827567396080844800.00000
360,14830819714319786616266434815627687362560.00000
361,1091235188512644462173381893932435111936.00000
362,-5268211697154028114953629918119887634432.00000
363,331530832146869287054365344549826394587136.00000
364,-783307427634149668133157338872790982328320.00000
365,167048734061019373858368627656028820865024.00000
366,-16143444423127766038914173622363864694784.00000
367,-945416116246117176216471071236451991552.00000
368,5053930334755304513844424780503786192896.00000
369,-353577013912193823406687542581093466112.00000
370,-300879631014892760498678699167571771392.00000
371,-6826733900478079899741151967104758448128.00000
372,3632954138262687931571253362792345894912.00000
373,901219086148778145246718450967246798848.00000
374,-454463000646020954414786894494561206272.00000
375,920315064372224188205583861597138321408.00000
376,-1235681151413707065889562307179422154752.00000
377,-1920762566327878214296992727497992830976.00000
378,3922441794940282805281394285198220197888.00000
379,-4325348016073119522851464317105850023936.00000
380,13337957593558232871760104684239093497856.00000
381,-3668256602702526325865733738624779812864.00000
382,77476157871410377126203401200004497408.00000
383,-185928235896393949824919818211720509259776.00000
384,-48378565517987235414039674729505084145664.00000
385,-10535324892543806104901338380928701956096.00000
386,28425163171226815581572209518351388508160.00000
387,-19534456655611822845614132020088831737856.00000
388,-1059025297131116073955534339282034843713536.00000
389,706668463818316223482286331135766757900288.00000
390,-145312228485114421601668643597014913777664.00000
391,109167037614322603363377134027505070505984.00000
392,-40007701994048257007845913240333948289024.00000
393,77507294034263290245802771029523836174336.00000
394,-2955017015208937497284512224033678311817216.00000
395,266541717137025757459941453465041816780800.00000
396,-173849268641681692589037459566006032662528.00000
397,-21354208454733959184973137889980317696.00000
398,81280012483792823782442549071461744640.00000
399,-33774523914294067142967759726075445248.00000
400,45069697354688434192626575028950925312.00000
401,-267003980711059747210264851222578069504.00000
402,22084686233762315089026553576575135264014336.00000
403,-45157313163092220060369417473331510854549504.00000
404,-58060130078324229673860890047865999144779776.00000
405,16150700391851326073814834387227670216704.00000
406,-5756060896506775546272652722176.00000
407,-55401980055625763539881295872.00000
408,-720315045474730087092777511209140224.00000
409,-1675075314431598094111760304463010594816.00000
410,-2800128986236807074381360294526976.00000
411,2267845468891334693627182792050821038080.00000
412,20467105268037164309490666645712011264.00000
413,3803851024090885138625312680143969320960.00000
414,-41377003711472929268524894266589184.00000
415,57651847971588182892028336059449344.00000
416,7056612941983037861902437541126447562752.00000
417,-7201666402447515506147897833073378590720.00000
418,-12262537080596762863070030832691415351296.00000
419,5277055880004346155979467227398144.00000
420,-16215300583493836302654174960549888.00000
421,-166773195706993682955527112425904013312.00000
422,15262170226327700257126372988489302016.00000
423,-6066888758620260767250973890730524672.00000
424,284139289625594091920935789218540552192.00000
425,2674770921988813679060060327348426244096.00000
426,-2513360255225439776069684672815412805632.00000
427,-9311133736255060290777380630704498409472.00000
428,2980768167454225475756290929006793981952.00000
429,11359472026498072976375516977393535312461824.00000
430,-16560306579386604633383421946332395180392448.00000
431,-16551148350102419643620837992631512367890432.00000
432,830660624648695192269932146577969866866688.00000
433,-5790201903347420053355616133051729380900864.00000
434,-202194105890788078271005304568609478017024.00000
435,5053855440945776273051162166123040866304.00000
436,140768418088369470933952066499404533596160.00000
437,-142554771006423736692333614907803855486976.00000
438,383525854980988809934528156660763337949184.00000
439,-725454288448086234441460322044308409548800.00000
440,-522619341731276439297789079098513680236544.00000
441,136901162299231893175057192163433194192896.00000
442,5791573493065122809337935158964474729201664.00000
443,-16196218137643607079162076482804746551296000.00000
444,2944850184916484456227799822918387113132032.00000
445,-3461609047705770121499712689844188115632128.00000
446,57596335476786151402396900386576739074048.00000
447,-7178347644940702614654356565831486275584.00000
448,-9533435204242655164481117191054387314688.00000
449,-125020683823177081324573938216186010402816.00000
450,-25249426437525008631874061008630550888448.00000
451,273399335185659532057414558627767552835584.00000
452,2257010097866299459900433243391149817724928.00000
453,-3412075198718406657198536707511481844891648.00000
454,4621298147555578837200538829254634636312576.00000
455,3176157001283464084085254194302262840393728.00000
456,-3669782630403185325896690933186080800768.00000
457,15017832022355136238453753366946561130496.00000
458,3883487671678699648414569157534016339968.00000
459,-2582675623922791972734140451842978480128.00000
460,2189108645475517789036108926149334138880.00000
461,-199623222605431861055491453899792269180928.00000
462,463431984978526656867876157513031430963200.00000
463,7478339193817773455917547291442912690176.00000
464,75485755094574301233906315313348922572800.00000
465,-1080704268339285601216095654995608161222656.00000
466,-541313661437437622678618760103571685900288.00000
467,1959604536115311420916964024918474064134144.00000
468,-1234270916456632357469454180710491357184.00000
469,1455300720392946611232230709316921046597632.00000
470,466507180260758755295361613591103854870528.00000
471,93287213575141992304465074923407432220672.00000
472,-190171107745249680073406300545612834144256.00000
473,-62593659632396362249123273294474897260544.00000
474,-100320431805526825931570290289773819985920.00000
475,7587341225038080708619418864098071281664.00000
476,12990691921966645237840747193103902834688.00000
477,-16641270389368585599369765103885633978368.00000
478,-585220110013896693907309221425394483200.00000
479,-17641248044612827086012483959211153162240.00000
480,-236462997987322819444840019867659707351040.00000
481,-109834604155885926691967538282563150807040.00000
482,314224390740733386290692235148339718389760.00000
483,549841278009407343887472108177432355274752.00000
484,-17657801007174654820923416483724473139200.00000
485,123410806151217278313319760364792199512064.00000
486,115068379963774336356682025353041508564992.00000
487,-235295461527383277213122384590844834349056.00000
488,455349538489869382329259087078935136043008.00000
489,-314650188681046206334283593250260528398336.00000
490,42498644627696057963649376196485409931264.00000
491,-17460772908995194578715179777203955040256.00000
492,-17403852291795286944253252171830279536640.00000
493,-201600690621424486207811901291313105993728.00000
494,157095044962426750580814784703311625846784.00000
495,8485954188279498125121067090245914198016.00000
496,487454716943115957949758999099979308466176.00000
497,144896885016413083655862107495172818337792.00000
498,31492947822657913421680755219568170893312.00000
499,30737384950073563220112546335279246475264.00000
500,-5881566249630298506518676363876293935104.00000
501,-12585941144971732282970732380014533148672.00000
502,-73353020344222639631016176125243224489984.00000
503,-517930553049863589527617152673299101122560.00000
504,-69267056342282520623005891726868937179136.00000
505,57167218437703133821191533140381391650816.00000
506,175696660809376015923739067430353852432384.00000
507,5616192251333391089701063475823349071872.00000
508,31715357232346371450107646708523642912768.00000
509,18188147045233145925518175821612862930944.00000
510,-304553898313603454891668138600704044433408.00000
511,143798225838844106652865216029688258887680.00000
512,221236837378825163069083587415195483373568.00000
513,147861772741627802584827676510935429677056.00000
514,-5139738692475355383998942105369797722112.00000
515,12630311827556093658909163249586510233600.00000
516,5623846476351030891122753583616289144832.00000
517,7959518945251487282940140585992536981504.00000
518,-77080517674151352731148822410541863534592.00000
519,2956846411648637925297607916707283252281344.00000
520,-1219970600237692804554118243832779751030784.00000
521,-277617349899970588866820491675534295564288.00000
522,-1402039748927341021350508848864158833180672.00000
523,-24467908609928634778597839721769539207168.00000
524,-13486044017165847733836028518185398435840.00000
525,16010801512370553079145524266301355196416.00000
526,-37904579951600304532269514275972869783552.00000
527,244460894394087263709044637220967087603712.00000
528,359319355453029996570467968334899970048.00000
529,1367838752722334194388685423098604814336.00000
530,-1293839634704398602566562161430018129920.00000
531,12729569091743586469696045798273159528448.00000
532,-11011947257440928042944577399329778565120.00000
533,-7136425564786778589308967342353483300864.00000
534,10025969898824977752890187305247794266112.00000
535,-10485858804248684308447573108130693775360.00000
536,-14623965371245843989075403860554916298752.00000
537,82927655819418581004713512338167705894912.00000
538,18874100733780834742181356037794043002880.00000
539,8838667332976794136806930506579632455680.00000
540,-6016695988284445911542859572519938442657792.00000
541,5225650897345512506464937346164134904856576.00000
542,1253535396453249030370709654283583464931328.00000
543,2721598894556688545077647854406630541099008.00000
544,-903017057842066830420804650253103990308864.00000
545,-871054343674813028174404566798869597257728.00000
546,269186515739508564658964370141860509777920.00000
547,310044869503784664034790794679158757654528.00000
548,290881975596502314265877015870688808927232.00000
549,-203809271361001880617082385224336540696576.00000
550,-23168198272640337438568890192259534815232.00000
551,-391632076600246098699306163822278186369024.00000
552,-250209269215063688672044202193364967227392.00000
553,-251474231206350739064320339561165212352512.00000
554,615258694040562801525536865898941567205376.00000
555,2215499530169131848742928030842287554560.00000
556,-816106218924899873378398029376370648285184.00000
557,-1235330986537192347562823489248875773952.00000
558,7237558342775056408054380994337462812672.00000
559,389284029700595676183603744354447917056.00000
560,1964132178615163248193179212113684463616.00000
561,-250108461903329846901606531186949095424.00000
562,-50147505477235186510057361807336445837312.00000
563,1473086158205713103732946760970312613888.00000
564,13582476415696724101690497035185546067968.00000
565,-1177014131186382018029218445328946405834752.00000
566,-14964954886563939806809711289240582317146112.00000
567,7143398532182474749622507198934335870730240.00000
568,-1851628435800621951017631686506218619142144.00000
569,-1599242578098080591230130601132140951240704.00000
570,-14083896001282979467705105563400108244992.00000
571,-132942755896349854021535483116976292757504.00000
572,-400487644254998589453073705420765861511168.00000
573,496804330542941981108461989891896491638784.00000
574,-285903600046346121116538004961748861321216.00000
575,361753433010894356002187333337232552493056.00000
576,-172489346278050561813410134556898458861568.00000
577,-409481285241835330781848315766591874662400.00000
578,154521522342168060609138609311830484451328.00000
579,-39257969795936010458114457559736157995008.00000
580,132213335914893070840004374946389021425664.00000
581,-5538225461983626678432789120698407714816.00000
582,-44880151982733059876303886574326971891712.00000
583,8647838475883304222099864152903962886930432.00000
584,-2174607708938724993917260537383969101971456.00000
585,-2226616366939744984932854636071768446468096.00000
586,2655757464234940110675324608188365456539648.00000
587,-13104145244935321361250900400166764806144.00000
588,3208961381965136712101368805115698348032.00000
589,2663590882253366876034488573051946217242624.00000
590,-3955332920785162357596268129726806609625088.00000
591,-193239858983360623174220598258286962147328.00000
592,9243876263814098228675462189727037284941824.00000
593,47541671447885768361886237693759230836736.00000
594,-654147010223297490575282218506536353792.00000
595,398366514399559549027466848678340198400.00000
596,-418911949974734747929058773884626534400.00000
597,97309007782589838652976707625319137280.00000
598,-409780461989496181395287898688067731456.00000
599,-10828734179861241249191400318701666304.00000
600,42873649137307354925458935156320501760.00000
601,-47960792395757925850519880690332336128.00000
602,77775005719208867650533625893956354048.00000
603,-6435585348900147875442162503923007488.00000
604,20268218134099198453242517172676198400.00000
605,-10454636853541801253343855651783180288.00000
606,4206739261756376259781225293537083392.00000
607,36220451765935039637501726279142998016.00000
608,-8047998291181814142371341795328.00000
609,7113530699754401325642335752116240384.00000
610,-4115464615844213380718864684353060864.00000
611,-29899149606107706831989746690252865536.00000
612,18443584010768858950213170087239614464.00000
613,318885191563234818493550773300887552.00000
614,384372195513539475522280200861646848.00000
615,-2841309116661233349051801403392.00000
616,17128183164613710372725797102037237760.00000
617,-162769236391372646663985223958528.00000
618,-33782744190825867246477461645082755072.00000
619,-29752598752967733200768347730471813120.00000
620,384094900531802349785514373936054272.00000
621,7950313376233598399478050164643463168.00000
622,-2525604019633570748759628497027072000.00000
623,-10809878722298325904263493976064.00000
624,2349889321831499369864793812532985856.00000
625,-6347477115854150378414821890806775808.00000
626,710756451103409550714212500501430272.00000
627,-392312324069113769630666739490488320.00000
628,-454618774495251766752152357888327680.00000
629,-6890615917048039024986242578808569856.00000
630,18329119377269391902914199420928.00000
631,3804736530336607686016926289829560320.00000
632,-13348698269520004283777090310469844992.00000
633,-2241212227750675052028327893173010432.00000
634,5958033828243892356287579718946914304.00000
635,56118295993122954926639949021184.00000
636,-33322837814982192239248645927032848384.00000
637,8011312757490421974563178333247373312.00000
638,-2283976260347242210130578401986084864.00000
639,-1913567485995399998863624264648491008.00000
640,-52331581245435041082651537467284389888.00000
641,11630652782524074655407942776079253504.00000
642,-793385386075244015637107789782843392.00000
643,96772937175180820048684654068596998144.00000
644,-27936357943961991719923547044617125888.00000
645,524934969349104518133582402305392640.00000
646,-177995294371551780427672675476832256.00000
647,-6912938846103247631378577330981044224.00000
648,2236887542024234553895730169417564160.00000
649,3460972251167892980462717927983939584.00000
650,73872872017380159194443901042688.00000
651,-46674170504914062239809228767232.00000
652,22050250877882362711395107078144.00000
653,-110774178254036134954481072734208.00000
654,1418406812432078301707649417216.00000
655,-8205137096997357333439278219264.00000
656,26794296405722491145232436427826921472.00000
657,28907450659130052479862303268798464.00000
658,49420648350846318074099009157332992.00000
659,-12893546322569639792745178685723841134592.00000
660,-2280929985177599996447638187602228543488.00000
661,21935218127132623511435334743458934947840.00000
662,50028994386647434346173495857303781376.00000
663,-274532846863560404052623860788287766528.00000
664,-602228649754128775549113343280706224128.00000
665,-2509375458806622965960907820296585609216.00000
666,3699244024538301410681070036817524293632.00000
667,-14127101944829321339996406720495616.00000
668,99561773141008445316116078116564467974144.00000
669,-29287837838814059556306183419589616992256.00000
670,175198929639180046603723594564370432.00000
671,86976872342338180467779607201841152.00000
672,4842813540848478205083997179364769792.00000
673,72161022763860262738556020666960707584.00000
674,-46016757903720676478312859106652717056.00000
675,-704987726945702102086386725158912.00000
676,440755070242115694457570702070986571776.00000
677,-183431546207468937573232299431121911808.00000
678,91819586013925543493110111384016781312.00000
679,119876354304875286573706150031394865152.00000
680,-34642444334500918368150476012805685248.00000
681,-1405374889024728239088523542528.00000
682,13797976981968810919262178598675546112.00000
683,2880815821296415280035365126144.00000
684,-50507087938663578822801411228213182464.00000
685,-15595759283656998813014397145841664.00000
686,-102345788664058725499038927908583243776.00000
687,15822655239708163804850254909848682496.00000
688,234182005324335905250591951445037154304.00000
689,-24576009734005896221290558985980608512.00000
690,-416293012170718322905921775206400.00000
691,165146033544052349796084940275712.00000
692,24449777368469807347644602777600.00000
693,3840252969601394817670808874531160064.00000
694,677557515188138718468723568225546141696.00000
695,-6853901904629999434616525910260639072256.00000
696,539958740764247987558797150603500847104.00000
697,-104907681521573650213859071759449325568.00000
698,83726119162586659994560327785119744.00000
699,727371244531703702296529475977477095424.00000
700,-655686649799512789071266154807296.00000
701,1727011083796588762226478487590370541568.00000
702,600774672800910896566421106998112157696.00000
703,44813987028712419763283452611035268120576.00000
704,29696985840637861770704675363937599881216.00000
705,-69838755536938261083776844824062348754944.00000
706,-83365122543583316135983204901512401649664.00000
707,19868379569911582525648028880076800.00000
708,-17914104194455877720119677917593600.00000
709,-2787187919298559968618604288196470636544.00000
710,3318963627792323379478865121742839349248.00000
711,5057592004282788549477344104836373676032.00000
712,6047033120030607767160254664783429632.00000
713,-155442663580075165536510943145744138240.00000
714,-1186658341707955046366441667297280.00000
715,-491236769165139959176201485942784.00000
716,41848291112064736934928306288841457664.00000
717,3515064114573088621846336223838208.00000
718,-27848079230749525979440898781436968960.00000
719,14085052044652735909751855429277712384.00000
720,-39898408275240317478843031276044156928.00000
721,104904620712665071082454015581915971584.00000
722,-153175883001113354585635943605151465472.00000
723,-615989162660392121477728919617536.00000
724,260554384574882823135325100965888.00000
725,72582116261029500691339452463609544704.00000
726,-11288880619744262884702428583690240.00000
727,-6991711238982881516247386324329350299648.00000
728,3578336021839401683091611645595791392768.00000
729,-122486250600460153135100496346873856.00000
730,-1823339365776323188342827129690608631808.00000
731,960781477198975988094282054704832708608.00000
732,211135835805862723855882601046736896.00000
733,700700260209547941283859119461583814656.00000
734,61909540698816107336999433587639975936.00000
735,-984129418412238421713549643956285865984.00000
736,-670278639587503699171507996049845256192.00000
737,377028269332657615348181197086659706880.00000
738,-773436048905170767242601024892994322432.00000
739,-73957826708182186895326318556086272.00000
740,88146443428614853276110563229827072.00000
741,18925284097741505260455946989586708692992.00000
742,-5369928957847772517928405639011984474112.00000
743,1054420667976288278445186371274911252480.00000
744,-2981480871831741559006287794012160.00000
745,-489454114389411930103336392534744104960.00000
746,-241804976642105649346724562552750080000.00000
747,400315501348253704082697942422335258624.00000
748,-3933904063539017711165284923998208.00000
749,-3898458727441406634880035240303333998592.00000
750,-149511378330979635645383662632960.00000
751,-152490062698926224119016829528542543872.00000
752,1498471577824552603120994141339648.00000
753,-3958461488470157893670034854641664.00000
754,2584335774286508296037444662109763796992.00000
755,-1387300749646196122493018373202630410240.00000
756,359424669263196640138307892737910767616.00000
757,-3758637694378869623691834426163868991488.00000
758,-907621745898378238966257787053539328.00000
