,H,Mu
0,5.03136,1.00000
1,5.03096,1.00000
2,5.02952,1.00000
3,5.06315,1.00000
4,5.06234,1.00000
5,4.84389,1.00000
6,4.80295,1.00000
7,5.28223,1.00000
8,5.26383,1.00000
9,4.65079,1.00000
10,4.60435,1.00000
11,5.80761,1.00000
12,5.86965,1.00000
13,6.07264,1.00000
14,6.07160,1.00000
15,4.53724,1.00000
16,4.54277,1.00000
17,4.89814,1.00000
18,4.95548,1.00000
19,4.92607,1.00000
20,6.79382,1.00000
21,6.79831,1.00000
22,4.78779,1.00000
23,4.78858,1.00000
24,6.90993,1.00000
25,6.88439,1.00000
26,6.84530,1.00000
27,6.79782,1.00000
28,6.79422,1.00000
29,6.79876,1.00000
30,6.14630,1.00000
31,6.13412,1.00000
32,6.11916,1.00000
33,6.27332,1.00000
34,6.24137,1.00000
35,6.24294,1.00000
36,6.96074,1.00000
37,6.96933,1.00000
38,4.47090,1.00000
39,4.47169,1.00000
40,6.96782,1.00000
41,6.97980,1.00000
42,5.37238,1.00000
43,5.69310,1.00000
44,5.67557,1.00000
45,4.94486,1.00000
46,4.95391,1.00000
47,6.96783,1.00000
48,6.95276,1.00000
49,3.65648,1.00000
50,3.66263,1.00000
51,4.94190,1.00000
52,4.90380,1.00000
53,6.93273,1.00000
54,6.96154,1.00000
55,4.51564,1.00000
56,4.48478,1.00000
57,5.81866,1.00000
58,5.82523,1.00000
59,3.90853,1.00000
60,3.98824,1.00000
61,4.80969,1.00000
62,4.91960,1.00000
63,4.93326,1.00000
64,4.81277,1.00000
65,5.05635,1.00000
66,5.05366,1.00000
67,5.09582,1.00000
68,5.09547,1.00000
69,4.99734,1.00000
70,4.99873,1.00000
71,5.03742,1.00000
72,5.03744,1.00000
73,5.03684,1.00000
74,5.04085,1.00000
75,5.04005,1.00000
76,4.99324,1.00000
77,4.99471,1.00000
78,4.95979,1.00000
79,4.95921,1.00000
80,4.96090,1.00000
81,4.96068,1.00000
82,5.07957,1.00000
83,5.07879,1.00000
84,5.06603,1.00000
85,5.06555,1.00000
86,5.07694,1.00000
87,5.07020,1.00000
88,4.88700,1.00000
89,4.89750,1.00000
90,5.27566,1.00000
91,5.26147,1.00000
92,5.25526,1.00000
93,4.88335,1.00000
94,4.93721,1.00000
95,5.53492,1.00000
96,5.55557,1.00000
97,4.47650,1.00000
98,4.54390,1.00000
99,4.71371,1.00000
100,4.67630,1.00000
101,4.78581,1.00000
102,5.77080,1.00000
103,5.80179,1.00000
104,5.69287,1.00000
105,5.70115,1.00000
106,5.70981,1.00000
107,5.10177,1.00000
108,5.19578,1.00000
109,4.48810,1.00000
110,4.58524,1.00000
111,5.35231,1.00000
112,5.43139,1.00000
113,4.04872,1.00000
114,4.05350,1.00000
115,5.79811,1.00000
116,5.74171,1.00000
117,5.01622,1.00000
118,4.98011,1.00000
119,6.60062,1.00000
120,6.62218,1.00000
121,6.62829,1.00000
122,3.35156,1.00000
123,3.30940,1.00000
124,4.82414,1.00000
125,4.86620,1.00000
126,4.48720,1.00000
127,5.27247,1.00000
128,5.23475,1.00000
129,6.89392,1.00000
130,6.87303,1.00000
131,6.86063,1.00000
132,4.34499,1.00000
133,4.35927,1.00000
134,4.33955,1.00000
135,5.04656,1.00000
136,5.07607,1.00000
137,5.89773,1.00000
138,5.89807,1.00000
139,6.98039,1.00000
140,7.00654,1.00000
141,4.48155,1.00000
142,4.48534,1.00000
143,4.51736,1.00000
144,5.64078,1.00000
