,H,Mu
0,5.03414,1.00000
1,5.01418,1.00000
2,5.01788,1.00000
3,5.00738,1.00000
4,5.00424,1.00000
5,4.99186,1.00000
6,4.99559,1.00000
7,5.05971,1.00000
8,5.06100,1.00000
9,5.01680,1.00000
10,5.00858,1.00000
11,5.05449,1.00000
12,5.05492,1.00000
13,5.02943,1.00000
14,5.04524,1.00000
15,5.00093,1.00000
16,5.00263,1.00000
17,4.98987,1.00000
18,4.98301,1.00000
19,4.98980,1.00000
20,5.06082,1.00000
21,5.06318,1.00000
22,5.04255,1.00000
23,4.95827,1.00000
24,4.96124,1.00000
25,4.81992,1.00000
26,4.86653,1.00000
27,3.55085,1.00000
28,3.59467,1.00000
29,3.60857,1.00000
30,4.94102,1.00000
31,4.95504,1.00000
32,5.09928,1.00000
33,5.06632,1.00000
34,5.00614,1.00000
35,4.99862,1.00000
36,4.99404,1.00000
37,4.98891,1.00000
38,4.98869,1.00000
39,5.06005,1.00000
40,5.07326,1.00000
41,5.08052,1.00000
42,5.10125,1.00000
43,5.10741,1.00000
44,5.08590,1.00000
45,5.08824,1.00000
46,5.08013,1.00000
47,4.98566,1.00000
48,4.97291,1.00000
49,4.95496,1.00000
50,4.96785,1.00000
51,5.04012,1.00000
52,5.04533,1.00000
53,5.01047,1.00000
54,5.02822,1.00000
55,5.00830,1.00000
56,4.99525,1.00000
57,4.99969,1.00000
58,5.05978,1.00000
59,5.05071,1.00000
60,5.04475,1.00000
61,5.06179,1.00000
62,5.03666,1.00000
63,5.04782,1.00000
64,5.00187,1.00000
65,4.99878,1.00000
66,4.99534,1.00000
67,4.99628,1.00000
68,5.02637,1.00000
69,5.02422,1.00000
70,4.98433,1.00000
71,5.08501,1.00000
72,5.09177,1.00000
73,5.08700,1.00000
74,5.06520,1.00000
75,4.99236,1.00000
76,4.97383,1.00000
77,4.98365,1.00000
78,5.01044,1.00000
79,4.95121,1.00000
80,4.95104,1.00000
81,5.11028,1.00000
82,4.91990,1.00000
83,4.94612,1.00000
84,4.94165,1.00000
85,5.07599,1.00000
86,5.92394,1.00000
87,5.91032,1.00000
88,3.53351,1.00000
89,3.53784,1.00000
90,3.70573,1.00000
91,3.76827,1.00000
92,5.13367,1.00000
93,5.15969,1.00000
94,5.01913,1.00000
95,5.04266,1.00000
96,5.12662,1.00000
97,5.14974,1.00000
98,5.02249,1.00000
99,5.01105,1.00000
100,5.05925,1.00000
101,5.05291,1.00000
102,5.06599,1.00000
103,5.07177,1.00000
104,4.99899,1.00000
105,5.00485,1.00000
106,5.00756,1.00000
107,5.01400,1.00000
108,5.04092,1.00000
109,5.04064,1.00000
110,5.03153,1.00000
111,5.03662,1.00000
112,5.05626,1.00000
113,5.04946,1.00000
114,5.05034,1.00000
115,5.01166,1.00000
116,5.01621,1.00000
117,4.99098,1.00000
118,4.99633,1.00000
119,4.99594,1.00000
120,5.04391,1.00000
121,5.03764,1.00000
122,5.03540,1.00000
123,5.00194,1.00000
124,5.00286,1.00000
125,4.98984,1.00000
126,5.05970,1.00000
127,5.05959,1.00000
128,5.06036,1.00000
129,5.04355,1.00000
130,5.03974,1.00000
131,5.03671,1.00000
132,5.04326,1.00000
133,5.02051,1.00000
134,5.01667,1.00000
135,5.01482,1.00000
136,4.97002,1.00000
137,4.98334,1.00000
138,5.06906,1.00000
139,5.07109,1.00000
140,5.08100,1.00000
141,4.97395,1.00000
142,4.97492,1.00000
143,4.97587,1.00000
144,4.97235,1.00000
145,4.94340,1.00000
146,5.06643,1.00000
147,5.06721,1.00000
148,5.00487,1.00000
149,4.99580,1.00000
150,4.98957,1.00000
151,4.99167,1.00000
152,5.00205,1.00000
153,5.00021,1.00000
154,4.96784,1.00000
155,5.06747,1.00000
156,5.06787,1.00000
157,5.06380,1.00000
158,5.07174,1.00000
159,5.06536,1.00000
160,4.96137,1.00000
161,4.97671,1.00000
162,4.98682,1.00000
163,5.07281,1.00000
164,5.08141,1.00000
165,5.04199,1.00000
166,5.05293,1.00000
167,5.05753,1.00000
168,5.06828,1.00000
169,5.02371,1.00000
170,5.01351,1.00000
171,5.04838,1.00000
172,4.99620,1.00000
173,4.99382,1.00000
174,5.06334,1.00000
175,5.06371,1.00000
176,5.02207,1.00000
177,5.01547,1.00000
178,5.00775,1.00000
179,5.01560,1.00000
180,4.98260,1.00000
181,4.97661,1.00000
182,4.97204,1.00000
183,5.05502,1.00000
184,5.05430,1.00000
185,5.02493,1.00000
186,5.02920,1.00000
187,5.01723,1.00000
188,5.01352,1.00000
189,5.00468,1.00000
190,5.00388,1.00000
191,5.03343,1.00000
192,4.99795,1.00000
193,5.06150,1.00000
194,5.06064,1.00000
195,4.98164,1.00000
196,5.07688,1.00000
197,5.04248,1.00000
198,5.06290,1.00000
199,5.05896,1.00000
200,5.07868,1.00000
201,5.07477,1.00000
202,5.06523,1.00000
203,5.04880,1.00000
204,5.05064,1.00000
205,5.01813,1.00000
206,5.08061,1.00000
207,5.07834,1.00000
208,5.04923,1.00000
209,5.05003,1.00000
210,5.06546,1.00000
211,5.07164,1.00000
212,5.09403,1.00000
213,4.97337,1.00000
214,5.01629,1.00000
215,4.98682,1.00000
216,5.05723,1.00000
217,5.06323,1.00000
218,4.99382,1.00000
219,4.98704,1.00000
220,5.05341,1.00000
221,5.05367,1.00000
222,5.05079,1.00000
223,5.05967,1.00000
224,4.98049,1.00000
225,5.05257,1.00000
226,5.04954,1.00000
227,5.05825,1.00000
228,5.01593,1.00000
229,4.99202,1.00000
230,4.99282,1.00000
231,5.04246,1.00000
232,5.03913,1.00000
233,5.00357,1.00000
234,5.00290,1.00000
235,4.95105,1.00000
236,4.95246,1.00000
237,4.93212,1.00000
238,4.99918,1.00000
239,5.08360,1.00000
240,5.00344,1.00000
241,5.00996,1.00000
242,5.05728,1.00000
243,5.05220,1.00000
244,5.05206,1.00000
245,5.07218,1.00000
246,5.02461,1.00000
247,5.02817,1.00000
248,5.02621,1.00000
249,4.98925,1.00000
250,4.99159,1.00000
251,4.99279,1.00000
252,5.00046,1.00000
253,5.02519,1.00000
254,5.00034,1.00000
255,5.04776,1.00000
256,5.04871,1.00000
257,5.08260,1.00000
258,5.08841,1.00000
259,4.98364,1.00000
260,4.96427,1.00000
261,4.98497,1.00000
262,4.98325,1.00000
263,5.00527,1.00000
264,4.95923,1.00000
265,4.93840,1.00000
266,5.03645,1.00000
267,5.03012,1.00000
268,4.98801,1.00000
269,5.01780,1.00000
270,5.01328,1.00000
271,5.06581,1.00000
272,5.01457,1.00000
273,5.01805,1.00000
274,5.05804,1.00000
275,5.03750,1.00000
276,5.01189,1.00000
277,5.01039,1.00000
278,4.96955,1.00000
279,5.03669,1.00000
280,5.04194,1.00000
281,5.04366,1.00000
282,5.04804,1.00000
283,5.03917,1.00000
284,5.02999,1.00000
285,5.04560,1.00000
286,5.07914,1.00000
287,4.97584,1.00000
288,5.02054,1.00000
289,5.02688,1.00000
290,5.04298,1.00000
291,5.04773,1.00000
292,5.04874,1.00000
293,5.04309,1.00000
294,5.04523,1.00000
295,5.00197,1.00000
296,5.01169,1.00000
297,5.05418,1.00000
298,5.05243,1.00000
299,5.06177,1.00000
300,5.06209,1.00000
301,4.99917,1.00000
302,4.97742,1.00000
303,4.99675,1.00000
304,4.99269,1.00000
305,4.99324,1.00000
306,4.99439,1.00000
307,4.99222,1.00000
308,5.01451,1.00000
309,4.97549,1.00000
310,5.03941,1.00000
311,4.99471,1.00000
312,5.05202,1.00000
313,5.05708,1.00000
314,5.07075,1.00000
315,5.03335,1.00000
316,5.02763,1.00000
317,5.04565,1.00000
318,5.01597,1.00000
319,5.01220,1.00000
320,5.00964,1.00000
321,5.00099,1.00000
322,5.05095,1.00000
323,4.96772,1.00000
324,4.99136,1.00000
325,5.02011,1.00000
326,5.00331,1.00000
327,5.01564,1.00000
328,5.02548,1.00000
329,5.03181,1.00000
330,5.02676,1.00000
331,5.00000,1.00000
332,4.98270,1.00000
333,4.99479,1.00000
334,5.05447,1.00000
335,5.04959,1.00000
336,5.05278,1.00000
337,4.98487,1.00000
338,5.06992,1.00000
339,5.00200,1.00000
340,5.10324,1.00000
341,5.08377,1.00000
342,4.98058,1.00000
343,4.98541,1.00000
344,5.04624,1.00000
345,5.04646,1.00000
346,5.04502,1.00000
347,4.97998,1.00000
348,4.97097,1.00000
349,5.04520,1.00000
350,5.04819,1.00000
351,5.04822,1.00000
352,4.99923,1.00000
353,4.98595,1.00000
354,5.01903,1.00000
355,5.03348,1.00000
356,5.05535,1.00000
357,5.05148,1.00000
358,5.03940,1.00000
359,5.01619,1.00000
360,5.10264,1.00000
361,5.09054,1.00000
362,5.04011,1.00000
363,4.98870,1.00000
364,4.97483,1.00000
365,5.00031,1.00000
366,4.97683,1.00000
367,5.04802,1.00000
368,5.05181,1.00000
369,5.00102,1.00000
370,5.04783,1.00000
371,5.02132,1.00000
372,5.01258,1.00000
373,4.98781,1.00000
374,5.00042,1.00000
375,5.09388,1.00000
376,5.00361,1.00000
377,4.98027,1.00000
378,5.04763,1.00000
379,5.05096,1.00000
380,5.00598,1.00000
381,4.99611,1.00000
382,5.05779,1.00000
383,4.88207,1.00000
384,4.90596,1.00000
385,4.90935,1.00000
386,5.10009,1.00000
387,5.08168,1.00000
388,5.02998,1.00000
389,5.00279,1.00000
