,W,Psi
0,-0.08513868800551874,0.0
1,-0.07244151122704513,0.0
2,0.1928439569081642,0.0
3,0.5094332701598228,0.0
4,1.179855663830501,0.0
5,1.813671119346805,0.0
6,2.4296838017744298,0.0
7,2.9882027502852933,0.0
8,3.483557015814734,0.0
9,4.195985128778106,0.0
10,4.694378124864752,0.0
11,5.062355129094104,0.0
12,5.5917634214043055,0.0
13,5.887208860292611,0.0
14,6.1039273508505305,0.0
15,6.414138484954405,0.0
16,6.836820096402819,0.0
17,7.0360487967981005,0.0
18,6.9867776637717895,0.0
19,6.808135025043978,0.0
20,6.679183463450235,0.0
21,6.44762453173235,0.0
22,5.910236601163929,0.0
23,5.822400376910439,0.0
24,5.607711741786087,0.0
25,5.517359719073622,0.0
26,5.173724315471928,0.0
27,5.1146755875721786,0.0
28,4.986674633611842,0.0
29,4.402353116985526,0.0
30,4.603905022017291,0.0
31,4.184090595471249,0.0
32,4.019985472718355,0.0
33,3.348405624762003,0.0
34,2.8224582919071524,0.0
35,2.0304526861560412,0.0
36,1.1511887788036972,0.0
37,0.35386699540462707,0.0
38,0.013448395705500283,0.0
39,-0.00011437464226739716,0.0
40,0.0003858343214391079,0.0
41,0.2797094588089695,0.0
42,1.098911429963314,0.0
43,1.9298125786614193,0.0
44,2.819912134362418,0.0
45,3.6693656137190693,0.0
46,4.437518378904074,0.0
47,5.7684270941724725,0.0
48,7.102692974510899,0.0
49,7.639094813229556,0.0
50,8.752345427903682,0.0
51,8.901404174906789,0.0
52,7.530554893664382,0.0
53,6.933764301353349,0.0
54,4.355226940989416,0.0
55,1.876013303068016,0.0
56,-3.486893827160179,0.0
57,-8.130681656625127,0.0
58,-12.949609055256413,0.0
59,-17.47747170702278,0.0
60,-20.56006690264793,0.0
61,-23.595668949030536,0.0
62,-25.23305736932869,0.0
63,-25.94058809980068,0.0
64,-25.82785881176201,0.0
65,-25.563935993989155,0.0
66,-25.09265216904177,0.0
67,-22.960735917433055,0.0
68,-20.886724391700096,0.0
69,-17.240643626891863,0.0
70,-12.841344234996797,0.0
71,-13.03486727315564,0.0
72,-11.686702569609015,0.0
73,-13.932392080793816,0.0
74,-19.007122821854313,0.0
75,-31.390202249401888,0.0
76,-51.341364529908276,0.0
77,-33.81442875710635,0.0
78,307.242320323324,0.0
