,Fi,H_nodes
0,6.97246,4.99953
1,12.01303,5.00056
2,17.00522,5.00175
3,21.92894,5.00326
4,26.76437,5.00547
5,31.49202,5.00727
6,36.09286,5.00972
7,40.54837,5.01226
8,44.84061,5.01521
9,48.95229,5.01793
10,52.86685,5.02149
11,56.56854,5.02461
12,60.04245,5.02767
13,63.27459,5.02999
14,66.25194,5.03318
15,68.96252,5.03579
16,71.39542,5.03807
17,73.54082,5.04001
18,75.39011,5.04265
19,76.93583,5.04396
20,78.17175,5.04560
21,79.09290,5.04621
22,79.69558,5.04682
23,79.97734,5.04709
24,79.93707,5.04692
25,79.57492,5.04642
26,78.89235,5.04562
27,77.89211,5.04445
28,76.57822,5.04249
29,74.95598,5.04103
30,73.03192,5.03858
31,70.81378,5.03558
32,68.31050,5.03358
33,65.53216,5.03061
34,62.48995,5.02748
35,59.19611,5.02471
36,55.66391,5.02150
37,51.90757,5.01921
38,47.94221,5.01647
39,43.78381,5.01309
40,39.44911,5.01022
41,34.95556,5.00812
42,30.32126,5.00582
43,25.56486,5.00351
44,20.70552,5.00227
45,15.76281,5.00081
46,10.75663,4.99973
47,5.70713,4.99951
48,0.63466,4.99902
49,-4.44037,4.99930
50,-9.49753,4.99995
51,-14.51643,5.00096
52,-19.47689,5.00263
53,-24.35892,5.00430
54,-29.14286,5.00612
55,-33.80946,5.00849
56,-38.33992,5.01122
57,-42.71600,5.01417
58,-46.92007,5.01675
59,-50.93521,5.01965
60,-54.74526,5.02237
61,-58.33487,5.02593
62,-61.68958,5.02913
63,-64.79589,5.03190
64,-67.64129,5.03428
65,-70.21432,5.03662
66,-72.50462,5.03938
67,-74.50298,5.04166
68,-76.20133,5.04321
69,-77.59285,5.04443
70,-78.67193,5.04643
71,-79.43423,5.04644
72,-79.87667,5.04717
73,-79.99748,5.04709
74,-79.79617,5.04652
75,-79.27354,5.04568
76,-78.43171,5.04483
77,-77.27407,5.04334
78,-75.80526,5.04144
79,-74.03122,5.03993
80,-71.95908,5.03746
81,-69.59718,5.03496
82,-66.95504,5.03215
83,-64.04330,5.02889
84,-60.87368,5.02597
85,-57.45894,5.02335
86,-53.81283,5.01972
87,-49.95004,5.01751
88,-45.88611,5.01478
89,-41.63742,5.01156
90,-37.22108,5.00948
91,-32.65485,5.00672
92,-27.95713,5.00439
93,-23.14685,5.00322
94,-18.24335,5.00132
95,-13.26640,5.00050
96,-8.23603,4.99905
97,-3.17249,4.99928
98,1.90382,5.00006
99,6.83188,4.99499
100,11.30202,4.99616
101,7.52251,4.99759
102,12.56594,4.99921
103,-51.15099,5.02553
104,-54.49398,5.02556
105,-54.22769,5.02816
106,-57.73185,5.02842
107,-3.45126,4.37204
108,-2.77101,4.26527
109,-2.96453,4.26161
110,-3.10484,4.34788
111,-3.73422,4.42954
112,-10.46192,5.79942
113,-9.84614,5.85512
114,-10.16973,5.80277
115,-10.86347,5.74585
116,-3.06125,4.25208
117,-3.22301,4.30422
118,-3.52543,4.36527
119,-3.51461,4.35642
120,0.17607,3.63080
121,-0.03635,3.54394
122,-0.07855,3.64949
123,0.14577,3.52815
124,0.33935,3.56909
125,-0.68556,3.55283
126,-0.52732,3.52645
127,-0.66885,3.61202
128,-0.47292,3.60025
129,-8.07240,6.08250
130,-8.32171,6.04846
131,-8.00581,6.07804
132,-8.23081,6.05101
133,1.83492,3.84510
134,1.88724,3.86564
135,1.77038,3.81518
136,1.75136,3.80638
137,1.84488,3.85316
138,-3.06677,4.51459
139,-3.15891,4.51090
140,-3.24324,4.56288
141,-3.13655,4.57972
142,2.01788,3.93702
143,1.90686,3.88366
144,1.99673,3.93072
145,2.10376,3.98150
146,4.04666,5.19418
147,4.13328,5.17531
148,4.14476,5.21337
149,4.24065,5.20651
150,4.29761,5.17731
151,-1.71886,3.87142
152,-1.68100,3.84421
153,-1.77658,3.89431
154,-1.65426,3.83233
155,-1.60217,3.80364
156,-1.59561,3.78601
157,6.34061,6.02556
158,6.29117,6.01867
159,6.38462,6.00554
160,6.45408,6.01491
161,6.53757,5.98574
162,6.21383,5.94264
163,6.11097,5.94426
164,6.19632,5.92256
165,6.31245,5.91704
166,6.34554,5.92666
167,-2.99592,4.62466
168,-2.90636,4.58625
169,-3.00852,4.59817
170,-2.90410,4.54848
171,-2.41235,4.15560
172,-2.33844,4.13438
173,-2.40873,4.17820
174,-2.49384,4.20078
175,-3.46085,4.90381
176,-3.57699,4.91547
177,-3.52017,4.93923
178,-3.63702,4.95613
179,-7.22712,6.19785
180,-7.25649,6.19741
181,-7.13622,5.68351
182,-6.96871,6.15922
183,-6.86343,5.78899
184,-7.01411,6.14831
185,-6.89094,5.70750
186,1.65698,3.74832
187,1.72758,3.79776
188,1.70931,3.79304
189,1.62794,3.63472
190,1.69581,3.70031
191,3.96746,5.17734
192,3.89302,4.82882
193,3.93069,5.14799
194,3.95706,4.98805
195,-6.72986,5.95143
196,-6.70719,5.96328
197,-6.81138,5.95541
198,-6.63900,5.61898
199,-6.75130,5.97287
200,7.68294,6.16865
201,7.64138,6.17475
202,7.52730,6.19193
203,7.68431,6.16636
204,7.51164,6.19203
205,-3.25688,4.68453
206,-3.26556,4.71475
207,-3.16279,4.68941
208,-3.33086,4.76810
209,-3.18922,4.72208
210,-7.76252,6.11379
211,-7.58065,6.13935
212,-7.64780,6.13909
213,-7.84048,6.09957
214,-7.65220,6.12192
215,-0.12593,3.45957
216,-0.20728,3.52767
217,-0.20394,3.37950
218,-0.31191,3.46233
219,8.36987,5.19198
220,7.78074,5.22474
221,8.30710,5.27568
222,8.32481,5.13330
223,7.74914,5.13129
224,-3.54727,4.44067
225,-4.35652,4.51276
226,-2.69900,4.36748
227,3.59341,4.46525
228,3.13552,4.48359
229,2.53535,4.37342
230,4.50748,4.55167
231,4.24407,4.57061
232,19.22938,4.99954
233,18.46051,5.00128
234,22.70364,5.00266
235,15.34079,4.99805
236,30.55924,5.00697
237,28.13518,5.00406
238,26.49972,4.99978
239,32.77141,5.01051
240,66.76576,5.03463
241,63.28609,5.03245
242,67.77901,5.03670
