,H,Mu
0,4.99585,1.00000
1,4.99850,1.00000
2,4.99859,1.00000
3,5.02579,1.00000
4,5.02780,1.00000
5,4.32735,1.00000
6,4.39332,1.00000
7,5.82616,1.00000
8,5.76617,1.00000
9,4.33674,1.00000
10,4.30703,1.00000
11,3.63117,1.00000
12,3.56113,1.00000
13,3.54497,1.00000
14,3.60851,1.00000
15,6.05935,1.00000
16,6.06709,1.00000
17,3.82939,1.00000
18,3.84701,1.00000
19,3.83125,1.00000
20,4.54584,1.00000
21,4.54491,1.00000
22,3.90301,1.00000
23,3.95673,1.00000
24,5.19372,1.00000
25,5.20090,1.00000
26,5.17206,1.00000
27,3.87309,1.00000
28,3.81200,1.00000
29,3.82426,1.00000
30,6.01186,1.00000
31,6.01831,1.00000
32,5.99355,1.00000
33,5.94109,1.00000
34,5.91722,1.00000
35,5.93477,1.00000
36,4.58917,1.00000
37,4.58371,1.00000
38,4.14705,1.00000
39,4.18971,1.00000
40,4.90975,1.00000
41,4.94620,1.00000
42,6.20925,1.00000
43,6.15990,1.00000
44,6.16089,1.00000
45,3.77483,1.00000
46,3.74818,1.00000
47,5.17569,1.00000
48,5.17587,1.00000
49,5.95955,1.00000
50,5.97617,1.00000
51,6.18504,1.00000
52,6.18264,1.00000
53,4.69489,1.00000
54,4.74141,1.00000
55,6.12730,1.00000
56,6.10746,1.00000
57,3.53356,1.00000
58,3.46201,1.00000
59,5.22019,1.00000
60,5.14512,1.00000
61,4.48695,1.00000
62,4.40059,1.00000
63,4.43511,1.00000
64,4.51118,1.00000
65,5.00191,1.00000
66,4.99871,1.00000
67,5.00452,1.00000
68,5.00730,1.00000
69,5.03259,1.00000
70,5.03527,1.00000
71,4.99782,1.00000
72,5.00000,1.00000
73,4.99288,1.00000
74,4.99478,1.00000
75,4.99560,1.00000
76,5.03568,1.00000
77,5.03393,1.00000
78,5.04811,1.00000
79,5.05137,1.00000
80,5.06755,1.00000
81,5.05913,1.00000
82,4.99818,1.00000
83,4.99788,1.00000
84,5.01815,1.00000
85,5.01923,1.00000
86,5.03700,1.00000
87,5.03322,1.00000
88,5.15299,1.00000
89,5.12706,1.00000
90,4.92913,1.00000
91,4.93418,1.00000
92,4.92175,1.00000
93,5.17277,1.00000
94,5.18430,1.00000
95,4.99503,1.00000
96,5.07217,1.00000
97,5.25835,1.00000
98,5.25883,1.00000
99,4.66667,1.00000
100,4.67091,1.00000
101,4.69629,1.00000
102,5.10924,1.00000
103,5.10834,1.00000
104,5.05359,1.00000
105,4.64698,1.00000
106,4.67443,1.00000
107,5.59049,1.00000
108,5.59935,1.00000
109,5.59783,1.00000
110,5.60421,1.00000
111,5.69969,1.00000
112,5.69751,1.00000
113,4.98966,1.00000
114,5.03186,1.00000
115,5.69094,1.00000
116,5.68290,1.00000
117,6.09244,1.00000
118,6.06659,1.00000
119,3.80981,1.00000
120,3.83920,1.00000
121,3.89906,1.00000
122,5.34834,1.00000
123,5.36817,1.00000
124,6.09505,1.00000
125,6.09355,1.00000
126,6.06231,1.00000
127,6.12058,1.00000
128,6.09182,1.00000
129,4.94148,1.00000
130,4.89194,1.00000
131,4.54715,1.00000
132,6.12310,1.00000
133,6.11398,1.00000
134,6.09345,1.00000
135,3.71579,1.00000
136,3.72287,1.00000
137,3.26844,1.00000
138,3.31899,1.00000
139,4.55296,1.00000
140,4.61276,1.00000
141,6.15872,1.00000
142,6.15638,1.00000
143,6.16193,1.00000
144,6.14008,1.00000
145,6.11760,1.00000
146,5.94284,1.00000
147,5.95437,1.00000
148,6.15583,1.00000
149,6.15710,1.00000
150,6.15410,1.00000
151,6.20292,1.00000
152,6.17904,1.00000
153,6.19943,1.00000
154,5.91350,1.00000
155,5.91597,1.00000
156,5.92722,1.00000
157,4.04101,1.00000
158,4.04996,1.00000
159,3.87723,1.00000
160,3.88515,1.00000
161,3.86814,1.00000
162,3.72201,1.00000
163,3.71738,1.00000
164,3.72123,1.00000
165,4.55712,1.00000
166,6.14592,1.00000
167,6.15241,1.00000
168,5.80687,1.00000
