,H,Mu
0,5.03854,1.00000
1,5.03704,1.00000
2,5.00057,1.00000
3,5.00072,1.00000
4,4.99973,1.00000
5,4.99853,1.00000
6,4.95911,1.00000
7,4.95106,1.00000
8,5.01692,1.00000
9,5.01739,1.00000
10,5.12480,1.00000
11,5.12716,1.00000
12,5.14789,1.00000
13,5.09738,1.00000
14,5.10877,1.00000
15,5.04650,1.00000
16,5.04351,1.00000
17,5.10949,1.00000
18,5.10976,1.00000
19,4.98774,1.00000
20,4.98512,1.00000
21,5.05441,1.00000
22,5.05135,1.00000
23,4.99773,1.00000
24,4.99637,1.00000
25,5.03038,1.00000
26,5.03054,1.00000
27,5.00599,1.00000
28,5.00412,1.00000
29,5.07269,1.00000
30,5.01855,1.00000
31,5.03764,1.00000
32,5.04579,1.00000
33,5.00469,1.00000
34,5.00715,1.00000
35,5.00440,1.00000
36,5.00528,1.00000
37,5.03220,1.00000
38,5.04390,1.00000
39,4.94451,1.00000
40,4.93815,1.00000
41,4.99029,1.00000
42,5.00541,1.00000
43,4.89892,1.00000
44,4.91413,1.00000
45,5.04738,1.00000
46,5.04722,1.00000
47,5.04234,1.00000
48,5.07204,1.00000
49,5.06806,1.00000
50,5.06928,1.00000
51,4.97923,1.00000
52,4.97898,1.00000
53,4.97884,1.00000
54,5.08392,1.00000
55,5.07301,1.00000
56,4.93142,1.00000
57,4.92205,1.00000
58,5.00295,1.00000
59,5.00270,1.00000
60,5.06960,1.00000
61,5.06329,1.00000
62,5.02369,1.00000
63,5.02496,1.00000
64,5.10719,1.00000
65,5.11538,1.00000
66,5.04806,1.00000
67,5.05082,1.00000
68,5.04866,1.00000
69,5.04282,1.00000
70,4.88718,1.00000
71,4.88777,1.00000
72,4.98464,1.00000
73,4.98119,1.00000
74,5.05957,1.00000
75,5.05897,1.00000
76,5.04787,1.00000
77,5.05163,1.00000
78,5.02985,1.00000
79,5.02915,1.00000
80,5.02747,1.00000
81,5.01691,1.00000
82,5.00431,1.00000
83,5.00379,1.00000
84,5.01964,1.00000
85,5.01600,1.00000
86,4.99265,1.00000
87,4.99447,1.00000
88,5.04274,1.00000
89,5.04694,1.00000
90,4.98013,1.00000
91,4.97865,1.00000
92,5.03729,1.00000
93,5.03585,1.00000
94,5.08929,1.00000
95,5.09597,1.00000
96,4.97416,1.00000
97,4.97796,1.00000
98,4.95149,1.00000
99,4.96114,1.00000
100,5.06296,1.00000
101,5.06536,1.00000
102,4.98187,1.00000
103,4.97987,1.00000
104,5.00127,1.00000
105,5.00381,1.00000
106,5.08751,1.00000
107,5.00826,1.00000
108,5.04044,1.00000
109,4.92450,1.00000
110,5.05292,1.00000
111,4.91799,1.00000
112,5.05278,1.00000
113,5.29702,1.00000
114,5.42184,1.00000
115,5.43212,1.00000
116,5.02982,1.00000
117,5.02818,1.00000
118,5.02250,1.00000
119,5.02444,1.00000
120,5.04226,1.00000
121,5.04228,1.00000
122,5.05158,1.00000
123,5.04978,1.00000
124,5.02564,1.00000
125,5.02575,1.00000
126,5.03819,1.00000
127,5.03962,1.00000
128,5.17018,1.00000
129,5.19198,1.00000
130,5.00029,1.00000
131,4.99903,1.00000
132,5.01667,1.00000
133,5.02136,1.00000
134,5.00834,1.00000
135,5.00885,1.00000
136,4.94614,1.00000
137,4.95424,1.00000
138,5.00776,1.00000
139,5.00440,1.00000
140,4.85671,1.00000
141,4.88595,1.00000
142,4.94238,1.00000
143,4.92594,1.00000
144,5.06214,1.00000
145,5.06855,1.00000
146,4.81814,1.00000
147,4.84585,1.00000
148,4.97528,1.00000
149,4.98145,1.00000
150,4.96312,1.00000
151,4.95808,1.00000
152,5.02215,1.00000
153,5.01849,1.00000
154,5.11910,1.00000
155,5.13224,1.00000
156,5.05394,1.00000
157,5.04561,1.00000
158,5.02518,1.00000
159,5.01993,1.00000
160,5.12681,1.00000
161,5.13828,1.00000
162,5.06961,1.00000
163,5.06703,1.00000
164,4.99948,1.00000
165,4.99998,1.00000
166,5.00756,1.00000
167,5.00778,1.00000
168,5.00871,1.00000
169,4.99435,1.00000
170,4.99411,1.00000
171,4.99394,1.00000
172,4.95391,1.00000
173,4.95033,1.00000
174,4.93915,1.00000
175,5.09784,1.00000
176,5.10354,1.00000
177,4.99561,1.00000
178,5.00042,1.00000
179,5.00226,1.00000
180,5.00142,1.00000
181,4.90855,1.00000
182,4.92094,1.00000
183,4.90177,1.00000
184,4.97112,1.00000
185,4.96817,1.00000
186,4.96694,1.00000
187,4.99595,1.00000
188,4.99746,1.00000
189,4.99892,1.00000
190,4.96561,1.00000
191,4.96888,1.00000
192,4.95968,1.00000
193,5.03192,1.00000
194,5.03164,1.00000
195,5.03576,1.00000
196,4.96336,1.00000
197,4.95983,1.00000
198,4.96513,1.00000
199,4.74768,1.00000
200,4.78775,1.00000
201,4.80821,1.00000
202,5.01804,1.00000
203,5.02149,1.00000
204,5.01984,1.00000
205,4.92086,1.00000
206,4.94045,1.00000
207,4.98456,1.00000
208,4.99103,1.00000
209,4.99843,1.00000
210,4.99201,1.00000
211,4.99282,1.00000
212,5.00503,1.00000
213,5.00376,1.00000
