,Fi,H_nodes
0,0.00000,4.99945
1,-3.37252,4.99937
2,-6.73905,4.99964
3,-10.09359,5.00069
4,-13.43019,5.00115
5,-16.74291,5.00174
6,-20.02586,5.00254
7,-23.27321,5.00423
8,-26.47918,5.00526
9,-29.63807,5.00666
10,-32.74426,5.00849
11,-35.79224,5.01029
12,-38.77657,5.01190
13,-41.69197,5.01416
14,-44.53324,5.01630
15,-47.29532,5.01841
16,-49.97332,5.02046
17,-52.56247,5.02249
18,-55.05817,5.02516
19,-57.45597,5.02765
20,-59.75162,5.02939
21,-61.94103,5.03188
22,-64.02032,5.03393
23,-65.98578,5.03583
24,-67.83391,5.03778
25,-69.56145,5.04047
26,-71.16530,5.04200
27,-72.64262,5.04342
28,-73.99079,5.04562
29,-75.20741,5.04705
30,-76.29031,5.04836
31,-77.23757,5.04951
32,-78.04750,5.05082
33,-78.71867,5.05155
34,-79.24987,5.05220
35,-79.64018,5.05249
36,-79.88889,5.05286
37,-79.99555,5.05327
38,-79.95999,5.05289
39,-79.78227,5.05256
40,-79.46269,5.05250
41,-79.00183,5.05153
42,-78.40051,5.05105
43,-77.65979,5.05025
44,-76.78100,5.04869
45,-75.76570,5.04728
46,-74.61569,5.04627
47,-73.33301,5.04437
48,-71.91995,5.04274
49,-70.37902,5.04121
50,-68.71295,5.03919
51,-66.92472,5.03678
52,-65.01750,5.03470
53,-62.99468,5.03279
54,-60.85986,5.03025
55,-58.61683,5.02843
56,-56.26958,5.02593
57,-53.82228,5.02354
58,-51.27930,5.02131
59,-48.64514,5.01919
60,-45.92449,5.01669
61,-43.12219,5.01491
62,-40.24322,5.01299
63,-37.29269,5.01113
64,-34.27587,5.00921
65,-31.19810,5.00777
66,-28.06486,5.00626
67,-24.88172,5.00434
68,-21.65435,5.00327
69,-18.38848,5.00216
70,-15.08991,5.00126
71,-11.76451,5.00037
72,-8.41819,5.00006
73,-5.05691,5.00022
74,-1.68664,4.99913
75,1.68664,4.99948
76,5.05691,4.99949
77,8.41819,4.99977
78,11.76451,5.00071
79,15.08991,5.00126
80,18.38848,5.00221
81,21.65435,5.00330
82,24.88172,5.00423
83,28.06486,5.00586
84,31.19810,5.00760
85,34.27587,5.00951
86,37.29269,5.01126
87,40.24322,5.01290
88,43.12219,5.01526
89,45.92449,5.01727
90,48.64514,5.01917
91,51.27930,5.02140
92,53.82228,5.02404
93,56.26958,5.02641
94,58.61683,5.02826
95,60.85986,5.03082
96,62.99468,5.03284
97,65.01750,5.03505
98,66.92472,5.03712
99,68.71295,5.03903
100,70.37902,5.04148
101,71.91995,5.04310
102,73.33301,5.04460
103,74.61569,5.04648
104,75.76570,5.04784
105,76.78100,5.04916
106,77.65979,5.05003
107,78.40051,5.05128
108,79.00183,5.05202
109,79.46269,5.05256
110,79.78227,5.05279
111,79.95999,5.05294
112,79.99555,5.05322
113,79.88889,5.05285
114,79.64018,5.05252
115,79.24987,5.05217
116,78.71867,5.05118
117,78.04750,5.05076
118,77.23757,5.04918
119,76.29031,5.04803
120,75.20741,5.04702
121,73.99079,5.04532
122,72.64262,5.04365
123,71.16530,5.04187
124,69.56145,5.03976
125,67.83391,5.03781
126,65.98578,5.03628
127,64.02032,5.03368
128,61.94103,5.03149
129,59.75162,5.02974
130,57.45597,5.02710
131,55.05817,5.02483
132,52.56247,5.02301
133,49.97332,5.01995
134,47.29532,5.01805
135,44.53324,5.01629
136,41.69197,5.01404
137,38.77657,5.01194
138,35.79224,5.01025
139,32.74426,5.00841
140,29.63807,5.00675
141,26.47918,5.00547
142,23.27321,5.00405
143,20.02586,5.00280
144,16.74291,5.00198
145,13.43019,5.00109
146,10.09359,5.00008
147,6.73905,4.99976
148,3.37252,4.99947
149,-58.10557,5.04014
150,-58.61197,5.03700
151,-60.80377,5.03865
152,-56.32667,5.03640
153,27.60354,5.00259
154,27.33088,5.00162
155,24.76054,4.99980
156,25.05453,4.99860
157,24.97528,4.99676
158,27.53182,5.00051
159,27.65774,4.99988
160,24.76629,4.99594
161,5.38078,4.95178
162,7.74838,4.96163
163,5.24972,4.95871
164,2.80181,4.95522
165,3.03315,4.94426
166,40.69483,5.01586
167,42.19372,5.01632
168,43.06439,5.01837
169,40.74985,5.01697
170,34.71162,5.12051
171,32.75056,5.12002
172,32.30362,5.13863
173,30.47198,5.12852
174,29.32699,5.15977
175,-46.43613,5.09585
176,-44.31794,5.10330
177,-43.54743,5.10062
178,-41.54139,5.11364
179,-61.76905,5.04655
180,-58.87639,5.04684
181,-60.35978,5.04374
182,-63.34456,5.04224
183,-63.24064,5.04448
184,34.81626,5.10619
185,31.60397,5.11262
186,32.13742,5.09673
187,32.86462,5.12460
188,12.08145,4.98847
189,14.20619,4.98876
190,11.37728,4.98453
191,14.16240,4.98526
192,44.73872,5.04895
193,44.45087,5.05527
194,46.93590,5.05396
195,41.44236,5.05068
196,-7.72701,4.99612
197,-10.13926,4.99815
198,-7.83578,4.99823
199,-10.60108,4.99616
200,41.71344,5.02831
201,43.70066,5.02848
202,44.63530,5.03326
203,46.48919,5.03128
204,31.84853,5.00686
205,29.61321,5.00532
206,29.10503,5.00432
207,26.81448,5.00292
208,57.08474,5.07076
209,54.56148,5.07184
210,53.58253,5.07635
211,43.86717,5.02037
212,22.47680,5.02457
213,23.81520,5.05369
214,25.08427,5.04309
215,26.32490,5.06563
216,27.62383,5.05059
217,29.79691,5.00368
218,32.26511,5.00631
219,31.98581,5.00602
220,34.72005,5.00897
221,33.19277,5.00721
222,24.60288,5.00407
223,27.21660,5.00480
224,21.41183,5.03133
225,21.71394,5.01458
226,23.47628,5.03270
227,24.13735,5.02376
228,26.54229,5.04999
229,0.87480,4.93716
230,0.47967,4.94732
231,-2.34245,4.94303
232,-1.33316,4.93014
233,23.65541,4.99879
234,21.29174,4.98581
235,24.57700,4.99749
236,26.22329,5.01149
237,24.50720,5.00864
238,6.50031,4.91113
239,3.99780,4.89672
240,6.81632,4.89366
241,9.00812,4.91795
242,-42.06760,5.05322
243,-43.12081,5.04801
244,-40.10365,5.04678
245,-40.90566,5.04134
246,-44.13438,5.04229
247,-60.81783,5.07081
248,-61.09916,5.06986
249,-59.19040,5.07298
250,-63.23378,5.06701
251,-63.75750,5.06674
252,15.71703,4.98212
253,14.53735,4.97670
254,12.94186,4.97763
255,17.18187,4.98111
256,15.82675,4.97612
257,-29.27705,5.08367
258,-27.07001,5.07274
259,-26.39837,5.09654
260,-24.34332,5.07036
261,-4.03015,4.93593
262,-3.55523,4.92435
263,-0.82008,4.91624
264,30.14700,5.00347
265,-48.37223,5.06730
266,-45.42964,5.07059
267,-46.06929,5.06566
268,-47.92290,5.06081
269,-50.65777,5.06277
270,46.56395,5.02252
271,49.17520,5.02560
272,49.75855,5.02449
273,47.21004,5.02529
274,24.94600,5.07993
275,23.00049,5.09825
276,25.79632,5.11645
277,28.96099,5.11519
278,27.62907,5.09137
279,-67.26098,5.05040
280,-65.98190,5.04837
281,-68.39773,5.04790
282,-64.07847,5.05115
283,35.83652,5.05557
284,33.64195,5.04889
285,36.00044,5.04487
286,33.04298,5.03665
287,3.55576,4.87252
288,1.24527,4.88334
289,11.92523,4.98073
290,14.24289,4.98215
291,69.58551,5.05837
292,67.12972,5.05994
293,66.77269,5.06138
294,70.13754,5.05699
295,-55.06393,5.05163
296,-53.52013,5.04831
297,-56.11870,5.04754
298,-52.32545,5.05196
299,-47.42419,5.02803
300,-50.21864,5.03069
301,-48.43726,5.03158
302,-49.27479,5.02776
303,26.37787,5.02806
304,27.54402,5.02282
305,-28.50993,5.00167
306,-28.97925,5.00299
307,-31.24783,5.00513
308,-31.02819,5.00492
309,-29.50741,5.00281
310,31.70276,5.02078
311,33.57012,5.02161
312,30.87851,5.01329
313,33.97231,5.01900
314,26.50019,4.99728
315,23.51820,4.98955
316,25.15299,4.99424
317,24.69885,4.99257
318,-36.70490,5.03844
319,-36.69208,5.04768
320,-34.45504,5.04094
321,-39.09339,5.04763
322,-6.35997,4.97943
323,-7.87675,4.97604
324,-9.33387,4.98178
325,-10.99249,4.97987
326,60.98292,5.03639
327,61.96246,5.03848
328,63.85592,5.03763
329,63.66562,5.03582
