,Fi,H_nodes
0,36.31924,5.01232
1,40.76701,5.01656
2,45.05062,5.01993
3,49.15283,5.02311
4,53.05712,5.02686
5,56.74777,5.02979
6,60.20991,5.03286
7,63.42961,5.03594
8,66.39390,5.03933
9,69.09085,5.04177
10,71.50959,5.04470
11,73.64039,5.04680
12,75.47466,5.04858
13,77.00503,5.04966
14,78.22532,5.05089
15,79.13063,5.05168
16,79.71730,5.05140
17,79.98298,5.05165
18,79.92660,5.05081
19,79.54838,5.04993
20,78.84985,5.04836
21,77.83382,5.04664
22,76.50438,5.04485
23,74.86688,5.04226
24,72.92792,5.03969
25,70.69531,5.03652
26,68.17803,5.03374
27,65.38622,5.03040
28,62.33113,5.02685
29,59.02505,5.02413
30,55.48129,5.01999
31,51.71413,5.01652
32,47.73874,5.01411
33,43.57112,5.01094
34,39.22806,5.00798
35,34.72704,5.00595
36,30.08618,5.00367
37,25.32418,5.00249
38,20.46020,5.00116
39,15.51384,4.99984
40,10.50502,4.99888
41,5.45389,4.99920
42,0.38080,4.99915
43,-4.69383,4.99929
44,-9.74955,5.00097
45,-14.76601,5.00274
46,-19.72302,5.00418
47,-24.60061,5.00690
48,-29.37914,5.00884
49,-34.03937,5.01160
50,-38.56254,5.01473
51,-42.93043,5.01788
52,-47.12545,5.02164
53,-51.13072,5.02485
54,-54.93010,5.02798
55,-58.50830,5.03123
56,-61.85090,5.03475
57,-64.94445,5.03801
58,-67.77650,5.04059
59,-70.33563,5.04315
60,-72.61155,5.04579
61,-74.59508,5.04773
62,-76.27825,5.04927
63,-77.65427,5.05039
64,-78.71760,5.05096
65,-79.46397,5.05174
66,-79.89036,5.05170
67,-79.99507,5.05128
68,-79.77766,5.05014
69,-79.23901,5.04913
70,-78.38130,5.04795
71,-77.20797,5.04556
72,-75.72376,5.04417
73,-73.93463,5.04044
74,-71.84779,5.03764
75,-69.47165,5.03472
76,-66.81577,5.03173
77,-63.89084,5.02831
78,-60.70865,5.02496
79,-57.28201,5.02238
80,-53.62471,5.01876
81,-49.75149,5.01567
82,-45.67793,5.01258
83,-41.42044,5.00932
84,-36.99617,5.00678
85,-32.42293,5.00484
86,-27.71913,5.00235
87,-22.90372,5.00201
88,-17.99608,5.00019
89,-13.01598,4.99921
90,-7.98347,4.99919
91,-2.91881,4.99896
92,2.15760,4.99928
93,7.22532,5.00026
94,12.26395,5.00164
95,17.25320,5.00360
96,22.17298,5.00556
97,27.00347,5.00828
98,31.72523,5.01090
99,-20.61713,5.00208
100,-16.54767,5.00027
101,-21.37819,5.00389
102,-16.81064,5.00260
103,-65.92489,5.05169
104,-70.03574,5.04900
105,-67.96038,5.05258
106,-72.02066,5.05039
107,0.50809,4.07514
108,1.11626,4.09020
109,0.68053,3.98159
110,1.10627,4.18754
