,H,Mu
0,5.00151,1.00000
1,5.00292,1.00000
2,5.00299,1.00000
3,5.05043,1.00000
4,5.05094,1.00000
5,4.08021,1.00000
6,4.15755,1.00000
7,5.83765,1.00000
8,5.79113,1.00000
9,3.85904,1.00000
10,3.86072,1.00000
11,4.36360,1.00000
12,4.40272,1.00000
13,4.59074,1.00000
14,4.59958,1.00000
15,5.63914,1.00000
16,5.63953,1.00000
17,3.35050,1.00000
18,3.41506,1.00000
19,3.42071,1.00000
20,5.81433,1.00000
21,5.82590,1.00000
22,3.27684,1.00000
23,3.30986,1.00000
24,6.31949,1.00000
25,6.30947,1.00000
26,6.27168,1.00000
27,5.38245,1.00000
28,5.34730,1.00000
29,5.34749,1.00000
30,6.44538,1.00000
31,6.44099,1.00000
32,6.41872,1.00000
33,6.46325,1.00000
34,6.43295,1.00000
35,6.44177,1.00000
36,5.95622,1.00000
37,5.95243,1.00000
38,3.15040,1.00000
39,3.19306,1.00000
40,6.17035,1.00000
41,6.19499,1.00000
42,6.17309,1.00000
43,6.30604,1.00000
44,6.29984,1.00000
45,3.26493,1.00000
46,3.21750,1.00000
47,6.33992,1.00000
48,6.33594,1.00000
49,5.11156,1.00000
50,5.12771,1.00000
51,5.93447,1.00000
52,5.91380,1.00000
53,6.00453,1.00000
54,6.05015,1.00000
55,5.67957,1.00000
56,5.64795,1.00000
57,4.27560,1.00000
58,4.21025,1.00000
59,4.46442,1.00000
60,4.42669,1.00000
61,4.25953,1.00000
62,4.26922,1.00000
63,4.36661,1.00000
64,4.35472,1.00000
65,5.02315,1.00000
66,5.01958,1.00000
67,5.05181,1.00000
68,5.05506,1.00000
69,5.01263,1.00000
70,5.01583,1.00000
71,5.00765,1.00000
72,5.00858,1.00000
73,5.00281,1.00000
74,5.00622,1.00000
75,5.00692,1.00000
76,5.01202,1.00000
77,5.01144,1.00000
78,5.00079,1.00000
79,5.00425,1.00000
80,5.01975,1.00000
81,5.01341,1.00000
82,5.03677,1.00000
83,5.03469,1.00000
84,5.04499,1.00000
85,5.04616,1.00000
86,5.06853,1.00000
87,5.06254,1.00000
88,5.04592,1.00000
89,5.03793,1.00000
90,5.11145,1.00000
91,5.10083,1.00000
92,5.08132,1.00000
93,5.07161,1.00000
94,5.10496,1.00000
95,5.34718,1.00000
96,5.40055,1.00000
97,4.88694,1.00000
98,4.92828,1.00000
99,4.40004,1.00000
100,4.41649,1.00000
101,4.49571,1.00000
102,5.58105,1.00000
103,5.58263,1.00000
104,5.49310,1.00000
105,5.17963,1.00000
106,5.17728,1.00000
107,5.56514,1.00000
108,5.60710,1.00000
109,5.22134,1.00000
110,5.26849,1.00000
111,5.78922,1.00000
112,5.81769,1.00000
113,4.28944,1.00000
114,4.29275,1.00000
115,6.02718,1.00000
116,5.98686,1.00000
117,5.90511,1.00000
118,5.86867,1.00000
119,5.20607,1.00000
120,5.23814,1.00000
121,5.27259,1.00000
122,4.22719,1.00000
123,4.23623,1.00000
124,5.81073,1.00000
125,5.82705,1.00000
126,5.60924,1.00000
127,6.05735,1.00000
128,6.01954,1.00000
129,6.13984,1.00000
130,6.10282,1.00000
131,5.85974,1.00000
132,5.58916,1.00000
133,5.59021,1.00000
134,5.56643,1.00000
135,3.40355,1.00000
136,3.45185,1.00000
137,4.16370,1.00000
138,4.16889,1.00000
139,5.94291,1.00000
140,5.99452,1.00000
141,5.68765,1.00000
142,5.68918,1.00000
143,5.70488,1.00000
144,6.26224,1.00000
145,6.23356,1.00000
146,6.42383,1.00000
147,6.42233,1.00000
148,5.67925,1.00000
149,5.67703,1.00000
150,5.66920,1.00000
151,6.05922,1.00000
152,6.03690,1.00000
153,6.06620,1.00000
154,6.46740,1.00000
155,6.46452,1.00000
156,6.46363,1.00000
157,5.52424,1.00000
158,5.51984,1.00000
159,3.19021,1.00000
160,3.23919,1.00000
161,3.24081,1.00000
162,5.24621,1.00000
163,5.25821,1.00000
164,5.28194,1.00000
165,5.91062,1.00000
166,6.27186,1.00000
167,6.27315,1.00000
168,6.47719,1.00000
169,6.48487,1.00000
170,5.13610,1.00000
171,5.11696,1.00000
172,6.43674,1.00000
173,6.44800,1.00000
174,6.30227,1.00000
175,6.30624,1.00000
176,3.43125,1.00000
177,3.48269,1.00000
178,6.46489,1.00000
179,4.19505,1.00000
180,4.16879,1.00000
181,6.06716,1.00000
182,6.07925,1.00000
183,4.76583,1.00000
184,5.96036,1.00000
185,5.94921,1.00000
186,3.65055,1.00000
187,3.62024,1.00000
188,6.14684,1.00000
189,6.12935,1.00000
190,6.46646,1.00000
191,6.47580,1.00000
192,6.23126,1.00000
193,6.33456,1.00000
194,6.35168,1.00000
195,3.58458,1.00000
196,3.54595,1.00000
197,5.08822,1.00000
198,5.08964,1.00000
199,3.14945,1.00000
200,3.10866,1.00000
201,5.63753,1.00000
202,5.65079,1.00000
203,6.15099,1.00000
204,6.50002,1.00000
205,6.48515,1.00000
206,5.43064,1.00000
207,5.43496,1.00000
208,6.21465,1.00000
209,6.20883,1.00000
210,3.31010,1.00000
211,3.35085,1.00000
212,4.62511,1.00000
213,4.66571,1.00000
214,5.72094,1.00000
215,5.70591,1.00000
216,5.98356,1.00000
217,6.01067,1.00000
218,6.08802,1.00000
219,6.05408,1.00000
220,6.19267,1.00000
221,6.15929,1.00000
222,5.57593,1.00000
223,5.54483,1.00000
224,4.45457,1.00000
225,4.49338,1.00000
226,5.57353,1.00000
227,5.62175,1.00000
228,4.44564,1.00000
229,4.38486,1.00000
230,3.47599,1.00000
231,3.45975,1.00000
232,4.11119,1.00000
233,4.17019,1.00000
234,6.02310,1.00000
235,5.99624,1.00000
236,4.35293,1.00000
237,4.42484,1.00000
238,5.88996,1.00000
239,5.85742,1.00000
240,4.15304,1.00000
241,4.16681,1.00000
242,4.06158,1.00000
243,4.46979,1.00000
244,4.42087,1.00000
245,5.10631,1.00000
246,5.00716,1.00000
247,4.97951,1.00000
248,4.98501,1.00000
249,5.05807,1.00000
250,5.05854,1.00000
251,4.98489,1.00000
252,4.98402,1.00000
253,5.13319,1.00000
254,5.12277,1.00000
255,5.09174,1.00000
256,5.08853,1.00000
257,5.00214,1.00000
258,4.99852,1.00000
259,5.00912,1.00000
260,5.00811,1.00000
261,4.89815,1.00000
262,4.90052,1.00000
263,5.06594,1.00000
264,5.07371,1.00000
265,4.90665,1.00000
266,4.90296,1.00000
267,4.96096,1.00000
268,4.92731,1.00000
269,4.93634,1.00000
270,5.37766,1.00000
271,5.32656,1.00000
272,5.33766,1.00000
273,5.18453,1.00000
274,5.19828,1.00000
275,4.95379,1.00000
276,4.95950,1.00000
277,5.47556,1.00000
278,5.40374,1.00000
279,5.10326,1.00000
280,5.02435,1.00000
281,4.85869,1.00000
282,4.91756,1.00000
283,4.72646,1.00000
284,5.67940,1.00000
285,5.70584,1.00000
286,4.22361,1.00000
287,4.13943,1.00000
288,5.72584,1.00000
289,5.67463,1.00000
290,5.86384,1.00000
291,5.79985,1.00000
292,5.87270,1.00000
293,5.85961,1.00000
294,5.94149,1.00000
295,5.78728,1.00000
296,5.76535,1.00000
297,4.22266,1.00000
298,4.23254,1.00000
299,5.89095,1.00000
300,5.89526,1.00000
301,5.63504,1.00000
302,5.68483,1.00000
303,5.82795,1.00000
304,5.77187,1.00000
305,6.05395,1.00000
306,6.07913,1.00000
307,3.99566,1.00000
308,4.07078,1.00000
309,5.68869,1.00000
310,4.27676,1.00000
311,4.28869,1.00000
312,4.15891,1.00000
313,5.54420,1.00000
314,5.56438,1.00000
315,4.33589,1.00000
316,4.33202,1.00000
317,4.84133,1.00000
318,4.87244,1.00000
319,5.50276,1.00000
320,5.47916,1.00000
321,6.24779,1.00000
322,6.24426,1.00000
323,4.54842,1.00000
324,4.51991,1.00000
325,6.28628,1.00000
326,6.25456,1.00000
327,6.21673,1.00000
328,5.83972,1.00000
329,5.82353,1.00000
330,5.87218,1.00000
331,5.99346,1.00000
332,6.01695,1.00000
333,6.31838,1.00000
334,6.28529,1.00000
335,6.28617,1.00000
336,6.28956,1.00000
337,6.18226,1.00000
338,6.15477,1.00000
339,6.12970,1.00000
340,6.30367,1.00000
341,6.29044,1.00000
342,5.58186,1.00000
343,5.58735,1.00000
344,5.60752,1.00000
345,3.96033,1.00000
346,3.93314,1.00000
347,5.31053,1.00000
348,5.27876,1.00000
349,4.27656,1.00000
350,4.27835,1.00000
351,4.12892,1.00000
352,4.13971,1.00000
353,6.13075,1.00000
354,6.09020,1.00000
355,6.28014,1.00000
356,6.27681,1.00000
357,3.75562,1.00000
358,4.09596,1.00000
359,4.09031,1.00000
360,4.09747,1.00000
361,5.15102,1.00000
362,5.17457,1.00000
363,4.96078,1.00000
364,4.94507,1.00000
365,5.46690,1.00000
366,5.46577,1.00000
367,5.43230,1.00000
368,6.26445,1.00000
369,6.28949,1.00000
370,6.24734,1.00000
371,6.31087,1.00000
372,6.30846,1.00000
373,6.29910,1.00000
374,3.46810,1.00000
375,3.46328,1.00000
376,3.50407,1.00000
377,6.01864,1.00000
378,6.01033,1.00000
379,6.34792,1.00000
380,6.36732,1.00000
381,6.34322,1.00000
382,5.07437,1.00000
383,5.06310,1.00000
384,6.45786,1.00000
385,6.45490,1.00000
386,3.62057,1.00000
387,3.60796,1.00000
388,3.60902,1.00000
389,4.09965,1.00000
390,4.15156,1.00000
391,3.17319,1.00000
392,3.21303,1.00000
393,4.53666,1.00000
394,4.58073,1.00000
395,5.72352,1.00000
396,5.70761,1.00000
397,3.17652,1.00000
398,6.25948,1.00000
399,6.27790,1.00000
400,4.94192,1.00000
401,4.91720,1.00000
402,6.13454,1.00000
403,6.09523,1.00000
404,6.43809,1.00000
405,6.44053,1.00000
406,6.47249,1.00000
407,6.48231,1.00000
408,3.39520,1.00000
409,3.41730,1.00000
410,6.31571,1.00000
411,5.80618,1.00000
412,5.83829,1.00000
413,4.83131,1.00000
414,4.83641,1.00000
415,5.89187,1.00000
416,5.91185,1.00000
417,6.41067,1.00000
418,6.41157,1.00000
419,3.19500,1.00000
420,3.19438,1.00000
421,3.59496,1.00000
422,3.60230,1.00000
423,4.09913,1.00000
424,4.06701,1.00000
425,6.47940,1.00000
426,6.48705,1.00000
427,6.39783,1.00000
428,5.39785,1.00000
429,5.93230,1.00000
430,6.14261,1.00000
431,6.45844,1.00000
432,3.52989,1.00000
433,3.51767,1.00000
434,4.27579,1.00000
435,4.30847,1.00000
436,3.44043,1.00000
437,3.47106,1.00000
438,4.75779,1.00000
439,4.75475,1.00000
440,3.16826,1.00000
441,5.63354,1.00000
442,5.63503,1.00000
443,5.93517,1.00000
444,5.93442,1.00000
445,4.60311,1.00000
446,4.58079,1.00000
447,4.06567,1.00000
448,4.02027,1.00000
449,4.13741,1.00000
450,4.08529,1.00000
451,6.05046,1.00000
452,6.04607,1.00000
453,6.33238,1.00000
454,6.20619,1.00000
455,6.21064,1.00000
456,3.40296,1.00000
457,4.12832,1.00000
458,5.11394,1.00000
459,3.17622,1.00000
460,3.16617,1.00000
461,4.40287,1.00000
462,4.37868,1.00000
463,6.49481,1.00000
464,6.48926,1.00000
465,4.52167,1.00000
466,4.56124,1.00000
467,5.68844,1.00000
468,6.08578,1.00000
469,6.06680,1.00000
470,5.18296,1.00000
471,5.16278,1.00000
472,3.28200,1.00000
473,3.33285,1.00000
474,5.82623,1.00000
475,5.82414,1.00000
476,6.07841,1.00000
477,5.05277,1.00000
478,5.06671,1.00000
479,6.32122,1.00000
480,6.20627,1.00000
481,6.20736,1.00000
482,6.23765,1.00000
483,6.25107,1.00000
484,3.54643,1.00000
485,3.57728,1.00000
486,4.13031,1.00000
487,4.11382,1.00000
488,5.08068,1.00000
489,5.07665,1.00000
490,6.24629,1.00000
491,6.26109,1.00000
492,6.48746,1.00000
