,Fi,H_nodes
0,0.00000,4.99749
1,10.23017,4.99872
2,20.29237,5.00238
3,30.02136,5.01040
4,39.25740,5.01854
5,47.84884,5.03011
6,55.65460,5.04143
7,62.54652,5.05674
8,68.41142,5.06776
9,73.15301,5.07846
10,76.69343,5.08563
11,78.97454,5.09089
12,79.95890,5.09335
13,79.63033,5.09354
14,77.99423,5.08779
15,75.07747,5.08161
16,70.92794,5.07154
17,65.61378,5.06176
18,59.22224,5.04839
19,51.85827,5.03759
20,43.64279,5.02462
21,34.71070,5.01252
22,25.20866,5.00564
23,15.29269,4.99806
24,5.12562,5.00028
25,-5.12562,4.99626
26,-15.29269,5.00012
27,-25.20866,5.00481
28,-34.71070,5.01355
29,-43.64279,5.02694
30,-51.85827,5.04008
31,-59.22224,5.05087
32,-65.61378,5.06179
33,-70.92794,5.07252
34,-75.07747,5.08170
35,-77.99423,5.08714
36,-79.63033,5.09054
37,-79.95890,5.09101
38,-78.97454,5.08887
39,-76.69343,5.08351
40,-73.15301,5.07603
41,-68.41142,5.06663
42,-62.54652,5.05410
43,-55.65460,5.04615
44,-47.84884,5.02914
45,-39.25740,5.01865
46,-30.02136,5.01090
47,-20.29237,5.00376
48,-10.23017,4.99820
49,0.00081,0.00214
50,0.00080,0.00202
51,0.00071,0.00214
52,0.00063,0.00207
53,0.00059,0.00194
54,-0.00070,0.00107
55,-0.00068,0.00108
56,-0.00068,0.00107
57,-0.00065,0.00107
58,-0.00063,0.00108
59,0.00187,0.00176
60,0.00183,0.00177
61,0.00179,0.00177
62,0.00185,0.00176
63,-0.00061,0.00107
64,-0.00089,0.00111
65,-0.00092,0.00114
66,-0.00091,0.00112
67,-0.00093,1.81057
68,-0.00096,1.77515
69,-0.00070,0.00066
70,-0.00071,0.00057
71,-0.00071,0.00060
72,-0.00069,0.00069
73,-0.00071,0.00062
74,0.00009,0.00169
75,0.00013,0.00177
76,0.00006,0.00165
77,0.00008,0.00169
78,0.00013,0.00182
79,-0.00009,0.00136
80,-0.00014,0.00130
81,-0.00012,0.00130
82,-0.00006,0.00142
83,-0.00012,0.00136
84,-0.00113,0.00118
85,-0.00118,0.00118
86,-0.00115,0.00118
87,-0.00113,0.00119
88,-0.00118,0.00119
89,-0.00109,0.00120
90,-0.00110,0.00120
91,-0.00103,0.00119
92,-0.00114,0.00120
93,-0.00103,0.00118
94,-0.00110,0.00119
95,-0.00106,0.00119
96,-0.00097,0.00118
97,-0.00103,0.00116
98,-0.00105,0.00117
99,-0.00097,0.00116
100,-0.00099,0.00117
101,0.00167,0.00181
102,0.00163,0.00181
103,0.00172,0.00179
104,0.00172,0.00179
105,-0.00000,0.00151
106,0.00004,0.00160
107,-0.00002,0.00150
108,0.00044,0.00214
109,0.00053,0.00215
110,0.00044,0.00203
111,0.00052,0.00201
112,-0.00078,0.00109
113,-0.00075,0.00109
114,-0.00076,0.00108
115,-0.00073,0.00108
116,-0.00071,0.00108
117,-0.00120,0.00118
118,-0.00121,0.00119
119,-0.00121,0.00119
120,-0.00072,0.00107
121,-0.00068,0.00107
122,-0.00073,0.00108
123,-0.00068,0.00106
124,-0.00071,0.15896
125,-0.00118,0.00118
126,-0.00116,0.00118
127,-0.00114,0.00117
128,-0.00112,0.00117
129,-0.00118,0.00121
130,-0.00118,0.00121
131,-0.00114,0.00120
132,-0.00005,0.00141
133,-0.00006,0.00135
134,-0.00010,0.00132
135,-0.00010,0.00135
136,-0.00016,0.00122
137,-0.00018,0.73853
138,-0.00019,0.00118
139,-0.00019,0.00121
140,-0.00091,0.00113
141,-0.00087,0.00110
142,-0.00072,0.00054
143,-0.00072,0.00050
144,-0.00072,0.00054
145,-0.00073,0.00046
146,-0.00073,0.00044
147,-0.00073,1.11066
148,-0.00073,0.00047
149,0.00028,0.00211
