,H,Mu
0,7.01151,1.00000
1,6.94313,1.00000
2,3.74813,1.00000
3,7.08658,1.00000
4,7.10020,1.00000
5,4.59438,1.00000
6,4.58110,1.00000
7,4.66703,1.00000
8,4.67754,1.00000
9,4.34906,1.00000
10,4.29817,1.00000
11,4.23885,1.00000
12,4.20678,1.00000
13,7.03960,1.00000
14,7.04640,1.00000
15,7.09006,1.00000
16,7.10718,1.00000
17,4.42664,1.00000
18,6.34260,1.00000
19,3.84134,1.00000
20,3.79542,1.00000
21,4.58101,1.00000
22,4.65725,1.00000
23,6.36662,1.00000
24,6.36092,1.00000
25,6.04474,1.00000
26,6.06094,1.00000
27,7.25780,1.00000
28,7.29377,1.00000
29,7.23552,1.00000
30,7.22988,1.00000
31,4.62995,1.00000
32,4.67774,1.00000
33,6.23620,1.00000
34,6.25436,1.00000
35,6.89409,1.00000
36,6.90061,1.00000
37,3.81970,1.00000
38,3.89765,1.00000
39,5.88606,1.00000
40,5.81840,1.00000
41,6.17392,1.00000
42,6.16363,1.00000
43,5.43879,1.00000
44,5.35763,1.00000
45,6.10535,1.00000
46,6.10284,1.00000
47,6.20628,1.00000
48,6.20969,1.00000
49,5.31057,1.00000
50,6.41246,1.00000
51,6.39456,1.00000
52,4.04551,1.00000
53,4.03389,1.00000
54,7.08851,1.00000
55,7.10419,1.00000
56,5.77799,1.00000
57,5.78096,1.00000
58,3.24672,1.00000
59,3.29484,1.00000
60,4.75236,1.00000
61,4.73344,1.00000
62,4.48632,1.00000
63,4.45063,1.00000
64,4.45351,1.00000
65,4.73732,1.00000
66,6.35176,1.00000
67,6.35041,1.00000
68,3.70164,1.00000
69,5.09038,1.00000
70,5.08502,1.00000
71,5.79109,1.00000
72,5.81971,1.00000
73,4.29424,1.00000
74,4.31063,1.00000
75,4.59822,1.00000
76,4.56470,1.00000
77,3.86335,1.00000
78,6.65129,1.00000
79,3.06520,1.00000
80,4.38985,1.00000
81,5.66452,1.00000
82,6.28701,1.00000
83,5.44255,1.00000
84,6.06745,1.00000
85,6.05926,1.00000
86,4.45693,1.00000
87,4.49148,1.00000
88,3.27075,1.00000
89,3.23673,1.00000
90,7.27894,1.00000
91,7.33867,1.00000
92,3.97754,1.00000
93,3.94261,1.00000
94,7.12859,1.00000
95,7.12557,1.00000
96,4.60882,1.00000
97,5.78141,1.00000
98,5.81349,1.00000
99,3.80258,1.00000
100,3.84179,1.00000
101,6.32515,1.00000
102,6.30857,1.00000
103,6.01724,1.00000
104,5.98097,1.00000
105,4.00220,1.00000
106,4.04119,1.00000
107,4.32765,1.00000
108,4.37320,1.00000
109,6.22402,1.00000
110,6.25398,1.00000
111,6.94034,1.00000
112,6.88476,1.00000
113,3.52346,1.00000
114,3.50543,1.00000
115,6.23670,1.00000
116,6.25571,1.00000
117,4.40138,1.00000
118,4.45051,1.00000
119,6.18718,1.00000
120,6.18992,1.00000
121,6.63078,1.00000
122,6.73175,1.00000
123,5.91206,1.00000
124,5.93898,1.00000
125,3.78453,1.00000
126,3.80131,1.00000
127,3.80955,1.00000
128,3.84726,1.00000
129,5.39930,1.00000
130,5.44590,1.00000
131,5.13407,1.00000
132,4.76444,1.00000
133,4.72543,1.00000
134,3.60386,1.00000
135,3.68333,1.00000
136,3.71569,1.00000
137,3.82083,1.00000
138,6.22069,1.00000
139,6.25853,1.00000
140,3.61960,1.00000
141,3.62317,1.00000
142,5.12007,1.00000
143,5.10569,1.00000
144,5.21438,1.00000
145,5.20554,1.00000
146,5.16351,1.00000
147,5.16522,1.00000
148,5.73050,1.00000
149,5.77230,1.00000
150,7.15043,1.00000
151,7.13304,1.00000
152,6.01191,1.00000
153,6.26019,1.00000
154,7.28214,1.00000
155,7.22492,1.00000
156,7.32570,1.00000
157,6.02176,1.00000
158,6.15224,1.00000
159,6.14352,1.00000
160,5.10697,1.00000
161,5.13543,1.00000
162,5.16062,1.00000
163,5.11887,1.00000
164,3.32358,1.00000
165,3.32664,1.00000
166,3.30831,1.00000
167,6.35870,1.00000
168,5.11161,1.00000
169,5.09433,1.00000
170,5.76941,1.00000
171,5.76218,1.00000
172,6.23411,1.00000
173,4.66292,1.00000
174,3.84970,1.00000
175,3.84204,1.00000
176,4.14288,1.00000
177,4.17053,1.00000
178,7.30018,1.00000
179,7.29916,1.00000
180,7.05472,1.00000
181,7.00506,1.00000
182,3.19203,1.00000
183,3.14890,1.00000
184,3.44968,1.00000
185,3.43954,1.00000
186,4.83071,1.00000
187,4.79431,1.00000
188,4.56016,1.00000
189,4.50517,1.00000
190,6.36148,1.00000
191,3.29669,1.00000
192,3.25706,1.00000
193,6.36095,1.00000
194,3.38301,1.00000
195,4.91232,1.00000
196,3.31002,1.00000
197,4.48970,1.00000
198,5.06111,1.00000
199,4.67420,1.00000
200,6.22419,1.00000
201,6.30129,1.00000
202,6.11415,1.00000
203,6.31197,1.00000
204,5.90739,1.00000
205,5.53925,1.00000
206,7.30494,1.00000
207,6.26557,1.00000
208,4.02845,1.00000
209,4.54713,1.00000
210,3.02974,1.00000
211,3.06498,1.00000
212,4.46053,1.00000
213,5.56719,1.00000
214,5.56517,1.00000
215,4.16594,1.00000
216,4.21573,1.00000
217,4.82172,1.00000
218,4.80466,1.00000
219,6.05196,1.00000
220,6.04443,1.00000
221,6.08553,1.00000
222,6.11964,1.00000
223,3.07711,1.00000
224,3.09538,1.00000
225,4.42370,1.00000
226,6.76936,1.00000
227,6.81894,1.00000
228,6.26370,1.00000
229,6.26438,1.00000
230,6.35908,1.00000
231,6.38329,1.00000
232,4.17927,1.00000
233,4.20635,1.00000
234,3.12069,1.00000
235,3.07969,1.00000
236,4.52783,1.00000
237,4.51111,1.00000
238,6.35524,1.00000
239,6.36389,1.00000
240,4.40926,1.00000
241,4.42064,1.00000
242,5.79671,1.00000
243,4.46794,1.00000
244,5.73190,1.00000
245,5.74551,1.00000
246,3.63701,1.00000
247,3.61959,1.00000
248,4.11988,1.00000
249,6.92402,1.00000
250,6.97780,1.00000
251,5.05255,1.00000
252,5.02370,1.00000
253,5.04225,1.00000
254,4.98758,1.00000
255,4.63627,1.00000
256,4.59778,1.00000
257,3.26759,1.00000
258,3.29428,1.00000
259,4.47112,1.00000
260,4.49844,1.00000
261,3.94540,1.00000
262,3.92160,1.00000
263,4.11338,1.00000
264,4.10964,1.00000
265,6.04811,1.00000
266,5.98662,1.00000
267,5.58280,1.00000
268,5.62972,1.00000
269,3.10074,1.00000
270,3.12345,1.00000
271,4.93410,1.00000
272,4.95688,1.00000
273,5.90861,1.00000
274,5.86557,1.00000
275,6.33061,1.00000
276,5.47716,1.00000
277,5.45211,1.00000
278,6.56872,1.00000
279,6.54889,1.00000
280,4.98406,1.00000
281,4.94276,1.00000
282,4.67050,1.00000
283,3.67838,1.00000
284,3.65668,1.00000
285,3.42188,1.00000
286,3.47803,1.00000
287,3.18895,1.00000
288,3.17085,1.00000
289,6.32440,1.00000
290,6.32195,1.00000
291,3.50973,1.00000
292,3.53462,1.00000
293,6.61904,1.00000
294,6.62087,1.00000
295,4.01032,1.00000
296,4.06726,1.00000
297,3.31004,1.00000
298,3.27807,1.00000
299,6.33850,1.00000
300,6.33583,1.00000
301,5.78459,1.00000
302,5.81825,1.00000
303,3.30445,1.00000
304,3.33106,1.00000
305,5.87756,1.00000
306,5.86843,1.00000
307,6.17239,1.00000
308,6.16579,1.00000
309,3.51859,1.00000
310,3.52571,1.00000
311,5.16546,1.00000
312,5.20904,1.00000
313,4.93507,1.00000
314,4.97292,1.00000
315,4.66059,1.00000
316,4.49040,1.00000
317,4.43137,1.00000
318,3.76500,1.00000
319,3.72073,1.00000
320,4.00394,1.00000
321,3.99695,1.00000
322,5.03404,1.00000
323,5.06366,1.00000
324,4.68321,1.00000
325,4.73148,1.00000
326,3.88996,1.00000
327,3.95993,1.00000
328,4.91593,1.00000
329,4.96871,1.00000
330,5.49567,1.00000
331,5.54597,1.00000
332,6.23135,1.00000
333,6.22530,1.00000
334,4.00373,1.00000
335,4.07578,1.00000
336,4.77264,1.00000
337,4.75953,1.00000
338,5.14042,1.00000
339,5.07282,1.00000
340,6.84568,1.00000
341,6.86380,1.00000
342,6.22716,1.00000
343,6.26484,1.00000
344,5.41071,1.00000
345,5.43447,1.00000
346,5.07235,1.00000
347,5.01858,1.00000
348,4.44317,1.00000
349,4.48228,1.00000
350,3.62810,1.00000
351,3.59006,1.00000
352,6.84082,1.00000
353,6.78975,1.00000
354,6.13793,1.00000
355,6.17198,1.00000
356,3.66094,1.00000
357,3.74099,1.00000
358,6.98110,1.00000
359,6.91322,1.00000
360,3.42358,1.00000
361,3.41368,1.00000
362,3.82603,1.00000
363,3.89532,1.00000
364,3.45892,1.00000
365,3.46633,1.00000
366,3.86110,1.00000
367,3.97549,1.00000
368,6.16117,1.00000
369,6.12865,1.00000
370,5.39690,1.00000
371,5.43967,1.00000
372,5.99428,1.00000
373,5.93261,1.00000
374,6.37514,1.00000
375,6.33602,1.00000
376,6.09623,1.00000
377,6.05590,1.00000
378,4.92505,1.00000
379,4.89528,1.00000
380,5.66983,1.00000
381,5.70026,1.00000
382,4.88180,1.00000
383,4.96210,1.00000
384,4.00537,1.00000
385,4.01523,1.00000
386,5.79566,1.00000
387,5.78965,1.00000
388,5.59984,1.00000
389,5.46873,1.00000
390,5.53403,1.00000
391,5.54561,1.00000
392,6.22287,1.00000
393,4.07836,1.00000
394,4.06134,1.00000
395,4.05890,1.00000
396,3.57320,1.00000
397,3.56186,1.00000
398,3.60205,1.00000
399,6.18948,1.00000
400,6.21589,1.00000
401,3.07730,1.00000
402,3.05264,1.00000
403,6.02884,1.00000
404,6.00977,1.00000
405,5.67941,1.00000
406,5.66270,1.00000
407,5.07653,1.00000
408,4.45528,1.00000
409,5.27727,1.00000
410,6.07055,1.00000
411,6.30938,1.00000
412,6.36112,1.00000
413,6.20813,1.00000
414,4.50906,1.00000
415,4.04682,1.00000
416,6.17228,1.00000
417,6.18322,1.00000
418,6.33218,1.00000
419,6.34210,1.00000
420,7.25782,1.00000
421,7.27503,1.00000
422,7.32897,1.00000
423,7.21283,1.00000
424,7.21896,1.00000
425,3.61208,1.00000
426,5.01139,1.00000
427,5.01125,1.00000
428,6.21035,1.00000
429,6.23354,1.00000
430,6.36200,1.00000
431,6.35574,1.00000
432,6.31414,1.00000
433,6.32263,1.00000
434,6.07596,1.00000
435,6.10218,1.00000
436,5.44075,1.00000
437,5.46852,1.00000
438,4.74294,1.00000
439,4.74338,1.00000
440,3.03505,1.00000
441,6.35035,1.00000
442,6.35608,1.00000
443,3.75529,1.00000
444,3.78759,1.00000
445,3.87485,1.00000
446,3.87343,1.00000
447,6.36664,1.00000
448,6.36653,1.00000
449,4.46219,1.00000
450,4.46439,1.00000
451,4.86419,1.00000
452,4.85533,1.00000
453,3.20561,1.00000
454,3.27720,1.00000
455,4.16525,1.00000
456,4.12867,1.00000
457,3.96767,1.00000
458,3.99245,1.00000
459,6.14249,1.00000
460,6.11527,1.00000
461,6.33782,1.00000
462,6.32011,1.00000
463,5.16301,1.00000
464,5.20204,1.00000
465,5.77843,1.00000
466,5.71955,1.00000
467,6.21861,1.00000
468,6.22202,1.00000
469,7.23847,1.00000
470,7.28615,1.00000
471,4.00899,1.00000
472,4.03707,1.00000
473,6.32066,1.00000
474,6.32282,1.00000
475,4.79553,1.00000
476,3.27205,1.00000
477,3.33192,1.00000
478,3.42334,1.00000
479,3.39841,1.00000
480,4.51880,1.00000
481,4.45114,1.00000
482,4.71367,1.00000
483,3.76096,1.00000
484,3.76119,1.00000
485,5.97094,1.00000
486,5.95430,1.00000
487,6.27812,1.00000
488,6.27945,1.00000
489,6.30230,1.00000
490,6.30365,1.00000
491,6.95997,1.00000
492,6.90965,1.00000
493,5.47361,1.00000
494,5.47656,1.00000
495,4.33121,1.00000
496,4.34362,1.00000
497,7.12236,1.00000
498,7.06604,1.00000
499,4.58246,1.00000
500,4.54553,1.00000
501,3.78076,1.00000
502,3.80715,1.00000
503,6.30866,1.00000
504,6.30603,1.00000
505,6.00350,1.00000
506,5.96268,1.00000
507,5.28910,1.00000
508,5.31136,1.00000
509,3.64393,1.00000
510,6.17886,1.00000
511,6.19108,1.00000
512,6.21943,1.00000
513,6.24399,1.00000
514,6.11439,1.00000
515,6.10737,1.00000
516,3.16532,1.00000
517,3.16266,1.00000
518,6.27298,1.00000
519,6.26461,1.00000
520,5.60129,1.00000
521,5.54374,1.00000
522,3.08656,1.00000
523,3.11725,1.00000
524,3.06959,1.00000
525,3.03026,1.00000
526,3.42950,1.00000
527,3.41677,1.00000
528,3.22395,1.00000
529,3.29263,1.00000
530,5.24912,1.00000
531,5.27925,1.00000
532,4.80883,1.00000
533,4.81033,1.00000
534,4.07383,1.00000
535,4.15330,1.00000
536,4.56999,1.00000
537,4.51598,1.00000
538,5.53042,1.00000
539,5.45047,1.00000
540,4.78647,1.00000
541,4.81664,1.00000
542,4.71954,1.00000
543,5.00427,1.00000
544,5.04493,1.00000
545,5.25087,1.00000
546,5.28574,1.00000
547,4.63778,1.00000
548,6.22701,1.00000
549,4.03676,1.00000
550,3.99150,1.00000
551,5.84957,1.00000
552,5.84481,1.00000
553,6.00487,1.00000
554,5.97284,1.00000
555,4.60418,1.00000
556,4.58016,1.00000
557,5.72672,1.00000
558,5.73900,1.00000
559,6.11539,1.00000
560,6.14708,1.00000
561,5.18578,1.00000
562,5.20370,1.00000
563,5.99758,1.00000
564,5.98388,1.00000
565,6.05679,1.00000
566,6.04719,1.00000
567,4.95486,1.00000
568,4.95473,1.00000
569,5.67898,1.00000
570,5.63905,1.00000
571,6.74722,1.00000
572,6.71948,1.00000
573,3.89677,1.00000
574,3.85625,1.00000
575,3.63716,1.00000
576,3.67371,1.00000
577,5.02509,1.00000
578,5.03933,1.00000
579,6.32700,1.00000
580,6.31857,1.00000
581,4.99494,1.00000
582,4.99349,1.00000
583,3.27398,1.00000
584,3.33101,1.00000
585,5.91360,1.00000
586,5.87356,1.00000
587,4.88223,1.00000
588,4.83449,1.00000
589,6.46018,1.00000
590,6.52421,1.00000
591,6.15523,1.00000
592,6.17369,1.00000
593,3.16919,1.00000
594,3.22782,1.00000
595,5.20461,1.00000
596,5.24946,1.00000
597,3.09531,1.00000
598,3.14242,1.00000
599,4.16872,1.00000
600,4.18216,1.00000
601,6.33171,1.00000
602,6.30975,1.00000
603,5.74773,1.00000
604,5.79732,1.00000
605,6.98605,1.00000
606,3.47351,1.00000
607,3.45601,1.00000
608,3.24690,1.00000
609,3.20897,1.00000
610,3.42871,1.00000
611,3.39355,1.00000
612,6.36774,1.00000
613,6.39031,1.00000
614,3.35883,1.00000
615,3.36604,1.00000
616,4.24592,1.00000
617,4.27529,1.00000
618,5.71217,1.00000
619,5.67506,1.00000
620,6.26700,1.00000
621,6.25492,1.00000
622,5.49926,1.00000
623,5.45217,1.00000
624,3.11742,1.00000
625,3.09061,1.00000
626,6.60087,1.00000
627,6.51889,1.00000
628,5.36513,1.00000
629,5.36576,1.00000
630,6.17212,1.00000
631,5.02186,1.00000
632,5.06121,1.00000
633,4.34395,1.00000
634,4.29235,1.00000
635,4.99168,1.00000
636,5.05022,1.00000
637,4.13415,1.00000
638,4.15819,1.00000
639,5.96570,1.00000
640,3.82424,1.00000
641,3.79607,1.00000
642,6.30658,1.00000
643,6.31883,1.00000
644,5.44736,1.00000
645,5.46201,1.00000
646,5.48092,1.00000
647,5.52603,1.00000
648,5.13731,1.00000
649,5.17928,1.00000
650,6.32348,1.00000
651,6.36955,1.00000
652,5.19196,1.00000
653,5.15355,1.00000
654,4.65982,1.00000
655,4.70110,1.00000
656,3.12853,1.00000
657,3.19554,1.00000
658,5.68824,1.00000
659,5.69866,1.00000
660,6.07316,1.00000
661,7.23872,1.00000
662,7.17383,1.00000
663,5.78523,1.00000
664,5.78847,1.00000
665,4.66685,1.00000
666,7.03823,1.00000
667,7.00551,1.00000
668,5.48070,1.00000
669,5.52042,1.00000
670,6.03013,1.00000
671,6.06053,1.00000
672,3.19331,1.00000
673,3.24622,1.00000
674,7.11768,1.00000
675,7.16296,1.00000
676,6.02832,1.00000
677,6.04752,1.00000
678,3.49586,1.00000
679,3.48602,1.00000
680,6.11677,1.00000
681,6.13957,1.00000
682,5.20061,1.00000
683,3.80424,1.00000
684,3.80609,1.00000
685,5.11269,1.00000
686,4.03680,1.00000
687,3.98792,1.00000
688,3.61852,1.00000
689,3.65699,1.00000
690,7.09038,1.00000
691,7.05876,1.00000
692,5.06522,1.00000
693,5.05898,1.00000
694,5.95087,1.00000
695,5.98339,1.00000
696,3.87921,1.00000
697,3.87176,1.00000
698,4.47297,1.00000
699,4.40597,1.00000
700,3.20374,1.00000
701,3.15186,1.00000
702,4.20229,1.00000
703,4.17363,1.00000
704,6.33541,1.00000
705,6.37906,1.00000
706,5.90192,1.00000
707,5.83881,1.00000
708,3.53296,1.00000
709,3.51207,1.00000
710,6.08552,1.00000
711,5.60350,1.00000
712,5.63267,1.00000
