,H,Mu
0,4.99526,1.00000
1,4.99774,1.00000
2,4.99793,1.00000
3,5.03061,1.00000
4,5.03235,1.00000
5,4.22188,1.00000
6,4.29919,1.00000
7,5.86113,1.00000
8,5.80273,1.00000
9,4.18729,1.00000
10,4.16644,1.00000
11,3.66503,1.00000
12,3.62018,1.00000
13,3.66012,1.00000
14,3.70992,1.00000
15,6.02124,1.00000
16,6.02707,1.00000
17,3.61123,1.00000
18,3.63630,1.00000
19,3.62750,1.00000
20,4.78969,1.00000
21,4.79296,1.00000
22,3.66980,1.00000
23,3.72431,1.00000
24,5.43074,1.00000
25,5.43463,1.00000
26,5.40361,1.00000
27,4.14175,1.00000
28,4.08479,1.00000
29,4.09274,1.00000
30,6.13417,1.00000
31,6.13843,1.00000
32,6.11383,1.00000
33,6.07849,1.00000
34,6.05316,1.00000
35,6.06898,1.00000
36,4.85799,1.00000
37,4.85188,1.00000
38,3.88565,1.00000
39,3.93116,1.00000
40,5.16663,1.00000
41,5.20083,1.00000
42,6.24635,1.00000
43,6.23054,1.00000
44,6.23045,1.00000
45,3.53762,1.00000
46,3.50159,1.00000
47,5.41992,1.00000
48,5.41989,1.00000
49,5.84079,1.00000
50,5.85765,1.00000
51,6.18114,1.00000
52,6.17532,1.00000
53,4.95442,1.00000
54,5.00203,1.00000
55,6.08572,1.00000
56,6.06315,1.00000
57,3.55278,1.00000
58,3.46923,1.00000
59,5.08914,1.00000
60,5.01675,1.00000
61,4.40151,1.00000
62,4.32695,1.00000
63,4.38096,1.00000
64,4.44670,1.00000
65,5.00466,1.00000
66,5.00132,1.00000
67,5.01254,1.00000
68,5.01565,1.00000
69,5.02901,1.00000
70,5.03192,1.00000
71,4.99819,1.00000
72,5.00014,1.00000
73,4.99300,1.00000
74,4.99521,1.00000
75,4.99609,1.00000
76,5.03148,1.00000
77,5.02986,1.00000
78,5.03992,1.00000
79,5.04347,1.00000
80,5.06033,1.00000
81,5.05201,1.00000
82,5.00428,1.00000
83,5.00348,1.00000
84,5.02294,1.00000
85,5.02415,1.00000
86,5.04366,1.00000
87,5.03942,1.00000
88,5.13834,1.00000
89,5.11536,1.00000
90,4.96052,1.00000
91,4.96213,1.00000
92,4.94714,1.00000
93,5.16112,1.00000
94,5.17638,1.00000
95,5.06541,1.00000
96,5.13906,1.00000
97,5.19918,1.00000
98,5.20716,1.00000
99,4.58938,1.00000
100,4.59954,1.00000
101,4.63410,1.00000
102,5.20888,1.00000
103,5.20643,1.00000
104,5.14449,1.00000
105,4.73630,1.00000
106,4.75542,1.00000
107,5.61166,1.00000
108,5.62534,1.00000
109,5.55275,1.00000
110,5.56582,1.00000
111,5.74653,1.00000
112,5.74869,1.00000
113,4.85682,1.00000
114,4.89154,1.00000
115,5.78491,1.00000
116,5.77003,1.00000
117,6.09815,1.00000
118,6.06981,1.00000
119,4.04617,1.00000
120,4.07779,1.00000
121,4.13353,1.00000
122,5.15957,1.00000
123,5.17892,1.00000
124,6.08293,1.00000
125,6.08430,1.00000
126,6.01760,1.00000
127,6.15029,1.00000
128,6.11938,1.00000
129,5.18516,1.00000
130,5.13782,1.00000
131,4.80125,1.00000
132,6.06539,1.00000
133,6.05799,1.00000
134,6.03655,1.00000
135,3.50864,1.00000
136,3.52454,1.00000
137,3.28894,1.00000
138,3.32901,1.00000
139,4.82522,1.00000
140,4.88490,1.00000
141,6.11367,1.00000
142,6.11213,1.00000
143,6.11928,1.00000
144,6.20538,1.00000
145,6.18147,1.00000
146,6.07265,1.00000
147,6.08149,1.00000
148,6.10982,1.00000
149,6.11037,1.00000
150,6.10615,1.00000
151,6.21957,1.00000
152,6.19576,1.00000
153,6.21830,1.00000
154,6.05646,1.00000
155,6.05825,1.00000
156,6.06699,1.00000
157,4.31346,1.00000
158,4.31785,1.00000
159,3.62687,1.00000
160,3.63995,1.00000
161,3.62746,1.00000
162,3.98466,1.00000
163,3.98518,1.00000
164,3.99291,1.00000
165,4.82187,1.00000
166,6.21242,1.00000
167,6.21792,1.00000
168,5.97024,1.00000
169,5.97180,1.00000
170,5.85214,1.00000
171,5.83247,1.00000
172,6.10828,1.00000
173,6.11153,1.00000
174,5.40820,1.00000
175,5.40823,1.00000
176,3.33132,1.00000
177,3.35023,1.00000
178,6.02264,1.00000
179,3.20449,1.00000
180,3.20897,1.00000
181,6.22266,1.00000
182,6.22348,1.00000
183,5.61991,1.00000
184,6.21146,1.00000
185,6.20787,1.00000
186,3.21255,1.00000
187,3.16236,1.00000
188,6.24429,1.00000
189,6.23697,1.00000
190,6.10429,1.00000
191,6.11261,1.00000
192,5.22485,1.00000
193,5.44620,1.00000
194,5.45339,1.00000
195,3.25994,1.00000
196,3.24883,1.00000
197,5.83430,1.00000
198,5.82792,1.00000
199,3.92162,1.00000
200,3.90050,1.00000
201,6.09494,1.00000
202,6.09628,1.00000
203,5.13391,1.00000
204,6.03231,1.00000
