,Fi,H_nodes
0,12.51476,5.00052
1,17.50101,5.00223
2,22.41678,5.00393
3,27.24230,5.00585
4,31.95812,5.00847
5,36.54525,5.01061
6,40.98523,5.01331
7,45.26018,5.01609
8,49.35288,5.01930
9,53.24685,5.02212
10,56.92642,5.02574
11,60.37677,5.02882
12,63.58400,5.03179
13,66.53519,5.03402
14,69.21848,5.03697
15,71.62305,5.03937
16,73.73921,5.04125
17,75.55845,5.04298
18,77.07345,5.04509
19,78.27810,5.04603
20,79.16755,5.04711
21,79.73822,5.04731
22,79.98782,5.04748
23,79.91533,5.04721
24,79.52105,5.04655
25,78.80656,5.04551
26,77.77475,5.04426
27,76.42977,5.04261
28,74.77704,5.04024
29,72.82320,5.03844
30,70.57613,5.03554
31,68.04487,5.03227
32,65.23962,5.03008
33,62.17168,5.02690
34,58.85339,5.02365
35,55.29812,5.02087
36,51.52018,5.01767
37,47.53479,5.01545
38,43.35799,5.01284
39,39.00661,5.00967
40,34.49816,5.00704
41,29.85080,5.00528
42,25.08324,5.00331
43,20.21468,5.00136
44,15.26472,5.00061
45,10.25330,4.99971
46,5.20058,4.99909
47,0.12693,4.99941
48,-4.94723,4.99939
49,-10.00147,5.00017
50,-15.01544,5.00135
51,-19.96895,5.00284
52,-24.84205,5.00501
53,-29.61512,5.00708
54,-34.26894,5.00927
55,-38.78477,5.01193
56,-43.14443,5.01497
57,-47.33036,5.01815
58,-51.32571,5.02087
59,-55.11439,5.02387
60,-58.68114,5.02674
61,-62.01160,5.03016
62,-65.09237,5.03319
63,-67.91103,5.03578
64,-70.45623,5.03795
65,-72.71774,5.04009
66,-74.68643,5.04245
67,-76.35439,5.04432
68,-77.71490,5.04543
69,-78.76248,5.04628
70,-79.49291,5.04775
71,-79.90325,5.04727
72,-79.99184,5.04764
73,-79.75834,5.04684
74,-79.20368,5.04580
75,-78.33009,5.04451
76,-77.14110,5.04319
77,-75.64149,5.04123
78,-73.83729,5.03895
79,-71.73578,5.03715
80,-69.34541,5.03433
81,-66.67582,5.03156
82,-63.73774,5.02854
83,-60.54301,5.02511
84,-57.10450,5.02211
85,-53.43605,5.01947
86,-49.55243,5.01587
87,-45.46928,5.01389
88,-41.20305,5.01121
89,-36.77090,5.00825
90,-32.19069,5.00645
91,-27.48086,5.00404
92,-22.66037,5.00212
93,-17.74863,5.00128
94,-12.76543,4.99993
95,-7.73083,4.99961
96,-2.66510,4.99877
97,2.41136,4.99950
98,7.47812,5.00067
99,1.79651,4.99460
100,6.24176,4.99525
101,2.22451,4.99720
102,7.23542,4.99833
103,-54.47110,5.03060
104,-57.99423,5.03009
105,-57.38813,5.03303
106,-61.03480,5.03282
107,-2.75027,4.26452
108,-2.07626,4.17086
109,-2.31635,4.14506
110,-2.35373,4.26486
111,-2.97108,4.33757
112,-10.56472,5.82982
113,-9.95026,5.88982
114,-10.29947,5.84337
115,-10.99709,5.78320
116,-2.46011,4.11206
117,-2.65023,4.14615
118,-2.92743,4.21592
119,-2.87267,4.22605
120,0.69336,3.68063
121,0.45493,3.57333
122,0.44574,3.67142
123,0.63140,3.58307
124,0.83112,3.64552
125,-1.15386,3.68058
126,-0.99652,3.63406
127,-1.16165,3.72288
128,-0.96617,3.68904
129,-7.98894,6.04606
130,-8.23241,6.01099
131,-7.91414,6.03729
132,-8.12975,6.00776
133,1.41601,3.62036
134,1.45087,3.65319
135,1.34798,3.59805
136,1.31846,3.60101
137,1.39331,3.65939
138,-3.47630,4.76475
139,-3.58437,4.75199
140,-3.66200,4.80527
141,-3.53659,4.83303
142,1.59154,3.71049
