,Fi,H_nodes
0,47.02282,5.02167
1,51.03303,5.02665
2,54.83775,5.03036
3,58.42165,5.03370
4,61.77032,5.03749
5,64.87025,5.04030
6,67.70898,5.04307
7,70.27506,5.04580
8,72.55818,5.04869
9,74.54912,5.05047
10,76.23989,5.05253
11,77.62366,5.05371
12,78.69487,5.05454
13,79.44920,5.05472
14,79.88362,5.05481
15,79.99637,5.05453
16,79.78701,5.05310
17,79.25638,5.05244
18,78.40660,5.05005
19,77.24112,5.04827
20,75.76460,5.04551
21,73.98302,5.04295
22,71.90352,5.04033
23,69.53450,5.03686
24,66.88549,5.03365
25,63.96715,5.02979
26,60.79124,5.02663
27,57.37054,5.02291
28,53.71884,5.01927
29,49.85082,5.01651
30,45.78208,5.01235
31,41.52899,5.00942
32,37.10867,5.00728
33,32.53893,5.00470
34,27.83817,5.00238
35,23.02531,5.00119
36,18.11974,4.99981
37,13.14121,4.99947
38,8.10976,4.99913
39,3.04566,4.99911
40,-2.03071,4.99921
41,-7.09890,5.00071
42,-12.13851,5.00173
43,-17.12923,5.00304
44,-22.05099,5.00585
45,-26.88395,5.00883
46,-31.60866,5.01115
47,-36.20610,5.01480
48,-40.65774,5.01747
49,-44.94567,5.02089
50,-49.05262,5.02458
51,-52.96205,5.02811
52,-56.65823,5.03215
53,-60.12626,5.03546
54,-63.35218,5.03853
55,-66.32301,5.04159
56,-69.02677,5.04476
57,-71.45259,5.04750
58,-73.59070,5.04955
59,-75.43248,5.05140
60,-76.97052,5.05339
61,-78.19863,5.05421
62,-79.11186,5.05467
63,-79.70654,5.05479
64,-79.98026,5.05428
65,-79.93194,5.05421
66,-79.56175,5.05280
67,-78.87120,5.05116
68,-77.86306,5.04889
69,-76.54140,5.04702
70,-74.91153,5.04453
71,-72.98001,5.04151
72,-70.75463,5.03930
73,-68.24435,5.03453
74,-65.45928,5.03122
75,-62.41062,5.02785
76,-59.11065,5.02444
77,-55.57267,5.02079
78,-51.81092,5.01739
79,-47.84054,5.01482
80,-43.67752,5.01135
81,-39.33863,5.00869
82,-34.84134,5.00609
83,-30.20376,5.00344
84,-25.44455,5.00161
85,-20.58289,5.00043
86,-15.63835,4.99899
87,-10.63084,4.99974
88,-5.58052,4.99867
89,-0.50773,4.99900
90,4.56710,5.00005
91,9.62355,5.00107
92,14.64124,5.00257
93,19.59998,5.00448
94,24.47979,5.00715
95,29.26104,5.01011
96,33.92446,5.01326
97,38.45128,5.01664
98,42.82327,5.01967
99,-31.19891,5.01076
100,-27.47063,5.00788
101,-32.53372,5.01179
102,-28.36004,5.00936
103,-69.27793,5.05948
104,-73.53394,5.05603
105,-70.79168,5.05933
106,-74.91084,5.05642
107,2.13661,4.19702
108,2.69126,4.27256
109,2.17122,4.15433
110,2.81643,4.34128
111,2.35136,4.29367
112,-9.87787,5.66330
113,-9.34569,5.72922
114,-9.82015,5.73659
115,-10.45897,5.67573
116,1.73133,4.02147
117,1.37328,3.91411
118,1.29670,3.95295
119,1.63772,4.06270
120,4.01818,4.90161
121,3.64220,4.82242
122,3.84099,4.79835
123,3.76502,4.91171
124,3.98110,5.00514
125,-4.11992,5.19238
126,-3.98713,5.10998
127,-4.27947,5.13872
128,-4.10998,5.05599
129,-6.40473,5.36360
130,-6.58174,5.33302
131,-6.28635,5.32764
132,-6.41628,5.29202
133,-1.43924,3.73640
134,-1.52747,3.78209
135,-1.52683,3.78871
136,-1.62668,3.84555
137,-1.68486,3.86906
138,-5.72875,6.24132
139,-5.92678,6.18847
140,-5.94870,6.22922
141,-5.71698,6.30260
142,-1.32805,3.67813
143,-1.33476,3.67500
144,-1.25602,3.63301
145,-1.21576,3.61258
146,6.01149,6.63937
147,6.15073,6.60069
148,6.10690,6.62794
149,6.23927,6.59851
150,6.36232,6.55621
151,-4.39866,5.96666
152,-4.41848,5.91320
153,-4.52755,5.93705
154,-4.31705,5.94963
155,-4.28108,5.92552
156,-4.33689,5.87951
157,6.92995,6.44443
158,6.90923,6.45952
159,7.01118,6.44062
160,7.04093,6.42411
161,7.16958,6.40792
162,7.02447,6.48560
163,6.93564,6.50878
164,7.05400,6.49111
165,7.16092,6.46564
166,7.15650,6.45802
167,-5.37860,6.42495
168,-5.29517,6.41508
169,-5.45214,6.38267
170,-5.36411,6.36344
171,0.81295,3.40901
172,0.79401,3.36834
173,0.73617,3.34457
174,0.73148,3.36236
175,-5.64383,6.56405
176,-5.79480,6.53602
177,-5.67690,6.57495
178,-5.81831,6.55237
179,-6.73127,5.99595
180,-6.72223,5.97449
181,-6.62100,5.47327
182,-6.88475,6.18196
183,-6.80375,5.80590
184,-6.95546,6.18565
185,-6.79336,5.69975
186,-1.40488,3.72354
187,-1.37203,3.69988
188,-1.46298,3.75058
189,-1.37472,3.54323
190,-1.31327,3.56534
191,5.93123,6.64725
192,5.83971,6.12957
193,5.92778,6.63685
194,5.87819,6.33650
195,-4.25270,4.63064
196,-4.26272,4.64912
197,-4.33977,4.65561
198,-4.22849,4.44099
199,-4.32407,4.67377
200,6.59297,5.67405
201,6.51150,5.65717
202,6.43010,5.67753
203,6.50899,5.63220
204,6.37173,5.65474
205,-5.70658,6.38592
206,-5.65385,6.42647
207,-5.54238,6.42916
208,-5.67295,6.46262
209,-5.52003,6.46604
210,-6.09097,5.34631
211,-5.94029,5.35267
212,-6.04641,5.38243
213,-6.11023,5.31716
214,-5.94852,5.31674
215,3.36946,4.78995
216,3.43060,4.74364
217,3.14867,4.73958
218,3.20446,4.69282
219,3.37597,4.22803
220,3.13176,4.14532
221,3.66869,4.21926
222,3.06127,4.21482
223,2.78501,4.13734
224,2.88603,4.38012
