,H,Mu
0,5.00948,1.00000
1,5.01026,1.00000
2,5.00997,1.00000
3,5.05762,1.00000
4,5.05756,1.00000
5,4.23993,1.00000
6,4.28411,1.00000
7,5.71674,1.00000
8,5.67850,1.00000
9,3.98534,1.00000
10,3.97838,1.00000
11,4.85900,1.00000
12,4.91504,1.00000
13,5.12462,1.00000
14,5.12562,1.00000
15,5.33091,1.00000
16,5.33090,1.00000
17,3.75555,1.00000
18,3.82302,1.00000
19,3.81752,1.00000
20,6.23306,1.00000
21,6.24426,1.00000
22,3.64348,1.00000
23,3.65846,1.00000
24,6.62584,1.00000
25,6.60976,1.00000
26,6.57037,1.00000
27,5.93923,1.00000
28,5.91492,1.00000
29,5.91517,1.00000
30,6.44715,1.00000
31,6.43937,1.00000
32,6.41912,1.00000
33,6.50279,1.00000
34,6.47113,1.00000
35,6.47704,1.00000
36,6.39338,1.00000
37,6.39288,1.00000
38,3.35943,1.00000
39,3.38400,1.00000
40,6.54391,1.00000
41,6.56409,1.00000
42,5.99247,1.00000
43,6.19461,1.00000
44,6.18483,1.00000
45,3.72189,1.00000
46,3.69690,1.00000
47,6.66043,1.00000
48,6.65321,1.00000
49,4.65082,1.00000
50,4.66528,1.00000
51,5.67835,1.00000
52,5.65099,1.00000
53,6.41591,1.00000
54,6.45743,1.00000
55,5.35429,1.00000
56,5.32059,1.00000
57,4.80431,1.00000
58,4.76371,1.00000
59,4.18452,1.00000
60,4.18009,1.00000
61,4.36012,1.00000
62,4.41488,1.00000
63,4.49900,1.00000
64,4.44253,1.00000
65,5.03457,1.00000
66,5.03114,1.00000
67,5.07017,1.00000
68,5.07265,1.00000
69,5.00562,1.00000
70,5.00850,1.00000
71,5.01632,1.00000
72,5.01682,1.00000
73,5.01250,1.00000
74,5.01630,1.00000
75,5.01664,1.00000
76,5.00357,1.00000
77,5.00366,1.00000
78,4.98304,1.00000
79,4.98561,1.00000
80,4.99779,1.00000
81,4.99323,1.00000
82,5.05339,1.00000
83,5.05131,1.00000
84,5.05451,1.00000
85,5.05529,1.00000
86,5.07588,1.00000
87,5.06933,1.00000
88,4.99059,1.00000
89,4.98999,1.00000
90,5.18046,1.00000
91,5.16651,1.00000
92,5.14907,1.00000
93,5.01074,1.00000
94,5.05261,1.00000
95,5.44807,1.00000
96,5.49009,1.00000
97,4.72572,1.00000
98,4.78083,1.00000
99,4.42932,1.00000
100,4.43423,1.00000
101,4.53115,1.00000
102,5.70025,1.00000
103,5.70925,1.00000
104,5.60993,1.00000
105,5.38869,1.00000
106,5.38506,1.00000
107,5.45759,1.00000
108,5.51644,1.00000
109,4.99314,1.00000
110,5.05835,1.00000
111,5.70668,1.00000
112,5.75124,1.00000
113,4.08933,1.00000
114,4.08312,1.00000
115,6.02976,1.00000
116,5.98079,1.00000
117,5.68097,1.00000
118,5.64274,1.00000
119,5.74582,1.00000
120,5.77537,1.00000
121,5.79972,1.00000
122,3.77987,1.00000
123,3.77625,1.00000
124,5.54989,1.00000
125,5.57453,1.00000
126,5.29094,1.00000
127,5.87565,1.00000
128,5.83633,1.00000
129,6.49483,1.00000
130,6.46317,1.00000
131,6.28922,1.00000
132,5.23230,1.00000
133,5.23781,1.00000
134,5.21414,1.00000
135,3.87059,1.00000
136,3.91536,1.00000
137,4.76897,1.00000
138,4.76905,1.00000
139,6.39101,1.00000
140,6.43546,1.00000
141,5.34998,1.00000
142,5.35265,1.00000
143,5.37335,1.00000
144,6.14520,1.00000
145,6.11525,1.00000
146,6.44792,1.00000
147,6.44255,1.00000
148,5.33931,1.00000
149,5.33604,1.00000
150,5.32784,1.00000
151,5.84030,1.00000
152,5.81935,1.00000
153,5.85007,1.00000
154,6.51995,1.00000
155,6.51397,1.00000
156,6.50948,1.00000
157,6.05195,1.00000
158,6.04749,1.00000
159,3.58921,1.00000
160,3.64332,1.00000
161,3.63828,1.00000
162,5.82631,1.00000
163,5.84004,1.00000
164,5.87077,1.00000
165,6.34709,1.00000
166,6.15439,1.00000
167,6.15379,1.00000
168,6.57726,1.00000
169,6.58903,1.00000
170,4.68154,1.00000
171,4.66414,1.00000
172,6.44773,1.00000
173,6.46386,1.00000
174,6.61160,1.00000
175,6.61894,1.00000
176,3.98691,1.00000
177,4.03919,1.00000
178,6.53427,1.00000
