,Fi,H_nodes
0,0.00000,4.99838
1,-6.78447,4.99883
2,-13.52007,4.99959
3,-20.15824,5.00148
4,-26.65118,5.00418
5,-32.95210,5.00916
6,-39.01560,5.01106
7,-44.79798,5.01600
8,-50.25760,5.01979
9,-55.35511,5.02459
10,-60.05378,5.02965
11,-64.31977,5.03379
12,-68.12233,5.03863
13,-71.43407,5.04180
14,-74.23112,5.04532
15,-76.49334,5.04783
16,-78.20442,5.05099
17,-79.35203,5.05197
18,-79.92792,5.05285
19,-79.92792,5.05294
20,-79.35203,5.05226
21,-78.20442,5.05007
22,-76.49334,5.04806
23,-74.23112,5.04590
24,-71.43407,5.04231
25,-68.12233,5.03752
26,-64.31977,5.03314
27,-60.05378,5.02897
28,-55.35511,5.02404
29,-50.25760,5.01934
30,-44.79798,5.01593
31,-39.01560,5.01158
32,-32.95210,5.00768
33,-26.65118,5.00521
34,-20.15824,5.00201
35,-13.52007,4.99958
36,-6.78447,4.99958
37,0.00000,4.99911
38,6.78447,4.99937
39,13.52007,4.99989
40,20.15824,5.00245
41,26.65118,5.00465
42,32.95210,5.00813
43,39.01560,5.01227
44,44.79798,5.01551
45,50.25760,5.02002
46,55.35511,5.02524
47,60.05378,5.02979
48,64.31977,5.03425
49,68.12233,5.03911
50,71.43407,5.04261
51,74.23112,5.04534
52,76.49334,5.04851
53,78.20442,5.05055
54,79.35203,5.05187
55,79.92792,5.05308
56,79.92792,5.05258
57,79.35203,5.05231
58,78.20442,5.05038
59,76.49334,5.04838
60,74.23112,5.04536
61,71.43407,5.04179
62,68.12233,5.03786
63,64.31977,5.03360
64,60.05378,5.02930
65,55.35511,5.02498
66,50.25760,5.01988
67,44.79798,5.01514
68,39.01560,5.01118
69,32.95210,5.00767
70,26.65118,5.00435
71,20.15824,5.00350
72,13.52007,5.00069
73,6.78447,4.99880
74,54.79310,5.07982
75,48.70874,5.09297
76,52.36656,5.08093
77,59.21077,5.07111
78,60.26253,5.07079
79,51.10661,5.08781
80,52.82521,5.08041
81,47.82722,5.09206
82,57.50343,5.07323
83,68.99485,5.04589
84,67.09278,5.04230
85,62.95533,5.04587
86,-41.62689,5.05564
87,-44.47472,5.06984
88,-37.49677,5.07630
89,-2.18806,3.91591
90,-2.27505,3.95782
91,-2.34830,3.98312
92,-2.16858,3.78306
93,73.60471,5.05040
94,70.10444,5.04959
95,69.51818,5.05347
96,73.70494,5.05261
97,-57.81275,5.03174
98,-55.00237,5.03553
99,-52.66144,5.03042
100,-48.35883,5.03028
101,-48.32218,5.02584
102,65.41530,5.05774
103,68.56444,5.05732
104,64.84239,5.05515
105,-42.74390,5.01477
106,-48.50267,5.02061
107,-43.92340,5.01840
108,-54.07343,5.06674
109,-59.16796,5.05864
110,-54.90493,5.05688
111,-59.51790,5.06421
112,57.69781,5.06926
113,61.98861,5.06190
114,63.80521,5.06330
115,67.27116,5.05813
116,11.92705,4.98709
117,8.59188,4.98044
118,12.76619,4.98095
119,16.26587,4.98686
120,16.96266,4.99315
121,63.87391,5.06493
122,65.56909,5.06308
123,69.67841,5.05935
124,-2.58193,4.05800
125,-2.80709,4.14521
126,-2.81003,4.13366
127,-2.57399,4.05593
128,-2.37124,3.98906
129,71.45439,5.04810
130,73.92186,5.05042
131,69.47004,5.05315
132,65.49586,5.05176
133,-38.87433,5.01233
134,-32.60349,5.00772
135,-35.35533,5.00895
136,-72.33091,5.04984
137,-67.84989,5.04805
138,56.63679,5.07156
139,60.78843,5.06164
140,55.25806,5.06657
141,50.66053,5.07901
142,-44.22822,5.04478
143,-45.85979,5.03707
144,-49.93911,5.04363
145,-48.65200,5.05739
146,7.93165,4.97322
147,3.82993,4.97625
148,2.74722,4.96475
149,6.71607,4.95709
150,12.65045,4.97123
151,29.18403,5.00197
152,28.75672,5.00291
153,24.30050,4.99389
154,33.67031,5.00912
155,35.86504,5.01025
156,45.53567,5.02118
157,49.89374,5.02223
158,46.08728,5.01895
159,51.41131,5.02519
160,48.16077,5.02711
161,-62.31635,5.06754
162,-60.61815,5.06960
163,-67.18450,5.06200
164,-65.78113,5.06226
165,-61.90507,5.06529
166,-49.43044,5.05630
167,-49.04160,5.06460
168,-52.56786,5.04981
169,-7.95781,4.95659
170,-2.11604,4.94180
171,-2.37903,4.96029
172,-7.02415,4.97150
173,-11.66637,4.97228
174,28.87201,5.00446
175,23.27237,4.99879
176,33.88734,5.00839
177,-11.00910,4.98893
178,-5.10728,4.98194
179,-5.01601,4.98852
180,-7.31913,4.97849
181,-37.53550,5.12165
182,-35.33953,5.10486
183,-41.17812,5.09107
184,17.51918,4.97680
185,18.29671,4.98437
186,12.30330,4.95773
187,-14.56261,4.96840
188,-17.20050,4.98167
189,-19.46743,4.98210
190,-6.60241,4.97087
191,-10.56824,4.98040
192,-6.91812,4.98222
193,-12.97074,4.98802
194,-50.10217,5.02366
195,-45.46403,5.02295
196,44.48621,5.09330
197,40.63123,5.09352
198,39.16348,5.11331
199,45.83514,5.08022
200,46.83874,5.06820
201,50.34519,5.07056
202,52.82881,5.05980
203,-62.15418,5.05443
204,-55.73626,5.05803
205,-59.76293,5.05150
206,-59.40021,5.06100
207,-50.69112,5.03775
208,-55.28985,5.04194
209,-55.16485,5.04920
210,72.51331,5.05577
211,67.44648,5.05981
212,32.16682,5.01253
213,35.87774,5.01336
214,26.38291,4.99752
215,-18.53839,4.98546
216,-17.86686,4.97909
217,-22.82241,4.99028
218,-21.29394,4.98342
219,-41.09514,5.01432
220,23.20017,4.99453
221,25.35236,5.00009
222,30.38463,5.00378
223,-61.50013,5.03695
224,-62.48172,5.06402
225,-57.88017,5.06981
226,-33.25167,5.16504
227,-36.22849,5.14852
228,-38.41189,5.13021
229,-10.15536,5.65599
230,-10.48982,5.70137
231,-11.15471,5.60326
232,-11.40096,5.65910
233,-3.06979,4.20739
234,-3.03805,4.19882
235,-2.82794,4.13453
236,-28.06095,5.02089
237,-32.56514,5.02387
238,-25.91831,5.00348
239,-22.96867,5.00307
240,-26.95512,5.03413
241,24.55731,5.00215
242,19.88302,5.00122
243,19.80179,4.99855
244,14.92478,4.99727
245,-67.47625,5.05939
246,-70.75583,5.05717
247,-45.87665,5.01814
248,-59.48366,5.03982
249,-61.60550,5.04533
250,-65.22428,5.05717
251,-62.35956,5.06191
252,-67.82026,5.04262
253,-68.01613,5.04674
254,23.76180,5.00023
255,29.05030,5.00406
256,20.60441,4.99581
257,18.33453,4.99709
258,34.64241,5.00912
259,52.48099,5.05048
260,47.85460,5.04678
261,47.36507,5.05603
262,75.16331,5.05372
263,73.36111,5.05294
264,-43.38096,5.07683
265,-45.10613,5.08726
266,-48.82782,5.07492
267,-43.32139,5.06063
268,59.23580,5.05729
269,63.70540,5.05106
270,57.74660,5.05196
271,61.85452,5.04529
272,56.37002,5.04613
273,-11.81328,4.97992
274,-50.04913,5.06638
275,-54.00428,5.06794
276,22.87456,4.98978
277,-31.47139,5.00742
278,-35.03061,5.00929
279,-29.41486,5.00391
280,-25.76382,5.00237
281,16.93290,4.98284
282,12.32075,4.98344
283,17.02073,4.98950
284,21.71331,4.98854
285,-63.92028,5.05029
286,-58.01386,5.06757
287,-30.69147,5.00943
288,-25.73323,4.99543
289,-6.15785,6.07928
290,-6.37657,6.04788
291,-6.18810,6.04175
292,-5.98153,5.72357
293,-6.03760,5.55726
294,3.80329,4.75695
295,3.78640,4.71272
296,3.70689,4.72231
297,3.64439,4.67782
298,3.60182,4.44152
299,-7.13472,6.03419
300,-7.48493,5.96468
301,-7.08278,5.99025
302,-6.81476,6.05532
303,-6.88118,6.10091
304,-9.73615,5.73429
305,-9.22975,5.71860
306,-9.06098,5.82600
307,19.06529,4.99173
308,23.39420,5.01009
309,22.40560,5.02536
310,19.33961,5.02445
311,16.37697,4.97367
312,-24.00231,5.04788
313,-20.43534,5.02044
314,-21.34050,5.06246
315,-24.80850,5.09082
316,-27.96521,5.06735
317,42.32860,5.07639
318,-18.19975,4.97433
319,-16.17388,4.98748
320,-21.64739,4.99264
321,-31.42662,5.00492
322,-33.11158,5.00843
323,-37.60413,5.01206
324,-28.96545,5.00330
325,26.00850,4.99502
326,30.54030,5.00627
327,26.34516,4.99783
328,30.32299,5.01160
329,23.14746,4.99098
330,43.71668,5.03877
331,45.36510,5.03196
332,38.78407,5.02500
333,-16.85948,4.99842
334,-13.87560,4.99491
335,-12.57767,4.99667
336,-28.22852,5.00032
337,-34.93024,5.01254
338,-39.28906,5.01595
339,-20.75989,4.99256
340,-15.34271,4.98621
341,-23.22539,4.99357
342,-25.97038,4.99794
343,42.45513,5.10885
344,-7.26254,4.95242
345,-11.68106,4.96788
346,-6.04100,4.96187
347,-2.22823,4.94747
348,-36.25945,5.05390
349,-38.24084,5.04296
350,-40.32656,5.03284
351,42.39805,5.06091
352,37.22717,5.07058
353,38.02901,5.05069
354,32.09235,5.05612
355,33.11924,5.03234
356,-38.56532,5.09759
357,-39.08232,5.11468
358,-44.14220,5.10335
359,-49.12293,5.08767
360,21.79161,4.98454
361,16.93244,4.97659
362,16.83781,4.96491
363,12.44898,4.95823
364,7.69124,4.98511
365,7.04454,4.97486
366,2.56800,4.97925
367,2.48061,4.98637
368,-65.56500,5.05449
369,-61.77754,5.05249
370,-2.18161,4.97599
371,2.12666,4.96899
372,5.92264,4.96261
373,42.37258,5.07342
374,39.43145,5.09032
375,-75.77364,5.05368
376,-73.77034,5.05346
377,-36.69561,5.02167
378,54.14186,5.04564
379,48.88515,5.04502
380,53.47000,5.04030
381,58.17797,5.04308
382,-48.96580,5.08713
383,-47.84178,5.07879
384,-53.17250,5.07550
385,-53.19631,5.08210
386,-46.65591,5.09644
387,60.75152,5.05770
388,56.71054,5.06510
389,56.22288,5.05948
390,42.01079,5.06441
391,-65.67202,5.06332
392,-60.94329,5.06851
393,46.86576,5.05365
394,52.61234,5.05427
395,46.89378,5.06371
396,-48.34695,5.03471
397,-54.62063,5.03876
398,-51.52954,5.03323
399,-46.75006,5.02893
400,8.56812,4.99795
401,11.43097,4.99404
402,4.47217,4.99472
403,3.70775,4.99792
404,-33.52780,5.01360
405,-33.94011,5.02175
406,-28.32746,5.00419
407,-34.21137,5.01098
408,-38.44407,5.01968
409,-69.90294,5.05904
410,-67.57668,5.06081
411,21.37205,4.99401
412,33.62558,5.00813
413,-56.45131,5.03439
414,-52.03124,5.02977
415,-2.14256,4.97292
416,1.67553,4.95133
417,75.67928,5.05426
418,51.00962,5.03453
419,53.75152,5.03085
420,41.29012,5.01547
421,30.16698,5.00296
422,29.00787,5.00206
423,34.98562,5.00962
424,35.31238,5.01234
425,56.54956,5.03582
426,59.37531,5.04053
427,62.23621,5.03674
428,39.73208,5.01279
429,43.10872,5.01567
430,-57.24251,5.07182
431,-49.44986,5.02164
432,35.61003,5.01758
433,40.82235,5.02091
434,40.53951,5.02589
435,-6.85912,4.99660
436,-1.01347,4.99695
437,46.32474,5.02835
438,52.81059,5.03395
439,48.86616,5.03639
440,43.12846,5.03537
441,42.06746,5.11339
442,46.47700,5.09357
443,52.00394,5.02892
444,55.53535,5.02800
445,58.09298,5.03220
446,5.05466,4.99048
447,-0.80361,4.99109
448,-13.58837,4.99485
449,-7.77773,4.99061
450,-18.87569,4.99702
451,-72.11731,5.04793
452,62.88987,5.06328
453,56.05436,5.02866
454,58.78763,5.03161
455,-35.72894,5.01101
456,-30.30003,5.00367
457,-32.54820,5.00686
458,-49.66807,5.09087
459,-68.69567,5.04428
460,-37.96945,5.01288
461,33.73019,5.02278
462,28.70691,5.00823
463,-28.09865,5.00495
464,-27.08694,4.99986
465,-24.19744,4.99436
466,69.64142,5.05754
467,72.68007,5.05669
468,42.63163,5.04845
469,37.94163,5.03758
470,37.05145,5.05247
471,-2.07088,4.98445
472,49.00079,5.03922
473,51.97784,5.04437
474,16.47361,4.99924
