,H,Mu
0,5.08634,1.00000
1,5.07595,1.00000
2,5.08710,1.00000
3,5.07762,1.00000
4,5.04137,1.00000
5,5.04604,1.00000
6,5.07314,1.00000
7,3.94969,1.00000
8,3.94682,1.00000
9,5.05107,1.00000
10,5.04966,1.00000
11,5.03074,1.00000
12,5.02967,1.00000
13,5.05692,1.00000
14,5.05425,1.00000
15,5.05358,1.00000
16,5.01796,1.00000
17,5.01947,1.00000
18,5.06001,1.00000
19,5.06440,1.00000
20,5.06680,1.00000
21,5.05929,1.00000
22,4.98083,1.00000
23,4.98814,1.00000
24,5.03307,1.00000
25,5.06155,1.00000
26,4.08335,1.00000
27,4.01341,1.00000
28,5.05161,1.00000
29,5.05006,1.00000
30,5.01083,1.00000
31,5.01225,1.00000
32,5.04860,1.00000
33,5.04725,1.00000
34,5.06325,1.00000
35,5.07306,1.00000
36,5.04446,1.00000
37,5.05645,1.00000
38,4.97019,1.00000
39,4.96698,1.00000
40,4.99588,1.00000
41,5.00754,1.00000
42,5.00629,1.00000
43,5.02139,1.00000
44,5.02362,1.00000
45,5.02378,1.00000
46,5.06425,1.00000
47,5.06569,1.00000
48,5.06362,1.00000
49,5.05806,1.00000
50,5.05659,1.00000
51,4.95308,1.00000
52,4.97014,1.00000
53,5.00046,1.00000
54,5.00677,1.00000
55,4.98572,1.00000
56,4.98425,1.00000
57,5.09699,1.00000
58,5.09630,1.00000
59,4.97487,1.00000
60,4.97180,1.00000
61,4.97768,1.00000
62,4.97527,1.00000
63,4.97942,1.00000
64,4.98470,1.00000
65,5.02061,1.00000
66,5.02237,1.00000
67,5.10019,1.00000
68,5.08820,1.00000
69,5.06513,1.00000
70,5.07250,1.00000
71,5.05668,1.00000
72,5.05635,1.00000
73,5.04178,1.00000
74,5.04463,1.00000
75,5.05734,1.00000
76,5.05555,1.00000
77,5.01040,1.00000
78,5.00327,1.00000
79,4.98669,1.00000
80,4.98214,1.00000
81,5.01527,1.00000
82,5.00156,1.00000
83,5.03672,1.00000
84,5.06660,1.00000
85,5.14830,1.00000
86,5.61872,1.00000
87,5.67262,1.00000
88,4.18764,1.00000
89,4.18111,1.00000
90,5.01466,1.00000
91,5.01008,1.00000
92,5.00095,1.00000
93,4.99822,1.00000
94,5.06273,1.00000
95,5.05924,1.00000
96,5.01512,1.00000
97,5.01908,1.00000
98,5.03961,1.00000
99,5.04558,1.00000
100,5.05865,1.00000
101,5.06051,1.00000
102,5.04091,1.00000
103,5.04470,1.00000
104,5.05007,1.00000
105,5.00270,1.00000
106,4.99893,1.00000
107,5.00661,1.00000
108,5.00096,1.00000
109,5.05151,1.00000
110,5.05634,1.00000
111,5.05112,1.00000
112,5.05301,1.00000
113,5.07572,1.00000
114,5.06677,1.00000
115,5.05100,1.00000
116,5.04585,1.00000
117,4.97935,1.00000
118,4.97787,1.00000
119,5.06821,1.00000
120,5.06361,1.00000
121,4.98439,1.00000
122,5.00928,1.00000
123,5.00425,1.00000
124,4.98371,1.00000
125,4.98637,1.00000
126,5.06821,1.00000
127,5.07341,1.00000
128,5.05053,1.00000
129,5.06337,1.00000
130,5.06505,1.00000
131,5.05201,1.00000
132,5.05175,1.00000
133,5.03239,1.00000
134,5.03600,1.00000
135,5.03247,1.00000
136,5.00395,1.00000
137,5.01164,1.00000
138,5.05289,1.00000
139,6.05946,1.00000
140,6.08545,1.00000
141,4.72157,1.00000
142,4.70701,1.00000
143,5.97691,1.00000
144,6.04743,1.00000
