,H,Mu
0,5.05042,1.00000
1,5.05324,1.00000
2,5.09048,1.00000
3,5.08759,1.00000
4,5.05016,1.00000
5,5.03795,1.00000
6,4.97489,1.00000
7,6.40139,1.00000
8,6.43357,1.00000
9,6.36540,1.00000
10,6.40442,1.00000
11,5.78022,1.00000
12,5.94347,1.00000
13,5.85014,1.00000
14,6.77393,1.00000
15,6.75506,1.00000
16,5.75210,1.00000
17,5.70858,1.00000
18,6.73313,1.00000
19,6.74799,1.00000
20,6.78606,1.00000
21,6.73324,1.00000
22,6.69479,1.00000
23,3.64601,1.00000
24,3.61518,1.00000
25,4.61220,1.00000
26,4.53948,1.00000
27,2.97843,1.00000
28,2.92999,1.00000
29,4.31133,1.00000
30,4.30595,1.00000
31,6.71960,1.00000
32,6.75056,1.00000
33,7.37765,1.00000
34,7.41399,1.00000
35,6.62844,1.00000
36,6.68186,1.00000
37,3.15243,1.00000
38,3.11962,1.00000
39,7.22126,1.00000
40,7.25971,1.00000
41,3.77781,1.00000
42,3.85719,1.00000
43,5.98565,1.00000
44,5.92044,1.00000
45,5.45066,1.00000
46,5.46515,1.00000
47,4.17835,1.00000
48,4.21999,1.00000
49,5.08847,1.00000
50,5.08542,1.00000
51,5.05519,1.00000
52,5.05961,1.00000
53,5.06405,1.00000
54,5.06133,1.00000
55,5.05607,1.00000
56,4.92710,1.00000
57,4.90359,1.00000
58,5.10045,1.00000
59,5.10898,1.00000
60,5.09346,1.00000
61,5.09604,1.00000
62,4.93496,1.00000
63,4.92639,1.00000
64,5.70660,1.00000
65,5.81256,1.00000
66,3.88958,1.00000
67,3.75207,1.00000
68,3.86699,1.00000
69,3.47951,1.00000
70,3.54801,1.00000
71,6.39352,1.00000
72,6.23934,1.00000
73,6.30618,1.00000
74,2.66471,1.00000
75,2.76614,1.00000
76,6.49937,1.00000
77,6.43338,1.00000
78,5.80927,1.00000
79,5.82432,1.00000
80,3.74816,1.00000
81,3.82536,1.00000
82,3.89401,1.00000
83,3.94929,1.00000
84,3.90787,1.00000
85,6.90692,1.00000
86,6.90252,1.00000
87,6.85365,1.00000
88,4.24913,1.00000
89,4.26691,1.00000
90,4.31679,1.00000
91,3.20345,1.00000
92,3.28515,1.00000
93,6.67946,1.00000
94,6.67212,1.00000
95,5.80327,1.00000
96,5.83167,1.00000
97,7.05422,1.00000
98,6.99816,1.00000
99,7.02110,1.00000
100,7.36344,1.00000
101,7.39561,1.00000
102,7.41828,1.00000
103,3.42521,1.00000
104,3.51347,1.00000
105,4.93400,1.00000
106,4.87800,1.00000
107,5.03029,1.00000
108,5.08084,1.00000
109,6.65731,1.00000
110,6.63769,1.00000
111,4.99597,1.00000
112,5.05664,1.00000
113,5.90470,1.00000
114,5.85838,1.00000
115,7.39133,1.00000
116,7.38312,1.00000
117,7.38243,1.00000
118,7.38073,1.00000
119,7.32848,1.00000
120,7.28498,1.00000
121,2.95034,1.00000
122,2.91866,1.00000
123,3.17921,1.00000
124,3.18331,1.00000
125,5.21165,1.00000
126,5.15840,1.00000
127,4.38698,1.00000
128,5.69284,1.00000
129,5.63841,1.00000
130,4.75279,1.00000
131,4.76820,1.00000
132,7.37395,1.00000
133,7.42065,1.00000
134,7.04436,1.00000
135,3.53054,1.00000
136,6.92614,1.00000
137,6.93467,1.00000
138,4.47782,1.00000
139,4.52684,1.00000
140,3.67308,1.00000
141,3.59870,1.00000
142,7.26564,1.00000
143,7.24567,1.00000
144,7.34208,1.00000
145,7.33758,1.00000
146,3.87458,1.00000
147,3.96698,1.00000
148,6.93192,1.00000
149,7.00086,1.00000
150,3.18270,1.00000
151,3.27801,1.00000
152,5.85690,1.00000
153,5.74894,1.00000
154,6.70766,1.00000
155,6.89078,1.00000
156,6.79680,1.00000
157,6.37692,1.00000
158,6.50141,1.00000
159,6.66822,1.00000
160,6.62514,1.00000
161,6.40491,1.00000
162,6.54268,1.00000
163,4.90557,1.00000
164,4.74443,1.00000
165,5.66471,1.00000
166,5.77609,1.00000
167,5.09399,1.00000
168,5.09871,1.00000
169,5.06469,1.00000
170,5.05729,1.00000
171,5.14087,1.00000
172,5.15813,1.00000
173,4.98812,1.00000
174,4.98222,1.00000
175,4.98848,1.00000
176,5.02987,1.00000
177,5.02619,1.00000
178,5.09564,1.00000
179,5.09360,1.00000
180,5.18995,1.00000
181,5.19189,1.00000
182,5.16173,1.00000
183,5.18471,1.00000
184,4.94043,1.00000
185,4.91697,1.00000
186,4.96107,1.00000
187,4.96476,1.00000
188,4.93378,1.00000
189,4.92752,1.00000
190,4.88633,1.00000
191,4.91773,1.00000
192,5.06352,1.00000
193,5.07065,1.00000
194,4.92580,1.00000
195,4.92810,1.00000
196,5.17036,1.00000
197,4.96835,1.00000
198,5.33898,1.00000
199,4.59858,1.00000
200,4.62565,1.00000
201,5.66232,1.00000
202,5.51598,1.00000
203,5.53121,1.00000
204,5.51404,1.00000
205,5.39732,1.00000
206,3.95175,1.00000
207,4.00065,1.00000
208,5.89654,1.00000
209,5.93984,1.00000
210,5.79474,1.00000
211,3.94755,1.00000
212,3.78145,1.00000
213,6.25824,1.00000
214,5.20167,1.00000
215,4.62357,1.00000
216,4.59473,1.00000
217,4.46037,1.00000
218,4.46192,1.00000
219,3.92682,1.00000
220,3.90190,1.00000
221,6.29063,1.00000
222,6.31212,1.00000
223,6.18226,1.00000
224,6.11842,1.00000
225,6.03123,1.00000
226,6.53167,1.00000
227,6.57082,1.00000
228,6.43003,1.00000
229,6.45329,1.00000
230,5.04739,1.00000
231,5.14184,1.00000
232,2.89875,1.00000
233,2.98345,1.00000
234,2.85206,1.00000
235,6.78532,1.00000
236,6.79231,1.00000
237,7.04945,1.00000
238,7.01226,1.00000
239,6.73764,1.00000
240,6.77345,1.00000
241,2.89782,1.00000
242,6.98666,1.00000
243,3.49410,1.00000
244,3.63330,1.00000
245,5.97144,1.00000
246,6.06495,1.00000
247,2.72064,1.00000
248,2.79411,1.00000
249,7.03559,1.00000
250,7.05343,1.00000
251,4.46229,1.00000
252,4.46898,1.00000
253,6.12156,1.00000
254,6.11889,1.00000
255,6.38852,1.00000
256,6.44911,1.00000
257,3.65405,1.00000
258,3.65726,1.00000
259,4.15137,1.00000
260,4.10415,1.00000
261,4.69409,1.00000
262,4.62119,1.00000
263,6.93937,1.00000
264,6.85492,1.00000
265,5.24276,1.00000
266,5.19801,1.00000
267,7.15550,1.00000
268,7.08392,1.00000
269,6.43262,1.00000
270,6.40655,1.00000
271,6.44580,1.00000
272,7.33499,1.00000
273,7.25801,1.00000
274,6.81190,1.00000
275,6.77334,1.00000
276,3.45772,1.00000
277,3.45388,1.00000
278,3.52843,1.00000
279,7.06552,1.00000
280,7.09982,1.00000
281,3.02881,1.00000
282,3.11464,1.00000
283,3.46672,1.00000
284,3.38973,1.00000
285,3.42553,1.00000
286,3.88323,1.00000
287,3.88890,1.00000
288,3.18364,1.00000
289,3.09025,1.00000
290,7.31002,1.00000
291,7.26955,1.00000
292,7.37950,1.00000
293,7.37744,1.00000
294,7.29199,1.00000
295,7.23994,1.00000
296,4.56444,1.00000
297,4.58019,1.00000
298,3.68318,1.00000
299,3.75500,1.00000
300,6.95226,1.00000
301,6.98183,1.00000
302,7.33259,1.00000
303,7.35416,1.00000
304,6.88486,1.00000
305,5.48508,1.00000
306,5.47720,1.00000
307,6.72449,1.00000
308,6.70077,1.00000
309,2.87339,1.00000
310,2.86888,1.00000
311,2.80152,1.00000
312,6.39544,1.00000
313,6.43292,1.00000
314,7.14610,1.00000
315,7.09229,1.00000
316,7.33562,1.00000
317,7.33497,1.00000
318,3.61231,1.00000
319,3.61346,1.00000
320,2.56916,1.00000
321,2.58438,1.00000
322,5.68846,1.00000
323,5.72596,1.00000
324,5.25417,1.00000
325,5.20242,1.00000
326,3.81160,1.00000
327,3.78311,1.00000
328,6.94037,1.00000
329,6.90649,1.00000
330,4.86707,1.00000
331,4.90457,1.00000
332,2.92838,1.00000
333,2.90748,1.00000
334,5.27047,1.00000
335,5.29126,1.00000
336,4.74623,1.00000
337,4.73788,1.00000
338,7.33960,1.00000
339,7.32938,1.00000
340,3.04462,1.00000
341,2.98011,1.00000
342,5.09070,1.00000
343,5.12818,1.00000
344,4.40936,1.00000
345,4.36821,1.00000
346,3.91444,1.00000
347,3.98343,1.00000
348,3.09592,1.00000
349,3.06702,1.00000
350,6.69564,1.00000
351,6.38543,1.00000
352,6.36802,1.00000
353,7.15960,1.00000
354,7.18169,1.00000
355,2.33858,1.00000
356,2.27878,1.00000
357,2.30845,1.00000
358,2.23180,1.00000
359,5.86823,1.00000
360,5.02720,1.00000
361,5.02109,1.00000
362,6.64489,1.00000
363,3.53881,1.00000
364,3.60220,1.00000
365,6.91320,1.00000
366,6.87969,1.00000
367,3.06263,1.00000
368,3.12006,1.00000
369,7.21266,1.00000
370,7.22880,1.00000
371,7.01615,1.00000
372,7.02437,1.00000
373,5.95795,1.00000
374,5.95740,1.00000
