,H,Mu
0,5.01682,1.00000
1,5.56754,1.00000
2,5.32451,1.00000
3,5.22797,1.00000
4,5.23079,1.00000
5,5.40628,1.00000
6,5.50447,1.00000
7,3.93900,1.00000
8,3.94425,1.00000
9,4.84939,1.00000
10,4.95550,1.00000
11,4.94619,1.00000
12,4.37741,1.00000
13,4.39020,1.00000
14,6.42235,1.00000
15,6.35658,1.00000
16,6.33910,1.00000
17,5.43140,1.00000
18,5.40919,1.00000
19,3.95691,1.00000
20,3.95034,1.00000
21,5.90690,1.00000
22,5.91049,1.00000
23,3.02248,1.00000
24,3.07348,1.00000
25,3.89186,1.00000
26,3.86399,1.00000
27,2.95053,1.00000
28,2.93791,1.00000
29,7.19356,1.00000
30,7.19776,1.00000
31,4.69476,1.00000
32,4.72701,1.00000
33,6.70441,1.00000
34,6.72563,1.00000
35,2.96365,1.00000
36,2.95521,1.00000
37,5.80012,1.00000
38,5.81748,1.00000
39,6.21385,1.00000
40,6.28178,1.00000
41,5.49917,1.00000
42,5.48614,1.00000
43,6.14171,1.00000
44,6.20630,1.00000
45,6.65086,1.00000
46,6.55614,1.00000
47,4.91705,1.00000
48,6.00863,1.00000
49,5.94293,1.00000
50,5.59741,1.00000
51,5.59642,1.00000
52,4.72948,1.00000
53,4.83002,1.00000
54,4.52415,1.00000
55,4.58074,1.00000
56,5.93559,1.00000
57,5.81411,1.00000
58,5.82757,1.00000
59,4.73332,1.00000
60,4.84872,1.00000
61,4.46430,1.00000
62,4.58729,1.00000
63,6.14864,1.00000
64,6.11618,1.00000
65,6.12740,1.00000
66,5.17251,1.00000
67,3.75181,1.00000
68,3.77711,1.00000
69,5.29068,1.00000
70,5.33194,1.00000
71,5.40774,1.00000
72,5.49997,1.00000
73,6.46336,1.00000
74,5.78529,1.00000
75,5.77247,1.00000
76,5.83102,1.00000
77,5.89646,1.00000
78,6.66359,1.00000
79,5.46487,1.00000
80,5.48413,1.00000
81,5.93961,1.00000
82,5.87615,1.00000
83,5.91590,1.00000
84,6.05744,1.00000
85,6.11165,1.00000
86,3.49306,1.00000
87,6.21443,1.00000
88,6.17945,1.00000
89,5.75783,1.00000
90,5.74537,1.00000
91,5.76673,1.00000
92,5.90711,1.00000
93,5.92594,1.00000
94,5.94297,1.00000
95,3.41948,1.00000
96,3.46271,1.00000
97,3.48718,1.00000
98,5.65530,1.00000
99,5.71398,1.00000
100,5.63471,1.00000
101,6.67162,1.00000
102,6.67842,1.00000
103,6.67667,1.00000
104,4.31826,1.00000
105,4.37530,1.00000
106,4.35656,1.00000
107,6.33627,1.00000
108,6.33880,1.00000
109,5.55102,1.00000
110,5.57910,1.00000
111,5.56617,1.00000
112,4.63364,1.00000
113,4.67441,1.00000
114,5.60513,1.00000
115,5.57463,1.00000
116,5.61886,1.00000
117,7.07199,1.00000
118,7.04454,1.00000
119,3.85919,1.00000
120,3.90339,1.00000
121,5.50757,1.00000
122,5.53874,1.00000
123,6.71085,1.00000
