,Fi,H_nodes
256,8.55915,6.55035
257,-6.13570,5.87506
258,-6.39545,5.78343
259,-6.04745,5.77513
260,-6.33203,5.70391
261,-6.22918,5.81525
262,-5.97047,5.91376
263,-5.84554,5.85023
264,-6.28520,5.91173
265,5.63006,5.43219
266,5.83898,5.45857
267,5.78890,5.52348
268,-5.24331,5.94795
269,-5.16658,5.88801
270,-5.04769,5.93984
271,-5.34117,5.86057
272,-5.49431,5.89131
273,-5.60470,6.07525
274,-5.86644,6.04555
275,-5.69293,6.12780
276,-5.95152,6.10711
277,-1.41543,3.43203
278,-1.53256,3.52456
279,-1.32400,3.44886
280,-5.90067,6.24298
281,-5.74412,6.24542
282,-6.00153,6.17516
283,-5.74708,6.17480
284,-5.09623,5.70038
285,-4.78062,5.74118
286,-4.89181,5.69257
287,5.74103,5.90474
288,5.60080,5.89334
289,5.56973,5.92881
290,5.68842,5.95350
291,5.86224,5.92604
292,5.83058,5.96722
293,-1.50817,3.39619
294,-1.60305,3.45869
295,-1.57858,3.42762
296,-1.67570,3.48930
297,-1.72578,3.52681
298,-4.79332,5.72553
299,-4.87324,5.64816
300,-4.69866,5.65962
301,-5.00385,5.70650
302,5.69307,5.58745
303,5.68489,5.66197
304,5.46069,5.63217
305,-6.65716,6.69061
306,-6.66920,6.68801
307,-6.83802,6.66307
308,-6.83504,6.65931
309,-6.79608,6.66861
310,-6.62161,6.70032
311,-2.91698,4.36230
312,-2.95447,4.33672
313,-2.85354,4.30999
314,-3.02013,4.39957
315,-3.08862,4.37506
316,-5.44650,6.35348
317,4.73246,5.55322
318,4.83325,5.54311
319,4.78704,5.57597
320,4.88335,5.58398
321,4.98543,5.56690
322,3.21004,4.63169
323,3.28168,4.66082
324,3.32325,4.63969
325,3.40514,4.68480
326,4.81653,5.59389
327,4.84453,5.62074
328,4.94294,5.60789
329,4.99331,5.56846
330,4.88420,5.57767
331,4.75566,5.17621
332,6.36573,7.07700
333,6.27021,7.09028
334,6.43562,7.03515
335,6.28753,7.05738
336,1.91209,3.86470
337,1.92722,3.88653
338,1.84817,3.84414
339,4.68286,5.50644
340,4.73876,5.53381
341,4.81339,5.50818
342,4.88538,5.54965
343,-6.26364,6.69044
344,-6.19921,6.69914
345,-6.11770,6.71845
346,-6.32744,6.67004
347,0.23427,2.99101
348,0.24525,3.03374
349,4.26316,5.25881
350,4.35996,5.28097
351,4.28988,5.29064
352,4.36420,5.25224
353,-5.73201,6.57661
354,-5.63526,6.61297
355,-5.59518,6.60055
356,-5.50583,6.14481
