,H,Mu
0,5.05785,1.00000
1,5.06112,1.00000
2,5.10425,1.00000
3,5.10090,1.00000
4,5.05752,1.00000
5,4.96575,1.00000
6,4.88606,1.00000
7,6.75355,1.00000
8,6.80248,1.00000
9,6.69081,1.00000
10,6.75385,1.00000
11,5.84853,1.00000
12,5.90298,1.00000
13,5.79554,1.00000
14,7.20225,1.00000
15,7.15473,1.00000
16,5.59640,1.00000
17,5.56790,1.00000
18,7.06902,1.00000
19,7.07650,1.00000
20,7.14629,1.00000
21,7.06617,1.00000
22,6.99649,1.00000
23,3.36637,1.00000
24,3.33846,1.00000
25,4.25683,1.00000
26,4.17973,1.00000
27,2.82652,1.00000
28,2.77696,1.00000
29,3.96455,1.00000
30,3.96480,1.00000
31,7.02856,1.00000
32,7.07999,1.00000
33,8.29307,1.00000
34,8.37864,1.00000
35,6.89162,1.00000
36,6.96891,1.00000
37,2.96002,1.00000
38,2.92329,1.00000
39,7.97862,1.00000
40,8.05147,1.00000
41,3.50113,1.00000
42,3.57542,1.00000
43,5.93016,1.00000
44,5.84213,1.00000
45,5.47091,1.00000
46,5.50022,1.00000
47,4.09636,1.00000
48,4.14485,1.00000
49,5.10182,1.00000
50,5.09831,1.00000
51,5.06338,1.00000
52,5.06849,1.00000
53,5.07354,1.00000
54,5.07044,1.00000
55,5.06435,1.00000
56,4.91692,1.00000
57,4.89019,1.00000
58,5.11566,1.00000
59,5.12554,1.00000
60,5.10758,1.00000
61,5.11056,1.00000
62,4.92379,1.00000
63,4.91510,1.00000
64,5.80065,1.00000
65,5.93600,1.00000
66,3.79206,1.00000
67,3.66065,1.00000
68,3.77866,1.00000
69,3.39901,1.00000
70,3.46429,1.00000
71,6.69492,1.00000
72,6.38789,1.00000
73,6.46002,1.00000
74,2.62715,1.00000
75,2.71230,1.00000
76,6.70536,1.00000
77,6.60484,1.00000
78,5.68704,1.00000
79,5.73354,1.00000
80,3.49182,1.00000
81,3.55547,1.00000
82,3.58523,1.00000
83,3.65142,1.00000
84,3.61324,1.00000
85,7.38392,1.00000
86,7.36110,1.00000
87,7.29873,1.00000
88,3.91814,1.00000
89,3.92648,1.00000
90,3.98793,1.00000
91,3.00789,1.00000
92,3.08664,1.00000
93,6.98774,1.00000
94,6.96085,1.00000
95,5.66708,1.00000
96,5.68745,1.00000
97,7.62516,1.00000
98,7.52599,1.00000
99,7.57659,1.00000
100,8.26260,1.00000
101,8.33067,1.00000
102,8.38249,1.00000
103,3.18593,1.00000
104,3.27170,1.00000
105,4.61610,1.00000
106,4.56274,1.00000
107,4.72036,1.00000
108,4.78990,1.00000
109,6.93214,1.00000
110,6.91646,1.00000
111,4.67990,1.00000
112,4.74602,1.00000
113,5.80025,1.00000
114,5.73344,1.00000
115,8.31306,1.00000
116,8.29665,1.00000
117,8.30288,1.00000
118,8.29817,1.00000
119,8.19588,1.00000
