,H,Mu
0,4.99541,1.00000
1,4.99769,1.00000
2,4.99792,1.00000
3,5.03537,1.00000
4,5.03685,1.00000
5,4.13913,1.00000
6,4.22446,1.00000
7,5.88157,1.00000
8,5.82519,1.00000
9,4.05837,1.00000
10,4.04571,1.00000
11,3.75451,1.00000
12,3.73427,1.00000
13,3.82315,1.00000
14,3.86037,1.00000
15,5.96559,1.00000
16,5.96974,1.00000
17,3.43216,1.00000
18,3.46637,1.00000
19,3.46441,1.00000
20,5.03138,1.00000
21,5.03783,1.00000
22,3.46908,1.00000
23,3.52300,1.00000
24,5.65545,1.00000
25,5.65611,1.00000
26,5.62315,1.00000
27,4.42022,1.00000
28,4.36794,1.00000
29,4.37281,1.00000
30,6.23781,1.00000
31,6.23996,1.00000
32,6.21566,1.00000
33,6.19783,1.00000
34,6.17115,1.00000
35,6.18531,1.00000
36,5.12104,1.00000
37,5.11479,1.00000
38,3.64080,1.00000
39,3.68870,1.00000
40,5.41372,1.00000
41,5.44571,1.00000
42,6.26404,1.00000
43,6.28184,1.00000
44,6.28055,1.00000
45,3.34123,1.00000
46,3.29606,1.00000
47,5.65179,1.00000
48,5.65126,1.00000
49,5.70515,1.00000
50,5.72212,1.00000
51,6.15846,1.00000
52,6.14923,1.00000
53,5.20748,1.00000
54,5.25552,1.00000
55,6.02590,1.00000
56,6.00083,1.00000
57,3.63668,1.00000
58,3.54839,1.00000
59,4.95269,1.00000
60,4.88465,1.00000
61,4.33284,1.00000
62,4.27322,1.00000
63,4.34411,1.00000
64,4.39645,1.00000
65,5.00798,1.00000
66,5.00453,1.00000
67,5.02100,1.00000
68,5.02434,1.00000
69,5.02532,1.00000
70,5.02840,1.00000
71,4.99922,1.00000
72,5.00094,1.00000
73,4.99390,1.00000
74,4.99640,1.00000
75,4.99732,1.00000
76,5.02713,1.00000
77,5.02569,1.00000
78,5.03136,1.00000
79,5.03509,1.00000
80,5.05227,1.00000
81,5.04419,1.00000
82,5.01094,1.00000
83,5.00972,1.00000
84,5.02788,1.00000
85,5.02916,1.00000
86,5.05004,1.00000
87,5.04536,1.00000
88,5.12118,1.00000
89,5.10136,1.00000
90,4.99345,1.00000
91,4.99182,1.00000
92,4.97482,1.00000
93,5.14617,1.00000
94,5.16533,1.00000
95,5.13425,1.00000
96,5.20393,1.00000
97,5.13510,1.00000
98,5.15069,1.00000
99,4.52260,1.00000
100,4.53730,1.00000
101,4.58167,1.00000
102,5.30381,1.00000
103,5.30079,1.00000
104,5.23196,1.00000
105,4.83150,1.00000
106,4.84355,1.00000
107,5.62139,1.00000
108,5.64050,1.00000
109,5.49654,1.00000
110,5.51669,1.00000
111,5.78003,1.00000
112,5.78715,1.00000
113,4.72316,1.00000
114,4.75038,1.00000
115,5.86498,1.00000
116,5.84363,1.00000
117,6.08599,1.00000
118,6.05539,1.00000
119,4.29900,1.00000
120,4.33175,1.00000
121,4.38286,1.00000
122,4.96121,1.00000
123,4.97953,1.00000
124,6.05289,1.00000
125,6.05732,1.00000
126,5.95557,1.00000
127,6.16166,1.00000
128,6.12881,1.00000
129,5.41993,1.00000
130,5.37482,1.00000
131,5.05210,1.00000
132,5.98953,1.00000
133,5.98392,1.00000
134,5.96170,1.00000
135,3.35022,1.00000
136,3.37601,1.00000
137,3.39368,1.00000
138,3.42288,1.00000
139,5.09214,1.00000
140,5.15095,1.00000
141,6.05003,1.00000
142,6.04925,1.00000
143,6.05811,1.00000
144,6.25175,1.00000
145,6.22654,1.00000
146,6.18439,1.00000
147,6.19067,1.00000
148,6.04519,1.00000
149,6.04506,1.00000
150,6.03975,1.00000
151,6.21706,1.00000
152,6.19343,1.00000
153,6.21789,1.00000
154,6.18151,1.00000
155,6.18247,1.00000
156,6.18882,1.00000
157,4.59038,1.00000
158,4.59140,1.00000
159,3.40833,1.00000
160,3.42825,1.00000
161,3.42062,1.00000
162,4.26278,1.00000
163,4.26724,1.00000
164,4.27876,1.00000
165,5.08169,1.00000
166,6.25976,1.00000
167,6.26429,1.00000
168,6.11621,1.00000
169,6.11883,1.00000
170,5.71946,1.00000
171,5.69963,1.00000
172,6.21552,1.00000
173,6.22029,1.00000
174,5.63401,1.00000
175,5.63449,1.00000
176,3.19539,1.00000
177,3.22307,1.00000
178,6.15416,1.00000
179,3.33387,1.00000
180,3.33113,1.00000
181,6.22146,1.00000
182,6.22467,1.00000
183,5.45213,1.00000
184,6.18853,1.00000
185,6.18339,1.00000
186,3.15282,1.00000
187,3.10061,1.00000
188,6.25669,1.00000
189,6.24686,1.00000
190,6.21910,1.00000
191,6.22794,1.00000
192,5.47329,1.00000
193,5.67129,1.00000
194,5.68124,1.00000
195,3.17242,1.00000
196,3.14947,1.00000
197,5.69477,1.00000
198,5.68991,1.00000
199,3.67412,1.00000
200,3.64609,1.00000
201,6.02410,1.00000
202,6.02812,1.00000
203,5.38349,1.00000
204,6.17038,1.00000
205,6.16131,1.00000
206,4.44095,1.00000
207,4.46394,1.00000
208,6.22966,1.00000
209,6.21378,1.00000
210,3.43584,1.00000
211,3.42018,1.00000
212,3.70983,1.00000
213,3.72345,1.00000
214,6.04886,1.00000
215,6.04765,1.00000
216,5.18211,1.00000
217,5.22767,1.00000
218,6.18213,1.00000
219,6.15972,1.00000
220,6.18548,1.00000
221,6.14559,1.00000
222,5.95139,1.00000
223,5.92671,1.00000
224,3.66991,1.00000
225,3.65513,1.00000
226,4.74596,1.00000
227,4.81503,1.00000
228,3.74153,1.00000
229,3.64787,1.00000
230,3.85322,1.00000
231,3.78942,1.00000
232,4.79478,1.00000
233,4.83851,1.00000
234,5.51431,1.00000
235,5.46042,1.00000
236,4.91237,1.00000
237,4.95976,1.00000
238,5.90535,1.00000
239,5.85243,1.00000
240,4.25896,1.00000
241,4.44499,1.00000
242,4.37813,1.00000
243,4.69403,1.00000
244,4.70497,1.00000
245,4.86307,1.00000
246,4.78909,1.00000
247,4.93729,1.00000
248,4.94688,1.00000
249,5.04183,1.00000
250,5.03961,1.00000
251,5.00604,1.00000
252,5.00361,1.00000
253,5.10646,1.00000
254,5.09485,1.00000
255,5.07515,1.00000
256,5.07446,1.00000
