,Fi,H_nodes
0,17.99608,5.00215
1,22.90372,5.00451
2,27.71913,5.00667
3,32.42293,5.00897
4,36.99617,5.01195
5,41.42044,5.01438
6,45.67793,5.01726
7,49.75149,5.02023
8,53.62471,5.02362
9,57.28201,5.02647
10,60.70865,5.03007
11,63.89084,5.03305
12,66.81577,5.03586
13,69.47165,5.03792
14,71.84779,5.04058
15,73.93463,5.04271
16,75.72376,5.04416
17,77.20797,5.04562
18,78.38130,5.04714
19,79.23901,5.04769
20,79.77766,5.04819
21,79.99507,5.04796
22,79.89036,5.04769
23,79.46397,5.04687
24,78.71760,5.04573
25,77.65427,5.04416
26,76.27825,5.04251
27,74.59508,5.04040
28,72.61155,5.03766
29,70.33563,5.03557
30,67.77650,5.03227
31,64.94445,5.02881
32,61.85090,5.02649
33,58.50830,5.02317
34,54.93010,5.01987
35,51.13072,5.01713
36,47.12545,5.01402
37,42.93043,5.01194
38,38.56254,5.00951
39,34.03937,5.00664
40,29.37914,5.00431
41,24.60061,5.00294
42,19.72302,5.00134
43,14.76601,4.99980
44,9.74955,4.99957
45,4.69383,4.99926
46,-0.38080,4.99909
47,-5.45389,4.99998
48,-10.50502,5.00043
49,-15.51384,5.00169
50,-20.46020,5.00338
51,-25.32418,5.00532
52,-30.08618,5.00794
53,-34.72704,5.01036
54,-39.22806,5.01287
55,-43.57112,5.01576
56,-47.73874,5.01905
57,-51.71413,5.02238
58,-55.48129,5.02518
59,-59.02505,5.02820
60,-62.33113,5.03115
61,-65.38622,5.03436
62,-68.17803,5.03716
63,-70.69531,5.03950
64,-72.92792,5.04141
65,-74.86688,5.04330
66,-76.50438,5.04521
67,-77.83382,5.04662
68,-78.84985,5.04726
69,-79.54838,5.04771
70,-79.92660,5.04863
71,-79.98298,5.04767
72,-79.71730,5.04765
73,-79.13063,5.04615
74,-78.22532,5.04465
75,-77.00503,5.04294
76,-75.47466,5.04117
77,-73.64039,5.03879
78,-71.50959,5.03617
79,-69.09085,5.03412
80,-66.39390,5.03101
81,-63.42961,5.02803
82,-60.20991,5.02487
83,-56.74777,5.02135
84,-53.05712,5.01834
85,-49.15283,5.01574
86,-45.05062,5.01225
87,-40.76701,5.01056
88,-36.31924,5.00798
89,-31.72523,5.00536
90,-27.00347,5.00387
91,-22.17298,5.00188
92,-17.25320,5.00041
93,-12.26395,4.99995
94,-7.22532,4.99918
95,-2.15760,4.99936
96,2.91881,4.99915
97,7.98347,5.00038
98,13.01598,5.00192
99,-3.24761,4.99498
100,1.15110,4.99508
101,-3.08433,4.99751
102,1.86966,4.99812
103,-57.52581,5.03564
104,-61.21193,5.03459
105,-60.26896,5.03781
106,-64.04038,5.03712
107,-2.03697,4.17658
108,-1.37242,4.10083
109,-1.65821,4.05265
110,-1.59202,4.20306
111,-2.19434,4.26345
112,-10.61457,5.84599
113,-10.00430,5.90943
114,-10.37755,5.86953
115,-11.07575,5.80690
116,-1.84862,3.99557
117,-2.06638,4.00854
118,-2.31683,4.08488
119,-2.21812,4.11507
120,1.20834,3.78296
121,0.94486,3.66402
122,0.96849,3.74785
123,1.11521,3.69704
124,1.32038,3.77582
125,-1.61886,3.85498
126,-1.46296,3.79329
127,-1.65078,3.87935
128,-1.45644,3.82781
129,-7.86455,5.99197
130,-8.10105,5.95628
131,-7.78189,5.97891
132,-7.98716,5.94726
133,0.99390,3.43365
134,1.01081,3.47909
135,0.92262,3.42199
136,0.88249,3.43879
137,0.93802,3.50667
138,-3.87060,5.01238
139,-3.99402,4.99149
140,-4.06449,5.04496
141,-3.92101,5.08235
142,1.16105,3.51622
143,1.07508,3.45058
144,1.16334,3.48771
145,1.25499,3.53982
146,4.69770,5.66025
147,4.80088,5.63401
148,4.79813,5.67149
149,4.90659,5.65717
150,4.98275,5.62170
151,-2.47999,4.42969
152,-2.45632,4.38891
153,-2.55908,4.43544
154,-2.40837,4.39438
155,-2.35867,4.36319
156,-2.36878,4.33257
