100
  1.000000000000000e+01   0.000000000000000e+00   0.000000000000000e+00
  9.979866764718844e+00   6.342391965656451e-01   0.000000000000000e+00
  9.919548128307953e+00   1.265924535737493e+00   0.000000000000000e+00
  9.819286972627067e+00   1.892512443604102e+00   0.000000000000000e+00
  9.679487013963563e+00   2.511479871810792e+00   0.000000000000000e+00
  9.500711177409453e+00   3.120334456984871e+00   0.000000000000000e+00
  9.283679330160727e+00   3.716624556603276e+00   0.000000000000000e+00
  9.029265382866212e+00   4.297949120891716e+00   0.000000000000000e+00
  8.738493770697849e+00   4.861967361004687e+00   0.000000000000000e+00
  8.412535328311812e+00   5.406408174555976e+00   0.000000000000000e+00
  8.052702575310585e+00   5.929079290546405e+00   0.000000000000000e+00
  7.660444431189780e+00   6.427876096865393e+00   0.000000000000000e+00
  7.237340381050702e+00   6.900790114821120e+00   0.000000000000000e+00
  6.785094115571322e+00   7.345917086575334e+00   0.000000000000000e+00
  6.305526670845225e+00   7.761464642917568e+00   0.000000000000000e+00
  5.800569095711982e+00   8.145759520503358e+00   0.000000000000000e+00
  5.272254676105024e+00   8.497254299495143e+00   0.000000000000000e+00
  4.722710747726827e+00   8.814533634475820e+00   0.000000000000000e+00
  4.154150130018865e+00   9.096319953545184e+00   0.000000000000000e+00
  3.568862215918719e+00   9.341478602651067e+00   0.000000000000000e+00
  2.969203753282747e+00   9.549022414440740e+00   0.000000000000000e+00
  2.357589355094273e+00   9.718115683235416e+00   0.000000000000000e+00
  1.736481776669304e+00   9.848077530122080e+00   0.000000000000000e+00
  1.108381999010109e+00   9.938384644612540e+00   0.000000000000000e+00
  4.758191582374218e-01   9.988673391830080e+00   0.000000000000000e+00
 -1.586596383480781e-01   9.998741276738750e+00   0.000000000000000e+00
 -7.924995685678854e-01   9.968547759519424e+00   0.000000000000000e+00
 -1.423148382732852e+00   9.898214418809326e+00   0.000000000000000e+00
 -2.048066680651905e+00   9.788024462147787e+00   0.000000000000000e+00
 -2.664738136900350e+00   9.638421585599421e+00   0.000000000000000e+00
