,H,Mu
0,5.04315,1.00000
1,5.04233,1.00000
2,5.04021,1.00000
3,5.06093,1.00000
4,5.06001,1.00000
5,5.18933,1.00000
6,5.11140,1.00000
7,4.98833,1.00000
8,4.98099,1.00000
9,5.05407,1.00000
10,4.98790,1.00000
11,6.19908,1.00000
12,6.25522,1.00000
13,6.43839,1.00000
14,6.44076,1.00000
15,4.09069,1.00000
16,4.10369,1.00000
17,5.45447,1.00000
18,5.50591,1.00000
19,5.46681,1.00000
20,6.91532,1.00000
21,6.91422,1.00000
22,5.35654,1.00000
23,5.35608,1.00000
24,6.87958,1.00000
25,6.85093,1.00000
26,6.81366,1.00000
27,7.06794,1.00000
28,7.07381,1.00000
29,7.08192,1.00000
30,5.85429,1.00000
31,5.84126,1.00000
32,5.82941,1.00000
33,6.01305,1.00000
34,5.98216,1.00000
35,5.98244,1.00000
36,7.07179,1.00000
37,7.08565,1.00000
38,5.06840,1.00000
39,5.06432,1.00000
40,7.00483,1.00000
41,7.01323,1.00000
42,4.95160,1.00000
43,5.31847,1.00000
44,5.29689,1.00000
45,5.52799,1.00000
46,5.54830,1.00000
47,6.94586,1.00000
48,6.92654,1.00000
49,3.24197,1.00000
50,3.23933,1.00000
51,4.48699,1.00000
52,4.44559,1.00000
53,7.02073,1.00000
54,7.04151,1.00000
55,4.03999,1.00000
56,4.01612,1.00000
57,6.23998,1.00000
58,6.26769,1.00000
59,3.98307,1.00000
60,4.09250,1.00000
61,5.08746,1.00000
62,5.20560,1.00000
63,5.17719,1.00000
64,5.04181,1.00000
65,5.06463,1.00000
66,5.06247,1.00000
67,5.10069,1.00000
68,5.09853,1.00000
69,4.99690,1.00000
70,4.99728,1.00000
71,5.04783,1.00000
72,5.04785,1.00000
73,5.04915,1.00000
74,5.05294,1.00000
75,5.05150,1.00000
76,4.99242,1.00000
77,4.99446,1.00000
78,4.95669,1.00000
79,4.95417,1.00000
80,4.94968,1.00000
81,4.95159,1.00000
82,5.08665,1.00000
83,5.08704,1.00000
84,5.06693,1.00000
85,5.06567,1.00000
86,5.07048,1.00000
87,5.06413,1.00000
88,4.84934,1.00000
89,4.86227,1.00000
90,5.29391,1.00000
91,5.28267,1.00000
92,5.28454,1.00000
93,4.82931,1.00000
94,4.88521,1.00000
95,5.51509,1.00000
96,5.52697,1.00000
97,4.42263,1.00000
98,4.48520,1.00000
99,4.92402,1.00000
100,4.86345,1.00000
101,4.96829,1.00000
102,5.71828,1.00000
103,5.76247,1.00000
104,5.65411,1.00000
105,5.78462,1.00000
106,5.80499,1.00000
107,4.87429,1.00000
108,4.98455,1.00000
109,4.25910,1.00000
110,4.36583,1.00000
111,5.09697,1.00000
112,5.19312,1.00000
113,4.22159,1.00000
114,4.24541,1.00000
115,5.57325,1.00000
116,5.51864,1.00000
117,4.60055,1.00000
118,4.56918,1.00000
119,6.88199,1.00000
120,6.89847,1.00000
121,6.89665,1.00000
122,3.54970,1.00000
123,3.49853,1.00000
124,4.38832,1.00000
125,4.43909,1.00000
126,4.04435,1.00000
127,4.87123,1.00000
128,4.83706,1.00000
129,6.92504,1.00000
130,6.90928,1.00000
131,6.98224,1.00000
132,3.85996,1.00000
133,3.87815,1.00000
134,3.86337,1.00000
135,5.60140,1.00000
136,5.62359,1.00000
137,6.36124,1.00000
138,6.36457,1.00000
139,7.10168,1.00000
140,7.11743,1.00000
141,3.98841,1.00000
142,3.99168,1.00000
143,4.02988,1.00000
144,5.26931,1.00000
145,5.24079,1.00000
146,5.92264,1.00000
147,5.91199,1.00000
148,3.97195,1.00000
149,3.96800,1.00000
150,3.96787,1.00000
151,4.71973,1.00000
152,4.70530,1.00000
153,4.73071,1.00000
154,6.06406,1.00000
