,Fi,H_nodes
0,71.28052,5.05263
1,73.44052,5.05700
2,75.30480,5.05949
3,76.86585,5.06138
4,78.11739,5.06320
5,79.05438,5.06385
6,79.67305,5.06428
7,79.97090,5.06443
8,79.94674,5.06409
9,79.60065,5.06280
10,78.93405,5.06121
11,77.94961,5.05897
12,76.65129,5.05660
13,75.04432,5.05377
14,73.13517,5.05061
15,70.93154,5.04723
16,68.44229,5.04334
17,65.67744,5.04024
18,62.64814,5.03449
19,59.36658,5.03109
20,55.84596,5.02653
21,52.10048,5.02285
22,48.14520,5.01924
23,43.99606,5.01511
24,39.66977,5.01195
25,35.18373,5.00823
26,30.55603,5.00588
27,25.80529,5.00318
28,20.95063,5.00133
29,16.01162,5.00018
30,11.00814,4.99831
31,5.96032,4.99886
32,0.88851,4.99875
33,-4.18688,4.99957
34,-9.24541,5.00036
35,-14.26671,5.00251
36,-19.23056,5.00456
37,-24.11699,5.00712
38,-28.90630,5.00995
39,-33.57921,5.01380
40,-38.11691,5.01671
41,-42.50113,5.02105
42,-46.71422,5.02450
43,-50.73920,5.02850
44,-54.55987,5.03308
45,-58.16085,5.03786
46,-61.52763,5.04127
47,-64.64667,5.04571
48,-67.50539,5.04879
49,-70.09230,5.05222
50,-72.39697,5.05537
51,-74.41012,5.05799
52,-76.12365,5.06060
53,-77.53066,5.06229
54,-78.62547,5.06327
55,-79.40369,5.06410
56,-79.86218,5.06441
57,-79.99909,5.06395
58,-79.81388,5.06321
59,-79.30728,5.06186
60,-78.48134,5.06061
61,-77.33938,5.05775
62,-75.88601,5.05484
63,-74.12707,5.05199
64,-72.06964,5.04837
65,-69.72202,5.04603
66,-67.09365,5.04123
67,-64.19511,5.03696
68,-61.03809,5.03253
69,-57.63529,5.02923
70,-54.00041,5.02425
71,-50.14809,5.02133
72,-46.09384,5.01784
73,-41.85399,5.01265
74,-37.44560,5.00982
75,-32.88644,5.00701
76,-28.19485,5.00443
77,-23.38974,5.00237
78,-18.49044,5.00076
79,-13.51668,4.99973
80,-8.48850,4.99864
81,-3.42614,4.99910
82,1.65001,4.99948
83,6.71952,5.00006
84,11.76198,5.00140
85,16.75707,5.00329
86,21.68469,5.00577
87,26.52499,5.00950
88,31.25849,5.01111
89,35.86612,5.01510
90,40.32933,5.01891
91,44.63014,5.02292
92,48.75125,5.02688
93,52.67605,5.03059
94,56.38875,5.03543
95,59.87438,5.03973
96,63.11893,5.04433
97,66.10932,5.04770
98,68.83350,5.05034
99,-57.39283,5.04611
100,-55.19430,5.04179
101,-60.19975,5.04416
102,-57.77318,5.03986
103,-68.98221,5.06383
104,-73.04378,5.06017
105,-68.76278,5.06063
106,-72.45692,5.05739
107,6.57490,5.07092
108,6.89762,5.22814
109,6.21243,5.17419
110,7.39084,5.18801
