,W,Psi,T
0,1.42857,0.49307,0.00146
1,0.82425,0.83330,0.00138
2,0.58627,0.50387,0.00137
3,0.45563,0.36543,0.00138
4,0.37409,0.28502,0.00148
5,0.31932,0.23339,0.00169
6,0.27993,0.19696,0.00201
7,0.25032,0.17009,0.00243
8,0.22686,0.14931,0.00295
9,0.20769,0.13282,0.00354
10,0.19150,0.11937,0.00420
11,0.17757,0.10820,0.00491
12,0.16539,0.09876,0.00566
13,0.15460,0.09068,0.00644
14,0.14496,0.08367,0.00725
15,0.13627,0.07753,0.00807
16,0.12841,0.07211,0.00891
17,0.12125,0.06727,0.00974
18,0.11471,0.06293,0.01055
19,0.10871,0.05900,0.01135
20,0.10320,0.05543,0.01212
21,0.09812,0.05216,0.01284
22,0.09346,0.04914,0.01351
23,0.08915,0.04635,0.01412
24,0.08520,0.04375,0.01465
25,0.08156,0.04133,0.01509
26,0.07823,0.03905,0.01544
27,0.07518,0.03689,0.01569
28,0.07239,0.03486,0.01585
29,0.06985,0.03292,0.01589
30,0.06753,0.03106,0.01584
31,0.06540,0.02929,0.01570
32,0.06346,0.02758,0.01548
33,0.06166,0.02594,0.01518
34,0.05999,0.02435,0.01483
35,0.05842,0.02282,0.01445
36,0.05694,0.02133,0.01404
37,0.05552,0.01989,0.01362
38,0.05416,0.01850,0.01320
39,0.05285,0.01716,0.01278
40,0.05159,0.01586,0.01238
41,0.05038,0.01462,0.01198
42,0.04923,0.01343,0.01159
43,0.04815,0.01230,0.01120
44,0.04717,0.01123,0.01081
45,0.04628,0.01025,0.01042
46,0.04552,0.00935,0.01001
47,0.04487,0.00854,0.00959
48,0.04436,0.00784,0.00916
49,0.04397,0.00726,0.00873
50,0.04369,0.00681,0.00829
51,0.04351,0.00649,0.00785
52,0.04341,0.00630,0.00743
53,0.04337,0.00623,0.00702
54,0.04336,0.00626,0.00663
55,0.04336,0.00638,0.00627
56,0.04335,0.00656,0.00593
57,0.04331,0.00679,0.00562
58,0.04323,0.00704,0.00533
59,0.04309,0.00732,0.00507
60,0.04290,0.00759,0.00484
61,0.04265,0.00787,0.00462
62,0.04235,0.00814,0.00442
63,0.04200,0.00841,0.00423
64,0.04160,0.00867,0.00406
65,0.04116,0.00892,0.00389
66,0.04070,0.00916,0.00374
67,0.04021,0.00940,0.00360
68,0.03971,0.00962,0.00346
69,0.03919,0.00984,0.00334
70,0.03866,0.01004,0.00323
71,0.03812,0.01024,0.00313
72,0.03757,0.01043,0.00305
73,0.03702,0.01060,0.00297
74,0.03645,0.01076,0.00291
75,0.03586,0.01091,0.00286
76,0.03526,0.01105,0.00282
77,0.03465,0.01117,0.00279
78,0.03402,0.01128,0.00277
79,0.03338,0.01137,0.00275
80,0.03273,0.01145,0.00275
81,0.03206,0.01150,0.00275
82,0.03139,0.01154,0.00275
83,0.03071,0.01156,0.00275
84,0.03003,0.01156,0.00275
85,0.02936,0.01155,0.00276
86,0.02870,0.01151,0.00276
87,0.02805,0.01145,0.00276
88,0.02743,0.01138,0.00275
89,0.02684,0.01128,0.00274
90,0.02628,0.01116,0.00273
91,0.02575,0.01103,0.00271
92,0.02525,0.01087,0.00268
93,0.02480,0.01070,0.00265
94,0.02438,0.01051,0.00261
95,0.02399,0.01030,0.00257
96,0.02364,0.01008,0.00252
97,0.02331,0.00984,0.00246
98,0.02301,0.00959,0.00240
99,0.02272,0.00933,0.00233
100,0.02245,0.00905,0.00226
101,0.02219,0.00877,0.00219
102,0.02194,0.00848,0.00212
103,0.02168,0.00818,0.00204
104,0.02141,0.00789,0.00196
105,0.02114,0.00759,0.00189
106,0.02086,0.00729,0.00182
107,0.02056,0.00699,0.00175
108,0.02024,0.00670,0.00168
109,0.01991,0.00641,0.00162
110,0.01956,0.00614,0.00157
111,0.01919,0.00587,0.00153
112,0.01881,0.00562,0.00149
113,0.01841,0.00539,0.00147
114,0.01799,0.00517,0.00145
115,0.01757,0.00498,0.00143
116,0.01714,0.00480,0.00143
117,0.01671,0.00464,0.00143
118,0.01628,0.00451,0.00143
119,0.01585,0.00440,0.00144
120,0.01543,0.00431,0.00145
121,0.01502,0.00425,0.00146
