,W,Psi,T
0,22.2222287,0.0389477,0.0283553
1,20.6509829,0.0200996,0.0167431
2,19.1252625,0.0143074,0.0124833
3,17.3873617,0.0113710,0.0100657
4,15.6931770,0.0095167,0.0084817
5,13.9835500,0.0082444,0.0073550
6,12.3693130,0.0073337,0.0065086
7,10.8987238,0.0066774,0.0058476
8,9.6768525,0.0062141,0.0053159
9,8.8144649,0.0059055,0.0048783
10,8.4160915,0.0057242,0.0045114
11,8.5198177,0.0056489,0.0041992
12,9.0636338,0.0056614,0.0039301
13,9.9189294,0.0057460,0.0036956
14,10.9488048,0.0058891,0.0034893
15,12.0422070,0.0060790,0.0033064
16,13.1189046,0.0063061,0.0031429
17,14.1243169,0.0065626,0.0029960
18,15.0231000,0.0068422,0.0028631
19,15.7943261,0.0071398,0.0027423
20,16.4279544,0.0074515,0.0026320
21,16.9221755,0.0077740,0.0025308
22,17.2812497,0.0081051,0.0024376
23,17.5136963,0.0084425,0.0023514
24,17.6307731,0.0087847,0.0022715
25,17.6452390,0.0091303,0.0021972
26,17.5703893,0.0094784,0.0021279
27,17.4193460,0.0098280,0.0020631
28,17.2045711,0.0101783,0.0020023
29,16.9375646,0.0105287,0.0019452
30,16.6287039,0.0108786,0.0018915
31,16.2871886,0.0112275,0.0018408
32,15.9210553,0.0115749,0.0017929
33,15.5372410,0.0119204,0.0017475
34,15.1416708,0.0122636,0.0017045
35,14.7393578,0.0126042,0.0016636
36,14.3345055,0.0129417,0.0016248
37,13.9306081,0.0132758,0.0015878
38,13.5305435,0.0136062,0.0015525
39,13.1366574,0.0139325,0.0015189
40,12.7508382,0.0142545,0.0014867
41,12.3745833,0.0145717,0.0014559
42,12.0090564,0.0148840,0.0014265
43,11.6551369,0.0151909,0.0013982
44,11.3134630,0.0154921,0.0013711
45,10.9844679,0.0157874,0.0013451
46,10.6684117,0.0160764,0.0013201
47,10.3654083,0.0163589,0.0012960
48,10.0754483,0.0166346,0.0012729
49,9.7984195,0.0169032,0.0012506
50,9.5341236,0.0171644,0.0012291
51,9.2822912,0.0174179,0.0012083
52,9.0425952,0.0176636,0.0011883
53,8.8146616,0.0179012,0.0011690
54,8.5980795,0.0181305,0.0011503
55,8.3924097,0.0183513,0.0011322
56,8.1971927,0.0185633,0.0011147
57,8.0119551,0.0187666,0.0010978
58,7.8362154,0.0189608,0.0010814
59,7.6694894,0.0191459,0.0010655
60,7.5112944,0.0193218,0.0010501
61,7.3611532,0.0194884,0.0010351
62,7.2185974,0.0196457,0.0010206
63,7.0831699,0.0197936,0.0010065
64,6.9544278,0.0199320,0.0009929
65,6.8319438,0.0200612,0.0009796
66,6.7153075,0.0201809,0.0009666
67,6.6041272,0.0202914,0.0009540
68,6.4980299,0.0203926,0.0009418
69,6.3966625,0.0204848,0.0009299
70,6.2996913,0.0205679,0.0009183
71,6.2068026,0.0206421,0.0009070
72,6.1177023,0.0207077,0.0008960
73,6.0321155,0.0207646,0.0008853
74,5.9497857,0.0208132,0.0008748
75,5.8704751,0.0208536,0.0008646
76,5.7939628,0.0208860,0.0008546
77,5.7200448,0.0209107,0.0008449
78,5.6485330,0.0209278,0.0008354
79,5.5792541,0.0209376,0.0008262
80,5.5120490,0.0209404,0.0008171
81,5.4467721,0.0209364,0.0008083
82,5.3832901,0.0209257,0.0007996
83,5.3214810,0.0209088,0.0007912
84,5.2612340,0.0208859,0.0007829
85,5.2024480,0.0208571,0.0007748
86,5.1450313,0.0208228,0.0007669
87,5.0889005,0.0207832,0.0007591
88,5.0339802,0.0207386,0.0007516
89,4.9802019,0.0206892,0.0007441
90,4.9275039,0.0206352,0.0007369
91,4.8758303,0.0205770,0.0007297
92,4.8251307,0.0205147,0.0007228
93,4.7753596,0.0204486,0.0007159
94,4.7264759,0.0203789,0.0007092
95,4.6784426,0.0203058,0.0007027
96,4.6312264,0.0202295,0.0006962
97,4.5847972,0.0201503,0.0006899
98,4.5391278,0.0200684,0.0006837
99,4.4941937,0.0199839,0.0006776
100,4.4499727,0.0198970,0.0006716
101,4.4064448,0.0198079,0.0006658
102,4.3635917,0.0197168,0.0006600
103,4.3213968,0.0196239,0.0006543
104,4.2798450,0.0195292,0.0006488
105,4.2389226,0.0194330,0.0006433
106,4.1986167,0.0193354,0.0006380
107,4.1589156,0.0192366,0.0006327
108,4.1198086,0.0191366,0.0006275
109,4.0812855,0.0190356,0.0006225
110,4.0433368,0.0189337,0.0006175
111,4.0059536,0.0188310,0.0006125
112,3.9691274,0.0187277,0.0006077
113,3.9328502,0.0186238,0.0006029
114,3.8971143,0.0185195,0.0005983
115,3.8619123,0.0184147,0.0005937
116,3.8272371,0.0183097,0.0005891
117,3.7930815,0.0182044,0.0005847
118,3.7594388,0.0180990,0.0005803
119,3.7263022,0.0179936,0.0005760
120,3.6936653,0.0178881,0.0005717
121,3.6615213,0.0177827,0.0005676
122,3.6298639,0.0176774,0.0005634
123,3.5986867,0.0175723,0.0005594
124,3.5679832,0.0174674,0.0005554
125,3.5377470,0.0173627,0.0005515
126,3.5079719,0.0172584,0.0005476
127,3.4786513,0.0171545,0.0005438
