,W,Psi,T
0,1.42857,0.49510,0.00146
1,0.82661,0.83332,0.00138
2,0.58860,0.50379,0.00137
3,0.45586,0.36525,0.00137
4,0.37209,0.28470,0.00144
5,0.31498,0.23309,0.00157
6,0.27397,0.19668,0.00178
7,0.24333,0.16987,0.00207
8,0.21935,0.14913,0.00244
9,0.20012,0.13270,0.00286
10,0.18407,0.11929,0.00335
11,0.17054,0.10817,0.00387
12,0.15878,0.09876,0.00444
13,0.14854,0.09071,0.00504
14,0.13939,0.08372,0.00565
15,0.13124,0.07760,0.00628
16,0.12384,0.07218,0.00692
17,0.11713,0.06734,0.00756
18,0.11098,0.06298,0.00819
19,0.10535,0.05904,0.00880
20,0.10015,0.05543,0.00938
21,0.09538,0.05212,0.00992
22,0.09097,0.04907,0.01043
23,0.08693,0.04623,0.01087
24,0.08322,0.04358,0.01126
25,0.07984,0.04109,0.01158
26,0.07677,0.03874,0.01184
27,0.07400,0.03651,0.01202
28,0.07150,0.03439,0.01214
29,0.06926,0.03237,0.01220
30,0.06725,0.03044,0.01219
31,0.06543,0.02858,0.01213
32,0.06378,0.02678,0.01203
33,0.06225,0.02506,0.01188
34,0.06082,0.02338,0.01171
35,0.05946,0.02176,0.01151
36,0.05815,0.02019,0.01129
37,0.05687,0.01868,0.01106
38,0.05561,0.01720,0.01083
39,0.05438,0.01578,0.01059
40,0.05318,0.01441,0.01035
41,0.05204,0.01309,0.01011
42,0.05097,0.01182,0.00987
43,0.05000,0.01062,0.00963
44,0.04916,0.00948,0.00938
45,0.04847,0.00843,0.00913
46,0.04795,0.00748,0.00887
47,0.04762,0.00664,0.00862
48,0.04747,0.00594,0.00837
49,0.04751,0.00542,0.00812
50,0.04771,0.00510,0.00787
51,0.04807,0.00499,0.00764
52,0.04855,0.00509,0.00743
53,0.04912,0.00536,0.00724
54,0.04976,0.00575,0.00707
55,0.05043,0.00623,0.00692
56,0.05112,0.00676,0.00681
57,0.05179,0.00732,0.00673
58,0.05242,0.00789,0.00667
59,0.05300,0.00846,0.00664
60,0.05352,0.00903,0.00663
61,0.05398,0.00958,0.00665
62,0.05435,0.01012,0.00667
63,0.05466,0.01064,0.00671
64,0.05489,0.01114,0.00676
65,0.05506,0.01162,0.00680
66,0.05516,0.01208,0.00685
67,0.05520,0.01252,0.00689
68,0.05518,0.01294,0.00692
69,0.05511,0.01334,0.00694
70,0.05499,0.01370,0.00695
71,0.05481,0.01405,0.00694
72,0.05458,0.01436,0.00692
73,0.05428,0.01465,0.00688
74,0.05392,0.01491,0.00682
75,0.05348,0.01513,0.00674
76,0.05297,0.01531,0.00664
77,0.05236,0.01545,0.00651
78,0.05167,0.01555,0.00636
79,0.05088,0.01561,0.00619
80,0.05000,0.01562,0.00600
81,0.04904,0.01558,0.00578
82,0.04800,0.01549,0.00555
83,0.04691,0.01536,0.00530
84,0.04579,0.01518,0.00505
85,0.04465,0.01495,0.00480
86,0.04352,0.01469,0.00455
87,0.04243,0.01439,0.00432
88,0.04140,0.01407,0.00410
89,0.04042,0.01372,0.00390
90,0.03950,0.01335,0.00371
91,0.03864,0.01298,0.00354
92,0.03783,0.01259,0.00339
93,0.03706,0.01221,0.00326
94,0.03633,0.01182,0.00314
95,0.03561,0.01143,0.00303
96,0.03492,0.01105,0.00293
97,0.03424,0.01067,0.00284
98,0.03357,0.01029,0.00276
