20
  1.000000000000000e+01   0.000000000000000e+00   0.000000000000000e+00
  9.458172417006347e+00   3.246994692046834e+00   0.000000000000000e+00
  7.891405093963936e+00   6.142127126896678e+00   0.000000000000000e+00
  5.469481581224269e+00   8.371664782625285e+00   0.000000000000000e+00
  2.454854871407993e+00   9.694002659393304e+00   0.000000000000000e+00
 -8.257934547233249e-01   9.965844930066698e+00   0.000000000000000e+00
 -4.016954246529693e+00   9.157733266550576e+00   0.000000000000000e+00
 -6.772815716257412e+00   7.357239106731315e+00   0.000000000000000e+00
 -8.794737512064890e+00   4.759473930370737e+00   0.000000000000000e+00
 -9.863613034027223e+00   1.645945902807340e+00   0.000000000000000e+00
 -9.863613034027223e+00  -1.645945902807342e+00   0.000000000000000e+00
 -8.794737512064886e+00  -4.759473930370743e+00   0.000000000000000e+00
 -6.772815716257414e+00  -7.357239106731313e+00   0.000000000000000e+00
 -4.016954246529699e+00  -9.157733266550572e+00   0.000000000000000e+00
 -8.257934547233186e-01  -9.965844930066698e+00   0.000000000000000e+00
  2.454854871407988e+00  -9.694002659393306e+00   0.000000000000000e+00
  5.469481581224266e+00  -8.371664782625288e+00   0.000000000000000e+00
  7.891405093963933e+00  -6.142127126896680e+00   0.000000000000000e+00
  9.458172417006347e+00  -3.246994692046838e+00   0.000000000000000e+00
  1.000000000000000e+01  -2.449293598294707e-15   0.000000000000000e+00
