572
1.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
9.870502626379128e-01 1.604112808577602e-01 0.000000000000000e+00
9.485364419471455e-01 3.166679938014725e-01 0.000000000000000e+00
8.854560256532099e-01 4.647231720437685e-01 0.000000000000000e+00
7.994427634035012e-01 6.007422642379788e-01 0.000000000000000e+00
6.927243535095995e-01 7.212024473438144e-01 0.000000000000000e+00
5.680647467311559e-01 8.229838658936564e-01 0.000000000000000e+00
4.286925614030542e-01 9.034504346103822e-01 0.000000000000000e+00
2.782174639164527e-01 9.605181116313722e-01 0.000000000000000e+00
1.205366802553232e-01 9.927088740980540e-01 0.000000000000000e+00
-4.026594010941490e-02 9.991889981715697e-01 0.000000000000000e+00
-2.000256937760443e-01 9.797906520422677e-01 0.000000000000000e+00
-3.546048870425355e-01 9.350162426854148e-01 0.000000000000000e+00
-4.999999999999998e-01 8.660254037844387e-01 0.000000000000000e+00
-6.324453755953772e-01 7.746049618276546e-01 0.000000000000000e+00
-7.485107481711009e-01 6.631226582407954e-01 0.000000000000000e+00
-8.451900855437946e-01 5.344658261278012e-01 0.000000000000000e+00
-9.199794436588242e-01 3.919666098600751e-01 0.000000000000000e+00
-9.709418174260519e-01 2.393156642875581e-01 0.000000000000000e+00
-9.967573081342099e-01 8.046656871672608e-02 0.000000000000000e+00
-9.967573081342100e-01 -8.046656871672539e-02 0.000000000000000e+00
-9.709418174260521e-01 -2.393156642875574e-01 0.000000000000000e+00
-9.199794436588242e-01 -3.919666098600749e-01 0.000000000000000e+00
-8.451900855437950e-01 -5.344658261278007e-01 0.000000000000000e+00
-7.485107481711013e-01 -6.631226582407950e-01 0.000000000000000e+00
-6.324453755953777e-01 -7.746049618276541e-01 0.000000000000000e+00
-5.000000000000004e-01 -8.660254037844385e-01 0.000000000000000e+00
-3.546048870425359e-01 -9.350162426854147e-01 0.000000000000000e+00
-2.000256937760446e-01 -9.797906520422677e-01 0.000000000000000e+00
-4.026594010941514e-02 -9.991889981715696e-01 0.000000000000000e+00
1.205366802553223e-01 -9.927088740980541e-01 0.000000000000000e+00
2.782174639164521e-01 -9.605181116313725e-01 0.000000000000000e+00
4.286925614030538e-01 -9.034504346103824e-01 0.000000000000000e+00
5.680647467311556e-01 -8.229838658936566e-01 0.000000000000000e+00
6.927243535095993e-01 -7.212024473438146e-01 0.000000000000000e+00
7.994427634035006e-01 -6.007422642379796e-01 0.000000000000000e+00
8.854560256532096e-01 -4.647231720437692e-01 0.000000000000000e+00
9.485364419471454e-01 -3.166679938014730e-01 0.000000000000000e+00
9.870502626379128e-01 -1.604112808577606e-01 0.000000000000000e+00
1.000000000000000e+01 0.000000000000000e+00 0.000000000000000e+00
9.458172417006347e+00 -3.246994692046838e+00 0.000000000000000e+00
7.891405093963933e+00 -6.142127126896680e+00 0.000000000000000e+00
5.469481581224266e+00 -8.371664782625288e+00 0.000000000000000e+00
2.454854871407988e+00 -9.694002659393306e+00 0.000000000000000e+00
-8.257934547233186e-01 -9.965844930066698e+00 0.000000000000000e+00
-4.016954246529699e+00 -9.157733266550572e+00 0.000000000000000e+00
-6.772815716257414e+00 -7.357239106731313e+00 0.000000000000000e+00
-8.794737512064886e+00 -4.759473930370743e+00 0.000000000000000e+00
-9.863613034027223e+00 -1.645945902807342e+00 0.000000000000000e+00
-9.863613034027223e+00 1.645945902807340e+00 0.000000000000000e+00
-8.794737512064890e+00 4.759473930370737e+00 0.000000000000000e+00
-6.772815716257412e+00 7.357239106731315e+00 0.000000000000000e+00
-4.016954246529693e+00 9.157733266550576e+00 0.000000000000000e+00
-8.257934547233249e-01 9.965844930066698e+00 0.000000000000000e+00
2.454854871407993e+00 9.694002659393304e+00 0.000000000000000e+00
5.469481581224269e+00 8.371664782625285e+00 0.000000000000000e+00
7.891405093963936e+00 6.142127126896678e+00 0.000000000000000e+00
9.458172417006347e+00 3.246994692046834e+00 0.000000000000000e+00
9.759472980767921e-01 4.867802412498135e-01 0.000000000000000e+00
7.752039128138657e+00 -1.197902520534360e+00 0.000000000000000e+00
6.951545221283701e+00 -3.411858792197406e+00 0.000000000000000e+00
5.843842820268184e+00 -1.629065822620574e+00 0.000000000000000e+00
5.198177502363297e+00 -1.806698407775748e-01 0.000000000000000e+00
4.646952856291182e+00 -1.147019087031813e+00 0.000000000000000e+00
4.246205926109261e+00 -2.273682143564654e-01 0.000000000000000e+00
3.442800364382628e+00 -1.722088822593308e-01 0.000000000000000e+00
3.181997522955508e+00 4.095628314943159e-01 0.000000000000000e+00
3.830915991883538e+00 4.112634600234292e-01 0.000000000000000e+00
