40
  5.000000000000000e-01   0.000000000000000e+00   0.000000000000000e+00
  4.935251313189564e-01   8.020564042888011e-02   0.000000000000000e+00
  4.742682209735727e-01   1.583339969007362e-01   0.000000000000000e+00
  4.427280128266050e-01   2.323615860218843e-01   0.000000000000000e+00
  3.997213817017506e-01   3.003711321189894e-01   0.000000000000000e+00
  3.463621767547997e-01   3.606012236719072e-01   0.000000000000000e+00
  2.840323733655780e-01   4.114919329468282e-01   0.000000000000000e+00
  2.143462807015271e-01   4.517252173051911e-01   0.000000000000000e+00
  1.391087319582264e-01   4.802590558156861e-01   0.000000000000000e+00
  6.026834012766161e-02   4.963544370490270e-01   0.000000000000000e+00
 -2.013297005470745e-02   4.995944990857848e-01   0.000000000000000e+00
 -1.000128468880222e-01   4.898953260211338e-01   0.000000000000000e+00
 -1.773024435212677e-01   4.675081213427074e-01   0.000000000000000e+00
 -2.499999999999999e-01   4.330127018922194e-01   0.000000000000000e+00
 -3.162226877976886e-01   3.873024809138273e-01   0.000000000000000e+00
 -3.742553740855504e-01   3.315613291203977e-01   0.000000000000000e+00
 -4.225950427718973e-01   2.672329130639006e-01   0.000000000000000e+00
 -4.599897218294121e-01   1.959833049300376e-01   0.000000000000000e+00
 -4.854709087130260e-01   1.196578321437790e-01   0.000000000000000e+00
 -4.983786540671050e-01   4.023328435836304e-02   0.000000000000000e+00
 -4.983786540671050e-01  -4.023328435836269e-02   0.000000000000000e+00
 -4.854709087130261e-01  -1.196578321437787e-01   0.000000000000000e+00
 -4.599897218294121e-01  -1.959833049300375e-01   0.000000000000000e+00
 -4.225950427718975e-01  -2.672329130639003e-01   0.000000000000000e+00
 -3.742553740855507e-01  -3.315613291203975e-01   0.000000000000000e+00
 -3.162226877976889e-01  -3.873024809138271e-01   0.000000000000000e+00
 -2.500000000000002e-01  -4.330127018922192e-01   0.000000000000000e+00
 -1.773024435212679e-01  -4.675081213427074e-01   0.000000000000000e+00
 -1.000128468880223e-01  -4.898953260211338e-01   0.000000000000000e+00
 -2.013297005470757e-02  -4.995944990857848e-01   0.000000000000000e+00
  6.026834012766116e-02  -4.963544370490270e-01   0.000000000000000e+00
  1.391087319582260e-01  -4.802590558156862e-01   0.000000000000000e+00
  2.143462807015269e-01  -4.517252173051912e-01   0.000000000000000e+00
  2.840323733655778e-01  -4.114919329468283e-01   0.000000000000000e+00
  3.463621767547996e-01  -3.606012236719073e-01   0.000000000000000e+00
  3.997213817017503e-01  -3.003711321189898e-01   0.000000000000000e+00
  4.427280128266048e-01  -2.323615860218846e-01   0.000000000000000e+00
  4.742682209735727e-01  -1.583339969007365e-01   0.000000000000000e+00
  4.935251313189564e-01  -8.020564042888031e-02   0.000000000000000e+00
  5.000000000000000e-01  -1.224646799147353e-16   0.000000000000000e+00
