,W,Psi,T
95,0.00000,0.00000,0.00000
96,0.00000,0.00000,0.00000
97,0.00000,0.00000,0.00000
98,0.00000,0.00000,0.00000
99,0.00000,0.00000,0.00000
100,0.00000,0.00000,0.00000
101,0.00000,0.00000,0.00000
102,0.00000,0.00000,0.00000
103,0.00000,0.00000,0.00000
104,0.00000,0.00000,0.00000
105,0.00000,0.00000,0.00000
106,0.00000,0.00000,0.00000
107,0.00000,0.00000,0.00000
108,0.00000,0.00000,0.00000
109,0.00000,0.00000,0.00000
110,0.00000,0.00000,0.00000
111,0.00000,0.00000,0.00000
112,0.00000,0.00000,0.00000
113,0.00000,0.00000,0.00000
114,0.00000,0.00000,0.00000
115,0.00000,0.00000,0.00000
116,0.00000,0.00000,0.00000
117,0.00000,0.00000,0.00000
118,0.00000,0.00000,0.00000
119,-832.39269,0.00000,0.00000
120,-241.72482,2.07151,0.22541
121,64.35640,3.79716,0.34325
122,-944.10102,0.00000,0.00000
123,-91.75627,-3.30930,0.45035
124,-478.19146,-2.99080,0.29714
125,-109.51324,-0.83075,0.46565
126,-969.83924,-7.02918,0.31147
127,-803.96925,-7.60639,0.36137
128,-1053.79149,1.71167,0.87901
129,-338.02394,2.52281,0.84222
130,-1769.43443,0.00000,1.00000
131,-2650.29405,0.00000,1.00000
132,768.22231,-0.78245,0.94394
133,733.19196,-1.48323,0.91455
134,1054.81315,0.00000,1.00000
135,639.34609,0.00000,1.00000
136,622.00285,-1.24067,0.91798
137,1184.92132,-1.71208,0.89663
138,700.56884,-2.57229,0.86397
139,142.91130,-5.41384,0.76871
140,774.16905,-2.63005,0.84975
141,2286.61958,0.00000,1.00000
142,141.91753,-5.04648,0.15664
143,-157.08516,-8.43944,0.23052
144,318.37553,-3.24906,0.11609
145,1032.22255,0.00000,0.00000
146,490.34067,-2.74122,0.09561
147,-382.21626,-16.67226,0.37819
148,-295.13750,-18.94260,0.39472
149,-367.06030,-17.38400,0.39488
150,-403.46773,-14.63700,0.36198
151,-363.03818,-12.92147,0.32466
152,-422.07418,-16.20077,0.52166
153,-523.81146,-16.18268,0.47818
154,-493.55425,-16.06080,0.50179
155,-388.14341,-15.48707,0.54930
156,-358.37811,-15.18254,0.56679
157,-219.72472,2.12300,0.25272
158,147.89121,4.50028,0.44540
159,231.68298,5.36287,0.46585
160,371.62602,7.11028,0.60247
161,418.23199,8.49484,0.62807
162,-319.21031,-13.12337,0.61369
163,-342.38260,-13.64892,0.59911
164,-392.16013,-15.26488,0.56476
165,-429.89896,-16.40002,0.52102
166,621.19920,8.22001,0.59028
167,646.97055,8.67996,0.59601
168,90.28411,5.06163,0.72609
169,338.59605,5.92112,0.70323
170,88.16628,-2.62542,0.63095
171,6.25114,-2.81951,0.74219
172,144.87600,-0.88414,0.54057
173,598.47814,-0.61504,0.94491
174,431.69311,-2.40231,0.87353
175,-239.21725,-8.04464,0.70787
176,-414.77785,-10.48567,0.64263
177,-493.17459,0.70857,0.93969
178,-1158.65171,0.00000,1.00000
179,-641.18182,1.07420,0.91938
180,310.79708,-4.42654,0.52011
181,-80.87314,-6.94564,0.25797
182,105.89918,-5.31367,0.21901
183,602.91093,-2.56100,0.11979
184,1251.36954,0.00000,0.00000
185,1483.45754,0.00000,0.00000
186,37.92105,-6.05184,0.18519
187,409.47050,-3.08452,0.11495
188,572.63495,-2.08258,0.08401
189,1155.57225,0.00000,0.00000
190,1221.20319,0.00000,0.00000
191,-305.46571,-19.53889,0.37344
192,-379.32976,-17.77640,0.35788
193,-299.22102,-20.60487,0.36285
194,-246.32900,-21.13809,0.36037
195,-253.78386,-19.94635,0.38071
196,-478.43544,-15.58210,0.52307
