,H,Mu
0,4.99759,1.00000
1,5.00040,1.00000
2,5.00033,1.00000
3,5.01985,1.00000
4,5.02216,1.00000
5,4.48395,1.00000
6,4.53246,1.00000
7,5.76250,1.00000
8,5.70113,1.00000
9,4.54317,1.00000
10,4.50210,1.00000
11,3.67202,1.00000
12,3.57432,1.00000
13,3.48689,1.00000
14,3.56682,1.00000
15,6.08195,1.00000
16,6.09239,1.00000
17,4.13444,1.00000
18,4.14509,1.00000
19,4.12121,1.00000
20,4.24518,1.00000
21,4.23724,1.00000
22,4.21974,1.00000
23,4.27147,1.00000
24,4.88355,1.00000
25,4.89488,1.00000
26,4.86917,1.00000
27,3.56849,1.00000
28,3.50410,1.00000
29,3.52397,1.00000
30,5.83396,1.00000
31,5.84324,1.00000
32,5.81849,1.00000
33,5.74538,1.00000
34,5.72350,1.00000
35,5.74328,1.00000
36,4.25121,1.00000
37,4.24752,1.00000
38,4.48316,1.00000
39,4.52203,1.00000
40,4.57921,1.00000
41,4.61856,1.00000
42,6.13592,1.00000
43,6.04505,1.00000
44,6.04723,1.00000
45,4.10323,1.00000
46,4.08745,1.00000
47,4.85649,1.00000
48,4.85645,1.00000
49,6.08313,1.00000
50,6.09927,1.00000
51,6.16345,1.00000
52,6.16531,1.00000
53,4.36705,1.00000
54,4.41102,1.00000
55,6.15323,1.00000
56,6.13713,1.00000
57,3.60317,1.00000
58,3.55439,1.00000
59,5.37381,1.00000
60,5.29752,1.00000
61,4.61251,1.00000
62,4.51597,1.00000
63,4.52389,1.00000
64,4.60840,1.00000
65,4.99937,1.00000
66,4.99638,1.00000
67,4.99538,1.00000
68,4.99759,1.00000
69,5.03683,1.00000
70,5.03915,1.00000
71,4.99831,1.00000
72,5.00076,1.00000
73,4.99383,1.00000
74,4.99535,1.00000
75,4.99603,1.00000
76,5.04063,1.00000
77,5.03877,1.00000
78,5.05761,1.00000
79,5.06035,1.00000
80,5.07521,1.00000
81,5.06685,1.00000
82,4.99152,1.00000
83,4.99191,1.00000
84,5.01251,1.00000
85,5.01338,1.00000
86,5.02848,1.00000
87,5.02528,1.00000
88,5.16745,1.00000
89,5.13816,1.00000
90,4.89305,1.00000
91,4.90259,1.00000
92,4.89406,1.00000
93,5.18240,1.00000
94,5.18962,1.00000
95,4.90685,1.00000
96,4.98755,1.00000
97,5.32418,1.00000
98,5.31559,1.00000
99,4.77463,1.00000
100,4.76994,1.00000
101,4.78505,1.00000
102,4.98044,1.00000
103,4.98292,1.00000
104,4.93743,1.00000
105,4.54717,1.00000
106,4.58663,1.00000
107,5.54830,1.00000
108,5.55209,1.00000
109,5.63784,1.00000
110,5.63653,1.00000
111,5.62303,1.00000
112,5.61640,1.00000
113,5.15115,1.00000
114,5.20253,1.00000
115,5.55519,1.00000
116,5.55616,1.00000
117,6.06023,1.00000
118,6.03777,1.00000
119,3.55683,1.00000
120,3.58117,1.00000
121,3.64443,1.00000
122,5.56803,1.00000
123,5.58779,1.00000
124,6.08488,1.00000
125,6.08007,1.00000
126,6.09341,1.00000
127,6.05794,1.00000
128,6.03213,1.00000
129,4.62880,1.00000
130,4.57663,1.00000
131,4.23188,1.00000
132,6.16918,1.00000
133,6.15803,1.00000
134,6.13880,1.00000
135,4.01660,1.00000
136,4.01479,1.00000
137,3.36491,1.00000
138,3.42510,1.00000
139,4.21160,1.00000
140,4.27012,1.00000
141,6.18846,1.00000
142,6.18508,1.00000
143,6.18881,1.00000
144,6.03245,1.00000
145,6.01191,1.00000
146,5.75649,1.00000
147,5.77155,1.00000
148,6.18674,1.00000
149,6.18893,1.00000
150,6.18764,1.00000
151,6.15534,1.00000
152,6.13149,1.00000
153,6.14890,1.00000
154,5.71111,1.00000
155,5.71420,1.00000
156,5.72876,1.00000
157,3.71976,1.00000
158,3.73660,1.00000
159,4.21332,1.00000
160,4.21676,1.00000
161,4.19473,1.00000
162,3.43765,1.00000
163,3.42451,1.00000
164,3.42378,1.00000
165,4.22573,1.00000
166,6.03647,1.00000
167,6.04422,1.00000
168,5.57998,1.00000
169,5.58000,1.00000
170,6.08789,1.00000
171,6.06909,1.00000
172,5.80069,1.00000
173,5.80127,1.00000
174,4.85876,1.00000
175,4.85902,1.00000
176,3.83813,1.00000
177,3.84388,1.00000
178,5.66422,1.00000
179,3.26745,1.00000
180,3.27852,1.00000
181,6.15511,1.00000
182,6.15092,1.00000
183,5.94078,1.00000
184,6.19277,1.00000
185,6.19229,1.00000
186,3.62940,1.00000
187,3.59404,1.00000
188,6.14534,1.00000
189,6.14403,1.00000
190,5.77992,1.00000
191,5.78644,1.00000
192,4.63237,1.00000
193,4.89691,1.00000
194,4.89652,1.00000
195,3.71132,1.00000
196,3.72301,1.00000
197,6.08548,1.00000
198,6.07612,1.00000
199,4.51934,1.00000
200,4.51294,1.00000
201,6.18606,1.00000
202,6.18142,1.00000
