,W,Psi,T
0,0.54121,0.00000,0.00001
1,0.52539,0.00002,0.00000
2,0.51078,0.00003,0.00001
3,0.49727,0.00005,0.00001
4,0.48520,0.00006,0.00002
5,0.47472,0.00007,0.00002
6,0.46598,0.00008,0.00002
7,0.45904,0.00009,0.00003
8,0.45390,0.00010,0.00003
9,0.45052,0.00011,0.00004
10,0.44879,0.00012,0.00004
11,0.44858,0.00012,0.00005
12,0.44973,0.00013,0.00005
13,0.45204,0.00014,0.00006
14,0.45534,0.00014,0.00006
15,0.45943,0.00015,0.00007
16,0.46413,0.00015,0.00007
17,0.46928,0.00016,0.00008
18,0.47471,0.00016,0.00008
19,0.48030,0.00017,0.00009
20,0.48593,0.00017,0.00009
21,0.49149,0.00018,0.00009
22,0.49690,0.00018,0.00010
23,0.50209,0.00018,0.00010
24,0.50699,0.00019,0.00011
25,0.51157,0.00019,0.00011
26,0.51578,0.00019,0.00011
27,0.51960,0.00019,0.00012
28,0.52301,0.00020,0.00012
29,0.52600,0.00020,0.00012
30,0.52855,0.00020,0.00013
31,0.53068,0.00021,0.00013
32,0.53237,0.00021,0.00013
33,0.53363,0.00021,0.00014
34,0.53448,0.00021,0.00014
35,0.53492,0.00021,0.00014
36,0.53496,0.00022,0.00015
37,0.53462,0.00022,0.00015
38,0.53391,0.00022,0.00015
39,0.53285,0.00022,0.00015
40,0.53145,0.00022,0.00015
41,0.52973,0.00022,0.00016
42,0.52771,0.00023,0.00016
43,0.52540,0.00023,0.00016
44,0.52283,0.00023,0.00016
45,0.51999,0.00023,0.00016
46,0.51692,0.00023,0.00017
47,0.51364,0.00023,0.00017
48,0.51014,0.00023,0.00017
49,0.50645,0.00023,0.00017
50,0.50259,0.00024,0.00017
51,0.49857,0.00024,0.00017
52,0.49440,0.00024,0.00017
53,0.49010,0.00024,0.00017
54,0.48568,0.00024,0.00018
55,0.48114,0.00024,0.00018
56,0.47651,0.00024,0.00018
57,0.47180,0.00024,0.00018
58,0.46701,0.00024,0.00018
59,0.46215,0.00024,0.00018
60,0.45724,0.00024,0.00018
61,0.45228,0.00024,0.00018
62,0.44728,0.00024,0.00018
63,0.44226,0.00025,0.00018
64,0.43721,0.00025,0.00018
65,0.43214,0.00025,0.00018
66,0.42707,0.00025,0.00019
67,0.42200,0.00025,0.00019
68,0.41692,0.00025,0.00019
69,0.41186,0.00025,0.00019
70,0.40681,0.00025,0.00019
71,0.40179,0.00025,0.00019
72,0.39678,0.00025,0.00019
73,0.39180,0.00025,0.00019
74,0.38686,0.00025,0.00019
75,0.38195,0.00025,0.00019
76,0.37707,0.00025,0.00019
77,0.37224,0.00025,0.00019
78,0.36745,0.00025,0.00019
79,0.36271,0.00025,0.00019
80,0.35801,0.00025,0.00019
81,0.35336,0.00025,0.00019
82,0.34877,0.00025,0.00019
83,0.34423,0.00025,0.00019
84,0.33974,0.00025,0.00019
85,0.33531,0.00025,0.00019
86,0.33093,0.00025,0.00019
87,0.32662,0.00025,0.00019
88,0.32236,0.00025,0.00019
89,0.31815,0.00025,0.00019
90,0.31401,0.00025,0.00019
91,0.30993,0.00025,0.00019
92,0.30591,0.00025,0.00019
93,0.30194,0.00025,0.00019
94,0.29804,0.00025,0.00019
95,0.29420,0.00025,0.00019
96,0.29041,0.00025,0.00019
97,0.28669,0.00025,0.00019
98,0.28302,0.00025,0.00019
99,0.27941,0.00025,0.00019
100,0.27586,0.00025,0.00019
101,0.27237,0.00025,0.00019
102,0.26894,0.00025,0.00019
103,0.26556,0.00025,0.00019
104,0.26224,0.00025,0.00019
105,0.25897,0.00025,0.00019
106,0.25576,0.00025,0.00019
107,0.25261,0.00025,0.00019
108,0.24950,0.00025,0.00019
109,0.24645,0.00025,0.00019
110,0.24346,0.00025,0.00019
111,0.24051,0.00025,0.00018
112,0.23761,0.00025,0.00018
113,0.23477,0.00025,0.00018
114,0.23197,0.00025,0.00018
115,0.22922,0.00025,0.00018
116,0.22652,0.00025,0.00018
117,0.22387,0.00025,0.00018
118,0.22126,0.00025,0.00018
119,0.21869,0.00025,0.00018
120,0.21617,0.00025,0.00018
121,0.21370,0.00025,0.00018
122,0.21126,0.00025,0.00018
123,0.20887,0.00025,0.00018
124,0.20652,0.00025,0.00018
125,0.20421,0.00025,0.00018
126,0.20194,0.00025,0.00018
127,0.19971,0.00025,0.00018
128,0.19752,0.00025,0.00018
129,0.19536,0.00025,0.00018
130,0.19324,0.00025,0.00018
131,0.19116,0.00025,0.00018
132,0.18911,0.00025,0.00018
133,0.18710,0.00025,0.00018
134,0.18512,0.00025,0.00017
135,0.18317,0.00025,0.00017
136,0.18126,0.00025,0.00017
137,0.17938,0.00025,0.00017
138,0.17753,0.00025,0.00017
139,0.17570,0.00025,0.00017
140,0.17391,0.00025,0.00017
141,0.17215,0.00025,0.00017
142,0.17042,0.00025,0.00017
143,0.16872,0.00025,0.00017
144,0.16704,0.00025,0.00017
145,0.16539,0.00025,0.00017
146,0.16377,0.00025,0.00017
147,0.16217,0.00025,0.00017
148,0.16060,0.00025,0.00017
149,0.15906,0.00024,0.00017
150,0.15754,0.00024,0.00017
151,0.15604,0.00024,0.00017
152,0.15456,0.00024,0.00017
153,0.15311,0.00024,0.00017
154,0.15168,0.00024,0.00016
155,0.15028,0.00024,0.00016
156,0.14889,0.00024,0.00016
157,0.14753,0.00024,0.00016
158,0.14619,0.00024,0.00016
