,Fi,H_nodes
0,76.08452,5.06063
1,77.49926,5.06393
2,78.60194,5.06539
3,79.38812,5.06631
4,79.85463,5.06700
5,79.99960,5.06654
6,79.82243,5.06594
7,79.32385,5.06498
8,78.50586,5.06332
9,77.37175,5.06097
10,75.92609,5.05819
11,74.17471,5.05494
12,72.12465,5.05172
13,69.78417,5.04811
14,67.16269,5.04425
15,64.27078,5.04021
16,61.12007,5.03608
17,57.72324,5.03253
18,54.09399,5.02647
19,50.24692,5.02305
20,46.19753,5.01870
21,41.96211,5.01524
22,37.55773,5.01191
23,33.00211,5.00833
24,28.31361,5.00585
25,23.51109,5.00291
26,18.61391,5.00140
27,13.64178,4.99968
28,8.61471,4.99894
29,3.55296,4.99874
30,-1.52310,4.99819
31,-6.59303,5.00016
32,-11.63641,5.00091
33,-16.63294,5.00304
34,-21.56248,5.00494
35,-26.40521,5.00811
36,-31.14161,5.01117
37,-35.75261,5.01449
38,-40.21965,5.01811
39,-44.52474,5.02283
40,-48.65055,5.02624
41,-52.58045,5.03097
42,-56.29864,5.03471
43,-59.79013,5.03903
44,-63.04086,5.04347
45,-66.03775,5.04805
46,-68.76873,5.05118
47,-71.22281,5.05514
48,-73.39009,5.05772
49,-75.26186,5.06050
50,-76.83057,5.06279
51,-78.08992,5.06450
52,-79.03482,5.06603
53,-79.66148,5.06672
54,-79.96738,5.06657
55,-79.95127,5.06634
56,-79.61322,5.06538
57,-78.95460,5.06365
58,-77.97806,5.06187
59,-76.68753,5.05943
60,-75.08820,5.05698
61,-73.18653,5.05319
62,-70.99015,5.04946
63,-68.50792,5.04595
64,-65.74984,5.04165
65,-62.72700,5.03888
66,-59.45159,5.03357
67,-55.93678,5.02905
68,-52.19674,5.02454
69,-48.24651,5.02132
70,-44.10202,5.01627
71,-39.77994,5.01405
72,-35.29769,5.01065
73,-30.67330,5.00631
74,-25.92540,5.00427
75,-21.07311,5.00225
76,-16.13597,5.00056
77,-11.13385,4.99963
78,-6.08690,4.99909
79,-1.01544,4.99892
80,4.06011,4.99904
81,9.11931,5.00081
82,14.14179,5.00237
83,19.10733,5.00415
84,23.99593,5.00656
85,28.78790,5.00939
86,33.46396,5.01300
87,38.00527,5.01732
88,42.39354,5.01967
89,46.61111,5.02439
90,50.64100,5.02867
91,54.46697,5.03308
92,58.07362,5.03723
93,61.44643,5.04102
94,64.57182,5.04578
95,67.43719,5.04983
96,70.03103,5.05405
97,72.34287,5.05676
98,74.36341,5.05876
99,-63.55632,5.05724
100,-61.99457,5.05319
101,-66.73063,5.05441
102,-65.02712,5.05020
103,-65.44021,5.05839
104,-69.23227,5.05540
105,-64.63454,5.05452
106,-67.99804,5.05182
107,7.78009,5.38999
108,8.00593,5.54570
109,7.29979,5.52237
110,8.60053,5.47738
111,8.47915,5.35781
112,-5.66655,4.61592
113,-5.41101,4.61992
114,-5.88871,4.71221
115,-6.24560,4.71036
116,6.62663,5.49866
117,6.16835,5.42550
118,6.36634,5.34608
119,6.96265,5.37146
120,7.05213,6.50489
121,6.63677,6.54812
122,7.03140,6.43380
123,6.64382,6.60885
124,6.80013,6.64332
125,-6.64262,6.78329
126,-6.59322,6.74595
127,-6.94398,6.68542
128,-6.87253,6.64660
129,-2.24570,3.68485
130,-2.27991,3.70561
131,-2.11611,3.63681
132,-2.09601,3.64291
133,-4.79196,5.96625
134,-4.99982,5.94265
135,-4.87642,6.00236
136,-5.02930,6.01355
