,Fi,H_nodes
0,24.72136,5.00504
1,29.49717,5.00815
2,34.15420,5.01083
3,38.67370,5.01352
4,43.03748,5.01687
5,47.22797,5.01957
6,51.22828,5.02261
7,55.02231,5.02571
8,58.59479,5.02921
9,61.93133,5.03201
10,65.01849,5.03547
11,67.84385,5.03823
12,70.39602,5.04075
13,72.66473,5.04253
14,74.64085,5.04474
15,76.31642,5.04646
16,77.68468,5.04732
17,78.74014,5.04839
18,79.47854,5.04910
19,79.89691,5.04915
20,79.99356,5.04891
21,79.76810,5.04813
22,79.22145,5.04730
23,78.35579,5.04582
24,77.17463,5.04412
25,75.68272,5.04192
26,73.88605,5.03980
27,71.79187,5.03718
28,69.40862,5.03406
29,66.74587,5.03167
30,63.81437,5.02797
31,60.62591,5.02438
32,57.19333,5.02196
33,53.53045,5.01858
34,49.65202,5.01531
35,45.57366,5.01273
36,41.31180,5.00982
37,36.88358,5.00799
38,32.30685,5.00588
39,27.60003,5.00348
40,22.78207,5.00159
41,17.87238,5.00078
42,12.89072,4.99969
43,7.85716,4.99871
44,2.79196,4.99917
45,-2.28448,4.99960
46,-7.35173,5.00003
47,-12.38937,5.00160
48,-17.37713,5.00261
49,-22.29491,5.00446
50,-27.12292,5.00673
51,-31.84171,5.00917
52,-36.43229,5.01229
53,-40.87617,5.01507
54,-45.15546,5.01790
55,-49.25292,5.02101
56,-53.15205,5.02449
57,-56.83717,5.02791
58,-60.29341,5.03072
59,-63.50688,5.03367
60,-66.46463,5.03661
61,-69.15475,5.03945
62,-71.56641,5.04188
63,-73.68989,5.04384
64,-75.51665,5.04534
65,-77.03934,5.04687
66,-78.25181,5.04814
67,-79.14919,5.04892
68,-79.72786,5.04895
69,-79.98550,5.04887
70,-79.92106,5.04906
71,-79.53481,5.04754
72,-78.82831,5.04703
73,-77.80439,5.04468
74,-76.46717,5.04265
75,-74.82205,5.04045
76,-72.87565,5.03818
77,-70.63581,5.03534
78,-68.11154,5.03237
79,-65.31300,5.03006
80,-62.25148,5.02667
81,-58.93929,5.02355
82,-55.38977,5.02031
83,-51.61722,5.01678
84,-47.63683,5.01384
85,-43.46461,5.01140
86,-39.11738,5.00816
87,-34.61264,5.00689
88,-29.96853,5.00451
89,-25.20374,5.00240
90,-20.33747,5.00139
91,-15.38930,4.99998
92,-10.37917,4.99913
93,-5.32724,4.99916
94,-0.25387,4.99915
95,4.82053,4.99998
96,9.87552,5.00057
97,14.89075,5.00238
98,19.84601,5.00435
99,-9.52762,4.99652
100,-5.21720,4.99592
101,-9.69623,4.99887
102,-4.84729,4.99880
103,-60.94843,5.04175
104,-64.81297,5.04007
105,-63.45555,5.04353
106,-67.35703,5.04226
107,-1.13320,4.10044
108,-0.48478,4.05326
109,-0.82616,3.97881
110,-0.63039,4.16013
111,-1.20993,4.20075
112,-10.60205,5.84599
113,-10.00104,5.91251
114,-10.40187,5.88163
115,-11.09620,5.81707
116,-1.07407,3.89292
117,-1.32525,3.87616
118,-1.54034,3.95626
119,-1.38698,4.01170
120,1.84596,3.96996
121,1.55299,3.84800
122,1.61696,3.90828
123,1.71494,3.90408
124,1.92570,3.99557
125,-2.19255,4.11721
126,-2.03940,4.04314
127,-2.25392,4.12021
128,-2.06219,4.05306
129,-7.65258,5.90011
130,-7.87889,5.86423
131,-7.56070,5.88175
132,-7.75176,5.84799
133,0.46427,3.28274
134,0.45815,3.34173
135,0.38911,3.28854
136,0.33559,3.32374
137,0.36625,3.39705
138,-4.33838,5.31297
139,-4.48011,5.28312
140,-4.54100,5.33558
141,-4.37594,5.38343
142,0.61991,3.34469
143,0.55085,3.27880
144,0.63737,3.30187
145,0.71828,3.34745
146,5.05880,5.92330
147,5.17136,5.89328
148,5.15959,5.92951
149,5.27485,5.91110
150,5.36237,5.87282
151,-2.93825,4.78575
152,-2.92375,4.73974
153,-3.02968,4.78227
154,-2.86318,4.75388
155,-2.81563,4.72303
156,-2.83599,4.68700
157,6.84664,6.34722
158,6.80787,6.34972
159,6.90826,6.33283
160,6.96302,6.33108
161,7.06892,6.30539
162,6.81083,6.31417
163,6.71038,6.32580
164,6.81297,6.30405
165,6.92924,6.28878
166,6.94733,6.29135
167,-4.14433,5.47310
168,-4.05359,5.44494
169,-4.18364,5.43575
170,-4.08182,5.39632
171,-1.07166,3.41349
172,-1.03448,3.36300
173,-1.10106,3.39832
174,-1.15490,3.43753
175,-4.54297,5.71017
176,-4.67876,5.70332
177,-4.59346,5.73699
178,-4.72556,5.73607
179,-7.29291,6.25352
180,-7.30651,6.24381
181,-7.19044,5.72133
182,-7.20502,6.31229
183,-7.10667,5.92961
184,-7.26297,6.30696
185,-7.11866,5.83511
186,0.37335,3.15552
187,0.42879,3.19151
188,0.37988,3.22822
189,0.36883,3.12399
190,0.43447,3.14378
191,4.97603,5.91690
192,4.89135,5.47772
193,4.95208,5.89382
194,4.94697,5.66624
195,-5.89914,5.49922
196,-5.89023,5.51534
197,-5.98638,5.51248
198,-5.83457,5.21529
199,-5.94383,5.53204
200,7.50413,6.09230
201,7.44356,6.08881
202,7.33988,6.10896
203,7.46800,6.07238
204,7.30488,6.09905
205,-4.44504,5.48899
206,-4.42769,5.52774
207,-4.31690,5.51395
208,-4.47586,5.57777
209,-4.32350,5.55192
210,-7.32987,5.91344
211,-7.15527,5.93319
212,-7.24209,5.94567
213,-7.38464,5.89118
214,-7.20134,5.90609
215,1.37828,3.76236
216,1.35813,3.77777
217,1.23355,3.66567
218,1.19576,3.69098
219,6.49066,4.77451
220,6.02951,4.76222
221,6.58125,4.83469
222,6.32589,4.72246
223,5.85873,4.68657
224,-0.86536,4.25845
225,-1.66408,4.28521
226,-0.04999,4.24429
227,0.69843,4.32023
228,0.04234,4.39266
229,-0.23525,4.28698
230,1.58465,4.36591
231,0.99729,4.44102
232,34.54117,5.01092
233,34.60659,5.01139
234,38.40572,5.01383
235,30.78815,5.00836
236,40.15604,5.03334
237,37.19538,5.03405
238,36.54230,5.02605
239,41.61811,5.03881
240,56.36771,5.02269
241,52.30721,5.01965
