,W,Psi
1817,0.00013889068647874282,7.429638228101942e-05
1818,0.0001386626210548813,7.413973922572096e-05
1819,0.00013834921472191526,7.398350828796788e-05
1820,0.00013812368792691764,7.382768920614454e-05
1821,0.0001378089739241057,7.367227758011839e-05
1822,0.00013758560759039373,7.351727045078788e-05
1823,0.00013726991626479104,7.336266354059653e-05
1824,0.0001370485057726089,7.320845236744108e-05
1825,0.00013673000471921382,7.305463042548483e-05
1826,0.00013650919003438652,7.290119230668864e-05
1827,0.00013619653046243336,7.274812228714225e-05
1828,0.00013598071530723077,7.259538536627523e-05
1829,0.00013565354123996909,7.244304620285485e-05
1830,0.00013543137306117232,7.229105451427721e-05
1831,0.00013510399315521554,7.213942717407756e-05
1832,0.0001348884686071162,7.198812412887046e-05
1833,0.00013455952679136208,7.183715842959388e-05
1834,0.0001343453196952908,7.168651869692146e-05
1835,0.0001340118286109655,7.15361776276932e-05
1836,0.00013379673217647788,7.138612523644877e-05
1837,0.0001334593366149643,7.123635014953382e-05
1838,0.00013324853255504808,7.108684553787731e-05
1839,0.00013290945313209406,7.093759925287595e-05
1840,0.0001326984393476559,7.078860188740758e-05
1841,0.00013235432002261285,7.063984577114008e-05
1842,0.00013214436713587642,7.049132544507119e-05
1843,0.00013179707857015295,7.034303330744589e-05
1844,0.0001315906822495409,7.019496432794887e-05
1845,0.0001312422014933389,7.004711372717044e-05
1846,0.00013106330451733485,6.989948064628176e-05
1847,0.00013075766391210268,6.975206392357164e-05
1848,0.0001305458190075761,6.960485025807963e-05
1849,0.00013019337042586575,6.945781433825167e-05
1850,0.00012999792047832214,6.93109676699517e-05
1851,0.00012964167979499907,6.916431580446551e-05
1852,0.00012945307462230245,6.901783232641198e-05
1853,0.00012910006676626444,6.887151605317094e-05
1854,0.00012891671749255113,6.872538040690444e-05
1855,0.00012855594874911647,6.857941885829134e-05
1856,0.00012837772501813848,6.843364456169159e-05
1857,0.0001280169004473837,6.82880804655822e-05
1858,0.0001278418578710945,6.81427313219822e-05
1859,0.0001274758355833547,6.799760117698705e-05
1860,0.00012730857226969238,6.785270880782312e-05
1861,0.00012694951688473768,6.770806882728097e-05
1862,0.00012679978125991608,6.756367866396603e-05
1863,0.00012642399626695526,6.741953031178194e-05
