,H,Mu
0,4.99546,1.00000
1,4.99803,1.00000
2,4.99818,1.00000
3,5.02820,1.00000
4,5.03008,1.00000
5,4.27207,1.00000
6,4.34406,1.00000
7,5.84544,1.00000
8,5.78620,1.00000
9,4.25985,1.00000
10,4.23462,1.00000
11,3.64077,1.00000
12,3.58321,1.00000
13,3.59570,1.00000
14,3.65231,1.00000
15,6.04251,1.00000
16,6.04926,1.00000
17,3.71646,1.00000
18,3.73760,1.00000
19,3.72529,1.00000
20,4.66777,1.00000
21,4.66908,1.00000
22,3.78330,1.00000
23,3.83754,1.00000
24,5.31364,1.00000
25,5.31917,1.00000
26,5.28920,1.00000
27,4.00560,1.00000
28,3.94648,1.00000
29,3.95641,1.00000
30,6.07530,1.00000
31,6.08064,1.00000
32,6.05595,1.00000
33,6.01200,1.00000
34,5.98738,1.00000
35,6.00406,1.00000
36,4.72407,1.00000
37,4.71822,1.00000
38,4.01495,1.00000
39,4.05907,1.00000
40,5.03925,1.00000
41,5.07457,1.00000
42,6.23022,1.00000
43,6.19761,1.00000
44,6.19808,1.00000
45,3.65233,1.00000
46,3.62103,1.00000
47,5.29922,1.00000
48,5.29933,1.00000
49,5.90233,1.00000
50,5.91909,1.00000
51,6.18545,1.00000
52,6.18133,1.00000
53,4.82526,1.00000
54,4.87241,1.00000
55,6.10881,1.00000
56,6.08758,1.00000
57,3.53473,1.00000
58,3.45631,1.00000
59,5.15545,1.00000
60,5.08153,1.00000
61,4.44233,1.00000
62,4.36146,1.00000
63,4.40599,1.00000
64,4.47729,1.00000
65,5.00321,1.00000
66,4.99993,1.00000
67,5.00846,1.00000
68,5.01142,1.00000
69,5.03082,1.00000
70,5.03362,1.00000
71,4.99792,1.00000
72,4.99999,1.00000
73,4.99284,1.00000
74,4.99490,1.00000
75,4.99575,1.00000
76,5.03360,1.00000
77,5.03192,1.00000
78,5.04407,1.00000
79,5.04749,1.00000
80,5.06405,1.00000
81,5.05567,1.00000
82,5.00115,1.00000
83,5.00059,1.00000
