,Fi,H_nodes
0,9.74955,4.99994
1,14.76601,5.00132
2,19.72302,5.00277
3,24.60061,5.00449
4,29.37914,5.00691
5,34.03937,5.00889
6,38.56254,5.01146
7,42.93043,5.01414
8,47.12545,5.01722
9,51.13072,5.02000
10,54.93010,5.02360
11,58.50830,5.02671
12,61.85090,5.02973
13,64.94445,5.03201
14,67.77650,5.03509
15,70.33563,5.03761
16,72.61155,5.03969
17,74.59508,5.04153
18,76.27825,5.04391
19,77.65427,5.04504
20,78.71760,5.04641
21,79.46397,5.04681
22,79.89036,5.04721
23,79.99507,5.04721
24,79.77766,5.04679
25,79.23901,5.04602
26,78.38130,5.04499
27,77.20797,5.04358
28,75.72376,5.04141
29,73.93463,5.03978
30,71.84779,5.03709
31,69.47165,5.03394
32,66.81577,5.03185
33,63.89084,5.02876
34,60.70865,5.02556
35,57.28201,5.02278
36,53.62471,5.01957
37,49.75149,5.01731
38,45.67793,5.01462
39,41.42044,5.01134
40,36.99617,5.00858
41,32.42293,5.00664
42,27.71913,5.00450
43,22.90372,5.00237
44,17.99608,5.00136
45,13.01598,5.00018
46,7.98347,4.99933
47,2.91881,4.99938
48,-2.15760,4.99912
49,-7.22532,4.99965
50,-12.26395,5.00057
51,-17.25320,5.00183
52,-22.17298,5.00375
53,-27.00347,5.00562
54,-31.72523,5.00763
55,-36.31924,5.01015
56,-40.76701,5.01305
57,-45.05062,5.01612
58,-49.15283,5.01878
59,-53.05712,5.02174
60,-56.74777,5.02454
61,-60.20991,5.02804
62,-63.42961,5.03117
63,-66.39390,5.03385
64,-69.09085,5.03614
65,-71.50959,5.03839
66,-73.64039,5.04095
67,-75.47466,5.04303
68,-77.00503,5.04437
69,-78.22532,5.04540
70,-79.13063,5.04715
71,-79.71730,5.04691
72,-79.98298,5.04746
73,-79.92660,5.04702
74,-79.54838,5.04621
75,-78.84985,5.04515
76,-77.83382,5.04406
77,-76.50438,5.04233
78,-74.86688,5.04023
79,-72.92792,5.03857
80,-70.69531,5.03593
81,-68.17803,5.03328
82,-65.38622,5.03035
83,-62.33113,5.02700
84,-59.02505,5.02404
85,-55.48129,5.02139
86,-51.71413,5.01777
87,-47.73874,5.01567
88,-43.57112,5.01295
89,-39.22806,5.00986
90,-34.72704,5.00791
91,-30.08618,5.00532
92,-25.32418,5.00319
93,-20.46020,5.00218
94,-15.51384,5.00055
95,-10.50502,4.99997
96,-5.45389,4.99882
97,-0.38080,4.99931
98,4.69383,5.00028
99,4.31683,4.99470
100,8.77724,4.99561
101,4.87648,4.99731
102,9.90672,4.99869
103,-52.84324,5.02806
104,-56.27839,5.02782
105,-55.84193,5.03060
106,-59.41952,5.03063
107,-3.10251,4.31610
108,-2.42498,4.21529
109,-2.64188,4.20066
110,-2.73084,4.30393
111,-3.35458,4.38154
112,-10.51991,5.81639
113,-9.90443,5.87435
114,-10.24102,5.82486
115,-10.93711,5.76621
116,-2.76216,4.17954
117,-2.93818,4.22305
118,-3.22820,4.28868
119,-3.19541,4.28914
120,0.43490,3.64869
121,0.20937,3.55056
122,0.18368,3.65336
123,0.38872,3.54763
124,0.58545,3.59989
125,-0.92001,3.60995
126,-0.76217,3.57292
127,-0.91560,3.66097
128,-0.71981,3.63769
129,-8.03582,6.06651
130,-8.28235,6.03190
131,-7.96508,6.05989
132,-8.18551,6.03157
133,1.62599,3.72903
134,1.66964,3.75561
135,1.55967,3.70256
136,1.53541,3.69936
137,1.61968,3.75208
138,-3.27328,4.63973
139,-3.37346,4.63137
140,-3.45450,4.68416
141,-3.33837,4.70663
142,1.80536,3.82064
143,1.70033,3.76348
144,1.78998,3.80919
145,1.89340,3.86119
146,4.21719,5.31526
147,4.30812,5.29438
148,4.31608,5.33248
149,4.41531,5.32364
150,4.47716,5.29265
151,-1.91153,4.00708
152,-1.87716,3.97570
153,-1.97478,4.02541
154,-1.84500,3.96861
155,-1.79339,3.93880
156,-1.79103,3.91729
157,6.44171,6.08804
158,6.39375,6.08258
159,6.48857,6.06875
160,6.55601,6.07641
161,6.64321,6.04756
162,6.32849,6.01238
163,6.22565,6.01561
164,6.31393,5.99372
165,6.43047,5.98659
166,6.46137,5.99517
167,-3.18314,4.75993
168,-3.09303,4.72283
169,-3.19991,4.73124
170,-3.09545,4.68274
171,-2.20988,4.02679
172,-2.14128,4.00123
173,-2.21128,4.04511
174,-2.29195,4.07051
175,-3.63980,5.03493
176,-3.75942,5.04357
177,-3.69801,5.06926
178,-3.81766,5.08332
179,-7.26325,6.21974
180,-7.29027,6.21786
181,-7.17027,5.70137
182,-7.03035,6.19610
183,-6.92580,5.82298
184,-7.07782,6.18598
185,-6.95100,5.73927
186,1.46062,3.62393
187,1.52914,3.67364
188,1.50623,3.67417
189,1.43517,3.52942
190,1.50289,3.58778
191,4.13714,5.29999
192,4.06085,4.93539
193,4.10219,5.27138
194,4.12385,5.10017
195,-6.62461,5.89326
196,-6.60402,5.90587
197,-6.70731,5.89868
198,-6.53757,5.56726
199,-6.64978,5.91659
200,7.68261,6.16975
201,7.63796,6.17440
202,7.52514,6.19218
203,7.67816,6.16470
204,7.50643,6.19073
205,-3.45129,4.81288
206,-3.45601,4.84494
207,-3.35158,4.82130
208,-3.51894,4.89830
209,-3.37507,4.85523
210,-7.72295,6.09530
211,-7.54163,6.12018
212,-7.61207,6.12186
213,-7.79755,6.07971
214,-7.60944,6.10112
215,0.10629,3.46118
216,0.03436,3.52350
217,0.01773,3.37314
218,-0.07945,3.45055
219,8.10640,5.13054
220,7.53511,5.15699
221,8.06730,5.21189
222,8.04255,5.07192
223,7.48172,5.06488
224,-3.14267,4.40017
225,-3.95297,4.46712
226,-2.29673,4.33398
227,3.15601,4.43119
228,2.66594,4.45832
229,2.11374,4.34599
230,4.06881,4.51337
231,3.75438,4.54146
232,21.66965,5.00089
233,21.02762,5.00245
234,25.21615,5.00402
235,17.78899,4.99920
236,32.15104,5.01081
237,29.63558,5.00841
238,28.14701,5.00348
239,34.25429,5.01472
240,65.37739,5.03287
241,61.79590,5.03051
242,66.51258,5.03500
243,0.24537,4.99816
244,-4.45192,4.99732
245,1.98283,4.99259
246,0.20958,4.99540
247,-1.44728,4.99274
248,-3.82164,4.99455
249,58.31367,5.03545
250,62.30449,5.03364
251,58.79685,5.03167
252,45.69373,5.04449
253,41.40529,5.03819
254,41.55445,5.04679
255,45.27396,5.05372
256,-43.39521,5.05745
257,-42.83591,5.06905
258,-46.09519,5.06248
259,-47.89049,5.05246
260,28.90017,5.00307
261,29.57849,5.00440
262,25.85455,4.99916
263,24.05631,4.99667
264,45.50174,5.01876
265,50.01483,5.02138
266,46.37123,5.02091
267,50.11955,5.02420
268,-51.01094,5.04088
269,-46.71153,5.04058
270,-48.43506,5.03573
271,-52.15393,5.03663
272,-29.60160,5.11455
273,-27.08456,5.14911
274,-29.55302,5.14832
275,-33.63587,5.11537
276,13.94863,4.96581
277,11.97859,4.92461
278,15.45394,4.96490
279,13.85221,4.94554
280,11.13098,4.91604
281,-25.63847,5.18170
282,-26.92171,5.19293
283,-30.14399,5.16683
284,11.79380,5.10167
285,10.88630,5.02514
286,12.45937,5.05095
287,13.44113,5.12306
288,14.82766,5.19397
289,13.41721,5.22724
290,14.60007,5.27051
291,16.25642,5.23087
292,4.86627,4.57170
293,5.81254,4.64298
294,4.91651,4.59343
295,6.13623,4.68613
296,5.03005,4.64658
297,-10.48320,5.17805
298,-9.48436,5.21058
299,-9.32099,5.14170
300,-9.56098,5.09062
301,-10.76074,5.09735
302,-6.31871,4.73812
303,-6.27077,4.75494
304,-5.39502,4.66622
305,-5.30957,4.66083
306,12.71362,5.64799
307,12.65666,5.63250
308,13.70045,5.57958
309,13.60999,5.56546
310,12.59836,5.54084
311,11.55360,5.61101
312,12.00228,5.60779
313,12.97606,5.56175
314,-10.49984,5.77987
315,-10.56580,5.74850
316,-11.34787,5.69977
317,-11.24100,5.67066
318,7.10538,4.98296
319,7.43976,4.95043
320,6.73688,4.90339
321,6.51126,4.94707
322,8.97209,5.76918
323,8.64189,5.75918
324,9.15339,5.70549
325,9.56155,5.70632
326,-8.22924,6.09542
327,-8.12080,6.11422
328,-8.33652,6.08199
329,-8.51833,6.06221
330,1.79231,3.90160
331,1.93437,3.96332
332,1.86601,3.94018
333,1.96891,3.99515
334,2.07217,4.03238
335,5.60063,5.28119
336,5.59193,5.23325
337,5.41186,5.25788
338,5.42669,5.29764
339,-8.02308,6.11371
340,-8.09670,6.10550
341,-8.24986,6.08188
342,-8.35443,6.07633
343,-7.94348,6.05600
344,-8.08002,6.02877
345,-7.91787,6.14035
346,-7.79690,6.14975
347,-7.99308,6.12263
348,-8.19911,6.09752
349,-3.98102,5.02150
350,-4.04071,5.07235
351,-3.89356,5.05819
352,-3.81026,5.00930
353,-3.17102,4.66409
354,-7.47693,6.07773
355,-7.33877,6.09993
356,-7.43126,6.09511
357,-7.54003,6.08136
358,-7.65238,6.06140
359,1.30197,3.58317
360,1.38557,3.61147
361,1.42044,3.64057
362,1.35252,3.63064
363,-0.11037,3.27352
364,-0.02595,3.25851
365,-0.07213,3.31420
366,0.04030,3.31142
367,-2.99820,4.67973
368,-3.09382,4.74813
369,7.46204,6.12630
370,7.34893,6.13786
371,7.31380,6.14625
372,7.34043,6.14929
373,7.47141,6.13604
374,7.18366,6.18070
375,7.31643,6.15797
376,7.30171,6.16774
377,7.44697,6.14649
378,6.39558,6.01913
379,6.54629,6.00150
380,6.45880,6.02886
381,6.62798,6.00693
382,-7.32401,6.14617
383,-7.42759,6.13205
384,-7.29736,6.14424
385,-7.32919,6.13578
386,-7.43400,6.12067
387,7.38702,6.21812
388,7.47212,6.20563
389,7.48778,6.20376
390,7.62462,6.18303
391,7.34595,6.22105
392,7.35479,6.22223
393,6.12310,5.99824
394,6.17229,5.97474
395,6.25977,5.98136
396,6.17826,6.00546
397,-2.25654,4.21715
398,-2.18133,4.16000
399,-2.28357,4.19614
400,-2.22905,4.15867
401,1.64229,3.73302
402,1.69465,3.75868
403,1.72303,3.77223
404,1.64757,3.73314
405,1.62411,3.81961
406,1.66140,3.83885
407,1.70912,3.86663
408,1.67862,3.86440
409,1.62163,3.71169
410,-3.21850,4.70397
411,-7.12390,6.18452
412,-7.22479,6.17576
413,-7.07755,6.19675
414,-7.18602,6.18502
415,-5.90365,5.88460
416,-5.81751,5.91160
417,-5.76649,5.89915
418,-5.83392,5.86659
419,-6.79039,5.90745
420,-6.83910,5.88136
421,6.51615,6.04112
422,6.38760,6.06918
423,6.35924,6.05519
424,4.19222,5.28808
425,4.20683,5.26118
426,1.08824,3.44341
427,1.08426,3.46159
428,1.02131,3.40883
429,0.99162,3.41511
430,6.19020,5.92203
431,6.18784,5.94890
432,6.07270,5.95750
433,-0.11099,3.14203
434,-0.06377,3.16347
435,-0.14015,3.18907
436,-0.08428,3.22139
437,7.47458,6.20483
438,6.25918,5.67748
439,6.11465,5.70337
440,6.22255,5.71011
441,7.29063,5.76614
442,7.41955,6.20749
443,7.40182,6.20714
444,7.29178,5.77054
445,0.66735,3.25706
446,0.71843,3.28863
447,0.67202,3.28638
448,0.63325,3.20066
449,0.69926,3.22500
450,-7.28129,6.22261
451,-7.19843,5.55006
452,-7.18481,5.82167
453,-7.34159,6.21848
454,-7.21114,5.84603
455,-6.32781,6.03541
456,-6.24342,6.04944
457,-6.22969,6.03865
458,-6.20504,5.58678
459,-6.16220,5.68379
460,-3.64505,4.81861
461,-3.75040,5.10456
462,4.23055,5.33823
463,4.18656,5.07259
464,0.80841,3.31042
465,0.84159,3.34591
466,0.78212,3.32193
467,0.83169,3.26778
468,0.87168,3.34268
469,6.48210,5.37845
470,6.57822,5.89270
471,6.55754,5.88273
472,6.65425,5.89532
473,6.67833,5.87491
474,-2.27481,4.07829
475,-2.15104,3.89919
476,-2.21955,3.92017
477,-7.29050,6.13508
478,-7.35520,6.12062
479,-7.25563,6.12925
480,-3.59194,5.00745
481,-3.68217,5.00679
482,5.81814,5.58786
483,5.91835,5.95585
484,5.86617,5.59679
485,6.02098,5.94610
486,5.96295,5.96479
487,-1.93652,4.03127
488,-1.92110,3.89771
489,-1.85451,3.89964
490,-1.99647,4.04805
491,-2.00273,4.06713
492,-7.40030,6.16112
493,-7.50212,6.15290
494,-7.30178,6.18048
495,-7.36866,6.15734
496,-7.56453,6.13787
497,1.59598,3.71195
498,-0.83186,3.43664
499,-0.73978,3.38231
500,-0.76793,3.43532
501,-0.87774,3.42674
502,-0.79361,3.38190
503,-7.55421,6.13521
504,-7.73129,6.11273
505,-7.45407,6.13700
506,-7.45347,6.14576
507,-3.30822,4.77302
508,-3.57863,4.84959
509,7.85520,6.13713
510,7.65583,6.16770
511,7.68666,6.16238
512,7.97784,6.12667
513,7.77515,6.15410
514,-7.57747,6.12250
515,-7.75753,6.09408
516,-7.80749,6.09946
517,-7.79394,6.07682
518,-8.02477,6.05836
519,7.93457,6.02851
520,7.71141,6.05974
521,7.81038,6.06561
522,7.99508,6.01274
523,7.79097,6.03916
524,-0.64441,3.49108
525,-0.50168,3.44176
526,-0.59321,3.53220
527,-0.68540,3.43042
528,-0.54722,3.38878
529,-2.91053,4.40335
530,-2.75669,4.38147
531,-2.69388,4.32495
532,-3.07333,4.46542
533,-2.93829,4.45634
534,0.44184,3.49210
535,0.33621,3.40643
536,0.27624,3.47634
537,2.52224,4.10349
538,2.55300,4.12837
539,2.70580,4.17518
540,2.33027,4.03410
541,2.38355,4.05960
542,5.59614,5.12181
543,5.58638,5.06013
544,5.33356,5.07358
545,5.80505,5.15855
546,5.93337,5.11473
547,-5.60450,5.26105
548,-5.95277,5.24868
549,-5.81331,5.32980
550,-5.38210,5.19386
551,-5.68617,5.17848
552,7.04512,5.17392
553,6.98532,5.10375
554,6.48808,5.13556
555,7.47211,5.21489
556,-9.58784,5.88532
557,-9.96465,5.83365
558,-9.99192,5.81061
559,-3.84574,4.42652
560,4.95022,4.57703
561,5.65844,4.67116
562,5.45983,4.62901
563,4.58689,4.54422
564,5.14912,4.63451
565,7.22123,4.78020
566,8.09917,4.83840
567,7.29627,4.75694
568,7.14195,4.81532
569,8.28151,4.87198
570,-6.31531,4.73401
571,-6.00973,4.73035
572,-7.58944,4.79942
573,-4.80043,4.69568
574,-6.35380,4.75571
575,-4.76599,4.93699
576,-7.35864,4.93037
577,-3.55905,4.91534
578,-7.72591,4.95127
579,-50.62423,5.03330
580,-52.84761,5.03070
581,-55.67618,5.03459
582,-45.82138,5.02943
583,-49.34943,5.02817
584,39.29736,5.01837
585,35.73964,5.01136
586,36.37667,5.01733
587,40.64834,5.01667
588,32.44005,5.10649
