,H,Mu
0,5.06911,1.00000
1,5.06816,1.00000
2,5.06431,1.00000
3,5.03700,1.00000
4,5.03684,1.00000
5,6.03640,1.00000
6,5.88974,1.00000
7,4.02594,1.00000
8,4.05098,1.00000
9,6.08357,1.00000
10,5.97390,1.00000
11,6.84229,1.00000
12,6.85756,1.00000
13,6.93637,1.00000
14,6.96009,1.00000
15,3.22819,1.00000
16,3.29241,1.00000
17,6.70623,1.00000
18,6.73913,1.00000
19,6.67858,1.00000
20,6.60310,1.00000
21,6.57945,1.00000
22,6.66119,1.00000
23,6.66588,1.00000
24,6.12169,1.00000
25,6.09070,1.00000
26,6.06420,1.00000
27,7.14072,1.00000
28,7.16865,1.00000
29,7.19043,1.00000
30,4.50737,1.00000
31,4.49841,1.00000
32,4.49699,1.00000
33,4.73791,1.00000
34,4.71465,1.00000
35,4.71585,1.00000
36,6.68299,1.00000
37,6.71292,1.00000
38,6.50934,1.00000
39,6.50215,1.00000
40,6.41444,1.00000
41,6.41546,1.00000
42,3.45484,1.00000
43,3.83852,1.00000
44,3.80444,1.00000
45,6.82653,1.00000
46,6.86697,1.00000
47,6.19865,1.00000
48,6.16686,1.00000
49,3.65723,1.00000
50,3.64041,1.00000
51,3.18256,1.00000
52,3.16182,1.00000
53,6.57978,1.00000
54,6.57363,1.00000
55,3.11556,1.00000
56,3.15632,1.00000
57,6.95278,1.00000
58,7.02992,1.00000
59,4.80968,1.00000
60,4.90974,1.00000
61,5.80927,1.00000
62,5.89863,1.00000
63,5.76093,1.00000
64,5.63910,1.00000
65,5.07034,1.00000
66,5.06978,1.00000
67,5.07868,1.00000
68,5.07155,1.00000
69,5.01086,1.00000
70,5.00828,1.00000
71,5.06726,1.00000
72,5.06818,1.00000
73,5.07335,1.00000
74,5.07552,1.00000
75,5.07248,1.00000
76,5.00823,1.00000
77,5.01077,1.00000
78,4.98492,1.00000
79,4.97721,1.00000
80,4.95784,1.00000
81,4.96337,1.00000
82,5.07675,1.00000
83,5.08139,1.00000
84,5.04944,1.00000
85,5.04613,1.00000
86,5.03035,1.00000
87,5.02664,1.00000
88,4.83901,1.00000
89,4.84323,1.00000
90,5.21521,1.00000
91,5.22262,1.00000
92,5.25046,1.00000
93,4.77191,1.00000
94,4.81453,1.00000
95,5.21690,1.00000
96,5.21698,1.00000
97,4.62698,1.00000
98,4.63767,1.00000
99,5.54710,1.00000
100,5.43696,1.00000
101,5.50245,1.00000
102,5.24033,1.00000
