,H,Mu
0,5.06304,1.00000
1,5.06192,1.00000
2,5.05853,1.00000
3,5.04734,1.00000
4,5.04675,1.00000
5,5.80575,1.00000
6,5.67461,1.00000
7,4.32839,1.00000
8,4.34402,1.00000
9,5.79390,1.00000
10,5.69584,1.00000
11,6.72866,1.00000
12,6.76069,1.00000
13,6.88038,1.00000
14,6.89552,1.00000
15,3.32934,1.00000
16,3.37378,1.00000
17,6.37739,1.00000
18,6.41667,1.00000
19,6.36200,1.00000
20,6.82067,1.00000
21,6.80532,1.00000
22,6.31266,1.00000
23,6.31454,1.00000
24,6.48184,1.00000
25,6.45055,1.00000
26,6.41982,1.00000
27,7.24370,1.00000
28,7.26549,1.00000
29,7.28240,1.00000
30,5.02578,1.00000
31,5.01410,1.00000
32,5.00910,1.00000
33,5.23748,1.00000
34,5.21092,1.00000
35,5.21082,1.00000
36,6.93235,1.00000
37,6.95704,1.00000
38,6.10863,1.00000
39,6.10099,1.00000
40,6.72569,1.00000
41,6.72850,1.00000
42,3.95666,1.00000
43,4.37196,1.00000
44,4.34187,1.00000
45,6.48726,1.00000
46,6.52294,1.00000
47,6.55724,1.00000
48,6.52944,1.00000
49,3.22873,1.00000
50,3.21012,1.00000
51,3.52966,1.00000
52,3.49263,1.00000
53,6.84340,1.00000
54,6.84630,1.00000
55,3.21662,1.00000
56,3.23033,1.00000
57,6.81992,1.00000
58,6.88329,1.00000
59,4.47963,1.00000
60,4.59513,1.00000
61,5.60681,1.00000
62,5.71291,1.00000
63,5.60694,1.00000
64,5.47209,1.00000
65,5.07211,1.00000
66,5.07107,1.00000
67,5.09200,1.00000
68,5.08627,1.00000
69,5.00389,1.00000
70,5.00218,1.00000
71,5.06359,1.00000
72,5.06406,1.00000
73,5.06841,1.00000
74,5.07124,1.00000
75,5.06862,1.00000
76,5.00016,1.00000
77,5.00277,1.00000
78,4.96964,1.00000
79,4.96337,1.00000
80,4.94773,1.00000
81,4.95271,1.00000
82,5.08541,1.00000
83,5.08864,1.00000
84,5.05839,1.00000
85,5.05563,1.00000
86,5.04620,1.00000
87,5.04142,1.00000
88,4.82307,1.00000
89,4.83280,1.00000
90,5.26350,1.00000
91,5.26334,1.00000
92,5.28298,1.00000
93,4.76931,1.00000
94,4.81947,1.00000
95,5.35261,1.00000
96,5.35359,1.00000
97,4.50180,1.00000
98,4.53353,1.00000
99,5.36004,1.00000
100,5.26189,1.00000
101,5.34333,1.00000
102,5.44814,1.00000
103,5.52009,1.00000
104,5.42401,1.00000
105,5.78147,1.00000
106,5.83212,1.00000
107,4.40289,1.00000
108,4.53512,1.00000
109,4.01223,1.00000
110,4.10987,1.00000
111,4.49770,1.00000
112,4.62305,1.00000
113,4.78443,1.00000
114,4.84931,1.00000
115,4.94769,1.00000
116,4.90931,1.00000
117,3.71930,1.00000
118,3.70934,1.00000
119,7.10280,1.00000
120,7.10800,1.00000
121,7.09351,1.00000
122,4.43219,1.00000
123,4.38830,1.00000
124,3.52181,1.00000
125,3.58552,1.00000
126,3.33362,1.00000
127,3.95098,1.00000
128,3.93228,1.00000
129,6.64752,1.00000
130,6.64076,1.00000
131,6.87810,1.00000
132,3.12287,1.00000
