,Fi,H_nodes
0,79.01507,5.06611
1,79.64972,5.06802
2,79.96365,5.06826
3,79.95560,5.06808
4,79.62559,5.06754
5,78.97496,5.06595
6,78.00632,5.06434
7,76.72358,5.06231
8,75.13190,5.05940
9,73.23769,5.05612
10,71.04858,5.05236
11,68.57338,5.04833
12,65.82206,5.04451
13,62.80570,5.04035
14,59.53645,5.03614
15,56.02746,5.03174
16,52.29286,5.02776
17,48.34771,5.02402
18,44.20787,5.01815
19,39.89002,5.01502
20,35.41155,5.01130
21,30.79049,5.00836
22,26.04545,5.00563
23,21.19553,5.00293
24,16.26027,5.00138
25,11.25953,4.99953
26,6.21345,4.99905
27,1.14236,4.99852
28,-3.93334,4.99899
29,-8.99320,4.99981
30,-14.01684,5.00068
31,-18.98405,5.00397
32,-23.87481,5.00555
33,-28.66944,5.00888
34,-33.34862,5.01173
35,-37.89352,5.01572
36,-42.28584,5.01955
37,-46.50789,5.02339
38,-50.54267,5.02751
39,-54.37393,5.03272
40,-57.98624,5.03632
41,-61.36507,5.04107
42,-64.49680,5.04475
43,-67.36882,5.04903
44,-69.96958,5.05296
45,-72.28859,5.05693
46,-74.31652,5.05948
47,-76.04520,5.06260
48,-77.46768,5.06441
49,-78.57822,5.06628
50,-79.37235,5.06747
51,-79.84688,5.06809
52,-79.99990,5.06836
53,-79.83078,5.06795
54,-79.34022,5.06662
55,-78.53017,5.06532
56,-77.40392,5.06311
57,-75.96599,5.06019
58,-74.22216,5.05747
59,-72.17948,5.05409
60,-69.84615,5.05057
61,-67.23157,5.04615
62,-64.34628,5.04190
63,-61.20189,5.03801
64,-57.81106,5.03334
65,-54.18744,5.03040
66,-50.34563,5.02501
67,-46.30110,5.02063
68,-42.07013,5.01643
69,-37.66975,5.01358
70,-33.11770,5.00891
71,-28.43229,5.00765
72,-23.63239,5.00464
73,-18.73734,5.00156
74,-13.76683,5.00055
75,-8.74089,4.99952
76,-3.67976,4.99894
77,1.39619,4.99928
78,6.46652,4.99989
79,11.51081,5.00065
80,16.50876,5.00201
81,21.44022,5.00504
82,26.28536,5.00768
83,31.02465,5.01052
84,35.63902,5.01384
85,40.10988,5.01741
86,44.41923,5.02187
87,48.54972,5.02646
88,52.48472,5.02933
89,56.20838,5.03440
90,59.70572,5.03881
91,62.96263,5.04324
92,65.96602,5.04720
93,68.70379,5.05077
94,71.16491,5.05502
95,73.33948,5.05846
96,75.21873,5.06189
97,76.79510,5.06368
98,78.06225,5.06487
99,-68.15465,5.06626
100,-67.26813,5.06285
101,-71.61830,5.06276
102,-70.67979,5.05901
103,-60.28705,5.04998
104,-63.71614,5.04794
105,-58.91498,5.04573
106,-61.86491,5.04384
107,8.78876,5.67639
108,8.91168,5.82099
109,8.20207,5.82815
110,9.59334,5.73044
111,9.57169,5.61687
112,-4.20971,4.29404
113,-4.04449,4.26723
114,-4.49021,4.37595
115,-4.74881,4.40056
116,7.51107,5.83646
117,7.05671,5.78761
118,7.31497,5.69490
119,7.93988,5.69225
120,7.40110,6.70827
121,7.00172,6.77868
122,7.42447,6.65616
123,6.97658,6.82339
124,7.10649,6.83890
125,-6.87803,6.94731
126,-6.85452,6.92690
127,-7.19902,6.84974
128,-7.15884,6.82884
129,-1.04967,3.34230
130,-1.04168,3.38794
131,-0.92662,3.30953
132,-0.86609,3.34374
133,-5.38297,6.39668
134,-5.60907,6.36212
135,-5.46034,6.42457
136,-5.61693,6.42462
137,-5.84121,6.35396
138,-6.49197,6.85016
139,-6.74315,6.79435
140,-6.66279,6.77910
141,-6.36671,6.84641
142,-5.41095,6.29831
143,-5.28362,6.36757
144,-5.25286,6.32279
145,-5.31371,6.26316
146,5.61598,6.49642
147,5.76330,6.46765
148,5.66101,6.45563
149,5.78158,6.42523
150,5.93991,6.40663
151,-5.89697,7.27254
152,-5.99220,7.24538
153,-6.06097,7.21690
154,-5.83532,7.29437
155,-5.84374,7.30329
156,-5.96184,7.27124
157,4.19134,5.00245
158,4.21832,5.03854
159,4.28507,5.03050
160,4.24833,4.99033
