,W,Psi
0,304.0,4.789997758664698
1,547.6221159246471,48.48972089253066
2,735.9886457352859,78.33158654536788
3,940.4722475720115,100.71589108478422
4,1097.0736711758802,115.73978003864973
5,1444.9884588779921,128.0917400827535
6,2349.6940710913395,158.9384663732293
7,1833.282481861747,136.06399964991138
8,1777.1336306899389,137.1827456161524
9,1964.791627024884,153.4697368872199
10,2581.5668550153973,137.87917820098474
11,2217.239708685111,138.2725103648673
12,2343.284993927611,138.97885948593347
13,2801.97637910013,139.83049274109598
14,4726.661193326818,141.60085897958396
15,2607.9097149856557,126.68368288403123
16,3397.265919430932,127.11433673081488
17,3406.510950225205,145.25004339232606
18,2622.040659415133,119.44989621745852
19,2535.5763167237637,157.70975973312784
20,2664.358430306887,110.56527340553575
21,2518.701242507402,179.69102459110934
22,2620.6765705827493,120.48104017347627
23,2823.9292594242756,110.57692647170745
24,3666.4592972970895,109.08328921369964
25,2948.565120585864,119.52894028450478
26,2230.861504256645,93.63877264849293
27,2196.3078951915186,122.75705666430866
28,2028.1155629448826,88.24405254925985
29,6996.135758421975,148.60032534800405
30,2115.594208884262,220.5040513182747
31,2598.7608819245506,135.10406826034767
32,2076.9997483736975,135.58943904618664
33,2556.7191461053317,113.71352886923032
34,2864.1491149777416,153.30038543660137
35,1945.512444316675,148.12451178296075
36,2547.408351376658,160.3679685587648
37,1888.8218522551695,106.40662366396637
38,3732.886310000442,119.83346322459296
39,3266.6840689709243,97.18907493775417
40,1846.1907525230754,142.31915595047087
41,1880.0142213602282,162.91085631408
42,2567.655724548068,124.11667559424265
43,2054.4738701310926,139.0615828836567
44,1659.6788669603952,261.70872319265453
45,1590.1536783802205,228.035607165101
46,2702.3296342417757,103.95515006612476
47,2367.518391365621,137.9554126876202
48,2352.2328395222203,132.18469752126947
49,1407.5655582558347,111.58788238436885
50,2360.7397034393352,163.7279280910207
51,1598.5054203622938,175.3375462191951
52,1649.2955913583053,409.8420848653487
53,2140.6396343925217,129.04416038235695
54,2563.2875407515385,110.67385890331022
55,1385.2362569453298,161.816558865859
56,1734.7864365570601,138.62889637142976
57,1368.1220806219096,121.5880522031914
58,1302.976020610754,172.06785778851275
59,1435.2941542772085,129.10656265056798
60,2545.3970342248085,145.53921917221106
61,1413.519697621857,203.78564159333777
62,8162.230775214172,144.73007034352034
63,1311.7352547959692,205.31699680825224
64,1457.41866089654,169.7635722535706
65,1624.4909535001245,197.40297432974003
66,1198.1435971884198,155.67684283461375
67,1692.2960624672867,159.69038441433048
68,1092.272515111619,200.4935350455644
69,1219.185036351737,162.64088149260894
70,1142.9640489134906,312.5260381763902
71,4439.181872218276,205.0175775533202
72,1081.6171849696732,266.66843704999565
73,1473.4037935705849,197.7212764743222
74,1101.789912522401,225.51794965239426
75,1200.912064265195,127.89853234949362
