,W,Psi,T
0,1.42857,0.49143,0.00146
1,0.82518,0.83332,0.00138
2,0.58712,0.50387,0.00141
3,0.45551,0.36547,0.00150
4,0.37307,0.28495,0.00176
5,0.31741,0.23332,0.00218
6,0.27741,0.19688,0.00276
7,0.24746,0.17003,0.00349
8,0.22380,0.14924,0.00432
9,0.20464,0.13277,0.00526
10,0.18848,0.11931,0.00627
11,0.17470,0.10814,0.00734
12,0.16263,0.09868,0.00846
13,0.15202,0.09057,0.00960
14,0.14252,0.08352,0.01076
15,0.13402,0.07732,0.01191
16,0.12633,0.07182,0.01302
17,0.11940,0.06689,0.01408
18,0.11312,0.06243,0.01506
19,0.10749,0.05836,0.01595
20,0.10243,0.05463,0.01672
21,0.09794,0.05118,0.01737
22,0.09398,0.04797,0.01789
23,0.09051,0.04497,0.01827
24,0.08750,0.04213,0.01852
25,0.08489,0.03946,0.01865
26,0.08261,0.03692,0.01865
27,0.08058,0.03450,0.01856
28,0.07873,0.03219,0.01837
29,0.07698,0.02998,0.01811
30,0.07528,0.02787,0.01779
31,0.07359,0.02586,0.01742
32,0.07192,0.02393,0.01703
33,0.07027,0.02211,0.01662
34,0.06867,0.02038,0.01621
35,0.06715,0.01875,0.01580
36,0.06575,0.01724,0.01539
37,0.06452,0.01584,0.01498
38,0.06349,0.01457,0.01457
39,0.06270,0.01343,0.01415
40,0.06216,0.01244,0.01372
41,0.06185,0.01159,0.01328
42,0.06176,0.01091,0.01283
43,0.06185,0.01038,0.01236
44,0.06206,0.01001,0.01189
45,0.06234,0.00977,0.01142
46,0.06263,0.00966,0.01095
47,0.06289,0.00964,0.01049
48,0.06307,0.00971,0.01004
49,0.06313,0.00982,0.00960
50,0.06305,0.00996,0.00918
51,0.06280,0.01013,0.00876
52,0.06238,0.01029,0.00836
53,0.06181,0.01045,0.00797
54,0.06109,0.01059,0.00758
55,0.06025,0.01072,0.00721
56,0.05933,0.01083,0.00684
57,0.05835,0.01093,0.00648
58,0.05735,0.01102,0.00614
59,0.05636,0.01111,0.00582
60,0.05540,0.01119,0.00551
61,0.05446,0.01128,0.00523
62,0.05356,0.01137,0.00498
63,0.05270,0.01148,0.00475
64,0.05185,0.01160,0.00455
65,0.05101,0.01173,0.00438
66,0.05017,0.01187,0.00423
67,0.04931,0.01202,0.00411
68,0.04842,0.01217,0.00400
69,0.04750,0.01233,0.00392
70,0.04653,0.01249,0.00386
71,0.04553,0.01265,0.00382
72,0.04449,0.01279,0.00382
73,0.04343,0.01293,0.00385
74,0.04235,0.01306,0.00389
75,0.04126,0.01317,0.00395
76,0.04021,0.01327,0.00401
77,0.03916,0.01336,0.00406
78,0.03818,0.01342,0.00410
79,0.03724,0.01347,0.00411
80,0.03637,0.01349,0.00410
81,0.03558,0.01350,0.00408
82,0.03485,0.01348,0.00405
83,0.03422,0.01344,0.00401
84,0.03366,0.01339,0.00398
85,0.03319,0.01331,0.00393
86,0.03278,0.01321,0.00387
87,0.03243,0.01310,0.00380
88,0.03215,0.01297,0.00371
89,0.03190,0.01282,0.00361
90,0.03170,0.01266,0.00349
91,0.03151,0.01250,0.00337
92,0.03137,0.01232,0.00324
93,0.03122,0.01214,0.00312
94,0.03110,0.01195,0.00300
95,0.03097,0.01177,0.00288
96,0.03086,0.01158,0.00277
97,0.03073,0.01140,0.00266
98,0.03061,0.01122,0.00256
99,0.03047,0.01105,0.00246
100,0.03033,0.01089,0.00238
101,0.03017,0.01073,0.00231
102,0.03001,0.01058,0.00225
103,0.02983,0.01044,0.00220
104,0.02964,0.01031,0.00217
105,0.02944,0.01019,0.00214
106,0.02924,0.01008,0.00213
107,0.02903,0.00998,0.00213
108,0.02882,0.00988,0.00214
109,0.02861,0.00979,0.00215
110,0.02841,0.00972,0.00218
111,0.02820,0.00964,0.00220
112,0.02801,0.00958,0.00223
